Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.90028,1.90028,1.90045,1.9003649999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.2584,0.3623,0.0003262857142856713,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,15.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.03892026983750595,0.10302657059519825,False,0.666276477441154,NEUTRAL,0.054601153574678214,0.5880008147788287,0.7850000000001905,LAMINAR,-0.015680883737172267,0.07827566266232533,0.20999999999982166,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",WATCH_ONLY,0.0081,43.83,802,,0,LONDON,14.79,NEUTRAL,Belum ada arah BUY/SELL matang.,19.17148238720577
GBPCHF.m,1.06736,1.06736,1.06747,1.067415,NEUTRAL,NEUTRAL,NEUTRAL,0.6651,0.5892,7.142857142854597e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0999999999983243,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999994134,LAMINAR,False,0.7849999999994134,0.02137153019341325,-0.217767705535786,True,0.6290632675590242,NEUTRAL,0.019985613396871972,0.6062333388336684,0.68000000000028,LAMINAR,0.0013859167965412783,0.02282992872535583,0.10499999999913334,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,LONDON,24.11,NEUTRAL,Belum ada arah BUY/SELL matang.,29.296216337795123
GBPJPY.m,215.185,215.185,215.21,215.1975,NEUTRAL,NEUTRAL,NEUTRAL,0.0973,0.2708,-0.007914285714280447,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.5000000000005684,2.19,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.042085418187961965,0.02912906354862796,False,0.6821080079255213,NEUTRAL,0.04490736657798525,0.6758052550091804,1.1,STRESSED,-0.0028219483900232822,0.006302752916340859,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.054,40.56,816,,0,LONDON,3.66,NEUTRAL,Belum ada arah BUY/SELL matang.,9.793140039627605
GBPUSD.m,1.34369,1.34369,1.3437700000000001,1.34373,NEUTRAL,NEUTRAL,NEUTRAL,0.0973,0.2332,-0.00017714285714293248,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.06605644944053823,0.12370363316327151,True,0.5738649109536752,NEUTRAL,0.01892904831674513,0.6641122283038536,0.6450000000000506,LAMINAR,0.0471274011237931,-0.09024731735017844,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON,18.97,NEUTRAL,Belum ada arah BUY/SELL matang.,18.467624554768378
NZDUSD.m,0.58473,0.58473,0.58479,0.58476,NEUTRAL,NEUTRAL,NEUTRAL,0.1384,0.2506,-0.00015685714285712253,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.09449600033161293,0.19186918723354313,True,0.5542167048898542,NEUTRAL,0.008704864270565563,0.6744861667525917,0.6099999999998214,LAMINAR,0.08579113606104737,-0.12026946186273746,3.885780586188048e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,LONDON,18.61,NEUTRAL,Belum ada arah BUY/SELL matang.,17.60178352444927
USDCAD.m,1.39756,1.39756,1.3976600000000001,1.39761,NEUTRAL,NEUTRAL,NEUTRAL,0.2914,0.3769,0.00026142857142861365,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0000000000021103,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000007387,LAMINAR,False,0.7500000000007386,0.06704561140322685,0.11888619754586993,True,0.6587860339787666,NEUTRAL,0.015995271176688725,0.672315375201605,0.7849999999994134,LAMINAR,0.05105034022653812,-0.013529341222838442,-0.03499999999867476,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON,20.43,NEUTRAL,Belum ada arah BUY/SELL matang.,22.409630169893834
USDCHF.m,0.79432,0.79432,0.79441,0.794365,NEUTRAL,NEUTRAL,NEUTRAL,0.291,0.3563,0.00015771428571431412,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.08483990616858057,-0.3254618091909497,True,0.6015033922609362,NEUTRAL,0.007791840562910356,0.635302601364578,0.6799999999998914,LAMINAR,0.07704806560567022,-0.03379920910364176,0.034999999999840825,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,LONDON,19.46,NEUTRAL,Belum ada arah BUY/SELL matang.,20.897716961304685
USDJPY.m,160.146,160.146,160.154,160.14999999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.2392,0.3362,0.015171428571426032,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,12.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000009777,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000003422,LAMINAR,False,0.6800000000003422,0.023470459199761904,-0.1044612235462879,True,0.6347913456829241,NEUTRAL,0.029016428482534468,0.6049057869379274,0.610000000000008,LAMINAR,-0.005545969282772564,0.029885558744996654,0.07000000000033424,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON,20.3,NEUTRAL,Belum ada arah BUY/SELL matang.,21.031756728414617
AUDCAD.m,0.98815,0.98815,0.98824,0.9881949999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.1374,0.2686,-0.00011600000000000343,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.03999292319215414,0.17019985094294338,True,0.6072335042996087,NEUTRAL,0.017892423014231197,0.6386787193402843,0.6450000000000506,LAMINAR,0.022100500177922942,-0.031445215040675656,0.07000000000007012,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON,19.97,NEUTRAL,Belum ada arah BUY/SELL matang.,20.258867521498043
AUDCHF.m,0.56164,0.56164,0.56173,0.561685,BUY,BUY,PROJECTED,0.8857,0.7292,-5.971428571432081e-05,RANGE,79,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,9.5,DATA_DRIVEN,1.25,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.023166597925797765,-0.27145428083141876,True,0.6359566348690572,NEUTRAL,0.025624993360605294,0.5973061727177814,0.6099999999998214,LAMINAR,-0.002458395434807529,0.038650462151275766,0.10499999999991083,True,False,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0519,41.07,757,,0,LONDON,52.23,WATCH,quality 52.2 < 62 | status historis AVOID | winrate historis 41.07% < 45.00% | expectancy historis -0.0519R < 0.0200R,63.16788317434529
EURNZD.m,1.98397,1.98397,1.9841,1.984035,NEUTRAL,NEUTRAL,NEUTRAL,0.0256,0.2134,0.00028371428571440294,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,17.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.023801325304669756,0.020208338707632487,False,0.6582207548759643,NEUTRAL,0.012329058268176617,0.702916605651378,0.854999999999872,STRESSED,0.01147226703649314,-0.044695850775413715,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON,14.36,NEUTRAL,Belum ada arah BUY/SELL matang.,15.381103774379822
GBPCAD.m,1.8778700000000002,1.8778700000000002,1.87798,1.877925,NEUTRAL,SELL,NEUTRAL,0.5826,0.5692,0.00010342857142848362,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0999999999983243,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999994134,LAMINAR,False,0.7849999999994134,0.002860350160917688,0.2666174014864951,False,0.726814968907591,NEUTRAL,0.030257186120755574,0.6305668798376005,0.7500000000007386,LAMINAR,-0.027396835959837888,0.0962480890699905,0.03499999999867476,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON,21.65,NEUTRAL,Belum ada arah BUY/SELL matang.,26.389574844537957
GBPNZD.m,2.29781,2.29781,2.29803,2.29792,NEUTRAL,NEUTRAL,NEUTRAL,0.1324,0.2984,0.00031714285714285297,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,20.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.1999999999966486,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.02286835514260126,-0.1398254050794989,False,0.7208051938105986,NEUTRAL,0.022554195024743613,0.7212096765525915,1.099999999999923,STRESSED,0.0003141601178576481,-0.00040448274199289536,7.704947790898586e-14,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0526,40.72,846,,0,LONDON,7.13,NEUTRAL,Belum ada arah BUY/SELL matang.,12.480725969052992
NZDCAD.m,0.81718,0.81718,0.81728,0.81723,NEUTRAL,NEUTRAL,NEUTRAL,0.4239,0.4571,-6.714285714285782e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.026309669768305434,0.35311106919008045,False,0.6660439957527075,NEUTRAL,0.02093384376494668,0.6769662255399355,0.7150000000001208,LAMINAR,0.0053758260033587545,-0.01092222978722801,0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON,21.07,NEUTRAL,Belum ada arah BUY/SELL matang.,24.05471997876354
NZDCHF.m,0.46447,0.46447,0.46455,0.46451,NEUTRAL,NEUTRAL,NEUTRAL,0.3929,0.4342,-3.228571428569479e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.800000000000245,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000000858,LAMINAR,False,0.6800000000000858,0.008169674593912539,-0.09765259167866838,True,0.6616050092962824,NEUTRAL,0.01086252119934045,0.652915474266335,0.6450000000000506,LAMINAR,-0.0026928466054279114,0.008689535029947404,0.035000000000035114,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,,0,LONDON,25.62,NEUTRAL,Belum ada arah BUY/SELL matang.,27.667025046481413
NZDJPY.m,93.643,93.643,93.655,93.649,NEUTRAL,NEUTRAL,NEUTRAL,0.0372,0.2106,-0.016314285714282104,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,11.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2000000000000455,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.720000000000016,LAMINAR,False,0.8200000000000159,0.07031204544460938,0.13018160626579908,False,0.6132469749887162,NEUTRAL,0.034962154370682036,0.6376253630032723,0.7849999999998488,LAMINAR,0.035349891073927345,-0.024378388014556163,0.03500000000016712,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0455,41.31,823,,0,LONDON,13.35,NEUTRAL,Belum ada arah BUY/SELL matang.,13.94473487494358
XAGUSD.m,70.137,70.137,70.166,70.1515,NEUTRAL,NEUTRAL,NEUTRAL,0.1704,0.3507,-0.08888571428572005,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,45.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.899999999999636,2.54,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.2720863034509898,4.556981781167973,True,0.7380369805429801,NEUTRAL,0.518089287984709,0.6654718561834227,1.1,VOID,-0.24600298453371922,0.07256512435955731,0.0,False,True,RESONANCE_MISMATCH,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,ANOMALOUS,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.0625,40.12,835,,0,LONDON,1.74,NEUTRAL,Belum ada arah BUY/SELL matang.,10.083184902714901
XAUUSD.m,4306.42,4306.42,4306.64,4306.530000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.2326,0.3633,-5.48971428571445,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1719.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,22.000000000025466,19.25,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3642005313323114,2.885928303980139,False,0.6586202860905731,NEUTRAL,0.24747894226159675,0.6746058558402988,1.1,VOID,0.11672158907071464,-0.015985569749725648,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.0753,47.74,757,,0,LONDON,0.36,NEUTRAL,Belum ada arah BUY/SELL matang.,11.634301430452865
