Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.89689,1.89689,1.8970500000000001,1.89697,NEUTRAL,NEUTRAL,NEUTRAL,0.1413,0.296,-0.0006162857142858596,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.89689,14.6,146.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6000000000016001,1.4,0.0,0.0,0.0,0.0,False,,0.0,0.8600000000005601,STRESSED,False,0.9600000000005601,0.03934144147765514,-0.23526260017222655,True,0.6549124987475495,NEUTRAL,0.07725392745027358,0.6381699794528883,0.8199999999996427,LAMINAR,-0.03791248597261844,0.016742519294661196,0.1400000000009174,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",WATCH_ONLY,0.0081,43.83,802,,0,LONDON_NY_OVERLAP,13.47,NEUTRAL,Belum ada arah BUY/SELL matang.,16.515062493737748
GBPCHF.m,1.06592,1.06592,1.06601,1.0659649999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.3156,0.3787,0.00030628571428565916,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06592,8.7,87.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.059139082211028614,-0.011784225493708264,True,0.6281238489881332,NEUTRAL,0.050610953666907196,0.5919797010282838,0.6450000000000506,LAMINAR,0.008528128544121417,0.03614414795984944,0.06999999999968154,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,LONDON_NY_OVERLAP,19.46,NEUTRAL,Belum ada arah BUY/SELL matang.,21.14201924494067
GBPJPY.m,215.189,215.189,215.215,215.202,NEUTRAL,NEUTRAL,NEUTRAL,0.458,0.5079,0.025742857142849424,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.189,16.4,164.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.600000000001046,2.28,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.021205872542132614,-0.2478934396839774,True,0.7418107679751318,NEUTRAL,0.034756126569432534,0.7118728186024479,1.0999999999993635,STRESSED,-0.01355025402729992,0.029937949372683903,6.366018823200648e-13,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.054,40.56,816,,0,LONDON_NY_OVERLAP,9.66,NEUTRAL,Belum ada arah BUY/SELL matang.,19.16285383987566
GBPUSD.m,1.34378,1.34378,1.34387,1.3438249999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.8049,0.6969,3.7428571428572986e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.34378,11.9,119.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.010114646354301083,-0.3164475584558134,True,0.6984041862619834,NEUTRAL,0.019952358800987446,0.6669355051183492,0.6450000000000506,LAMINAR,-0.009837712446686363,0.031468681143634214,0.06999999999968154,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON_NY_OVERLAP,31.61,NEUTRAL,Belum ada arah BUY/SELL matang.,37.36392093130992
NZDUSD.m,0.58383,0.58383,0.58388,0.583855,BUY,BUY,PROJECTED,0.8973,0.7311,-0.00011628571428565348,RANGE,65,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.58383,6.3,63.0,0.5832,DATA_DRIVEN,7.9,79.0,0.58462,DATA_DRIVEN,1.26,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.021434657071131093,-0.4671819611426815,True,0.6318581128781808,BUY,0.00697553205583671,0.6625106048507081,0.6099999999998214,LAMINAR,0.014459125015294384,-0.030652491972527285,-0.0349999999998406,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0892,38.68,776,,0,LONDON_NY_OVERLAP,51.54,WATCH,quality 51.5 < 62 | status historis AVOID | winrate historis 38.68% < 45.00% | expectancy historis -0.0892R < 0.0200R,59.9438905643909
USDCAD.m,1.39781,1.39781,1.3979,1.3978549999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.7212,0.6416,-2.0000000000026344e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.39781,10.2,102.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.008651812448308285,0.2010107793751581,True,0.6914529481986906,NEUTRAL,0.034223524744225346,0.6083738908940366,0.7149999999997322,LAMINAR,-0.02557171229591706,0.08307905730465404,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON_NY_OVERLAP,29.21,NEUTRAL,Belum ada arah BUY/SELL matang.,34.27876474099345
USDCHF.m,0.79321,0.79321,0.79328,0.793245,SELL,SELL,PROJECTED,0.9388,0.7396,0.00020742857142855655,RANGE,81,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.79321,8.2,82.0,0.79403,DATA_DRIVEN,10.3,103.0,0.79218,DATA_DRIVEN,1.26,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.04901673427861607,0.24955084692569585,True,0.5781470141985064,SELL,0.029693844728009854,0.608596467975115,0.6099999999998214,LAMINAR,0.019322889550606213,-0.03044945377660857,0.03500000000022929,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0759,39.23,811,,0,LONDON_NY_OVERLAP,54.31,WATCH,quality 54.3 < 62 | status historis AVOID | winrate historis 39.23% < 45.00% | expectancy historis -0.0759R < 0.0200R,64.89323507099253
USDJPY.m,160.138,160.138,160.146,160.142,NEUTRAL,NEUTRAL,NEUTRAL,0.4183,0.4459,0.014685714285705488,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.138,7.0,70.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999981355,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999993475,LAMINAR,False,0.6799999999993475,0.011074232600711395,0.13115159949291136,False,0.638430536271604,NEUTRAL,0.014733971399969006,0.6067564930836975,0.5749999999998409,LAMINAR,-0.0036597387992576107,0.03167404318790645,0.1049999999995066,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON_NY_OVERLAP,23.55,NEUTRAL,Belum ada arah BUY/SELL matang.,25.70305268135802
AUDCAD.m,0.99018,0.99018,0.99024,0.99021,NEUTRAL,NEUTRAL,NEUTRAL,0.2284,0.3129,0.00033742857142862005,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.99018,7.7,77.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.04157124356882206,0.03773390256446994,False,0.5661377428586554,NEUTRAL,0.06257239799287369,0.6036286576791727,0.68000000000028,LAMINAR,-0.021001154424051628,-0.03749091482051736,-0.07000000000007012,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON_NY_OVERLAP,23.86,NEUTRAL,Belum ada arah BUY/SELL matang.,23.648888714293278
AUDCHF.m,0.5619,0.5619,0.56196,0.56193,NEUTRAL,NEUTRAL,NEUTRAL,0.2732,0.3803,0.0003445714285714287,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.5619,6.0,60.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.09699189983067297,0.10257535023175474,False,0.6962426150656031,NEUTRAL,0.12544229812890986,0.8104285817540782,0.6450000000000506,LAMINAR,-0.028450398298236895,-0.11418596668847503,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,LONDON_NY_OVERLAP,22.95,NEUTRAL,Belum ada arah BUY/SELL matang.,23.345313075328015
EURNZD.m,1.9872800000000002,1.9872800000000002,1.98738,1.98733,NEUTRAL,NEUTRAL,NEUTRAL,0.2997,0.3637,-0.00016371428571433392,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.98728,14.1,141.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999976694,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999991843,LAMINAR,False,0.7499999999991843,0.031327335681445315,0.20168088661574166,True,0.5939273897517979,NEUTRAL,0.057458481372539366,0.7042898431688837,0.8900000000001013,STRESSED,-0.02613114569109405,-0.11036245341708573,-0.14000000000091695,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON_NY_OVERLAP,21.46,NEUTRAL,Belum ada arah BUY/SELL matang.,23.35023694875899
GBPCAD.m,1.87833,1.87833,1.87845,1.87839,NEUTRAL,NEUTRAL,NEUTRAL,0.4432,0.4942,2.685714285718596e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87833,14.6,146.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.1999999999989794,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.7199999999996427,LAMINAR,False,0.8199999999996427,0.0025438136767592296,-0.11208518133200557,True,0.7546595988413832,NEUTRAL,0.012960098568417792,0.6790861327062205,0.6450000000000506,LAMINAR,-0.010416284891658563,0.07557346613516269,0.17499999999959204,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON_NY_OVERLAP,18.46,NEUTRAL,Belum ada arah BUY/SELL matang.,22.543897994206915
GBPNZD.m,2.3015,2.3015,2.30172,2.30161,NEUTRAL,NEUTRAL,NEUTRAL,0.505,0.5141,0.0005102857142857333,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.3015,19.6,196.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.02882112058744196,0.3343228578673304,True,0.6830270113059909,NEUTRAL,0.010075285878923087,0.725971193404983,1.0649999999996937,STRESSED,0.01874583470851887,-0.04294418209899209,0.03500000000030634,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0526,40.72,846,,0,LONDON_NY_OVERLAP,13.56,NEUTRAL,Belum ada arah BUY/SELL matang.,21.789935056529956
NZDCAD.m,0.81609,0.81609,0.81616,0.816125,NEUTRAL,BUY,NEUTRAL,0.7598,0.6442,-0.00017085714285713135,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.81609,6.8,68.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.027604194413406898,-0.33319326749976763,False,0.6235787739716068,BUY,0.025888842270663102,0.6337003114951147,0.6799999999998914,LAMINAR,0.0017153521427437958,-0.010121537523507973,-0.034999999999840714,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0932,38.74,824,,0,LONDON_NY_OVERLAP,29.36,NEUTRAL,Belum ada arah BUY/SELL matang.,33.77629386985804
NZDCHF.m,0.4631,0.4631,0.46317,0.463135,NEUTRAL,NEUTRAL,NEUTRAL,0.335,0.3819,2.7999999999983957e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.4631,6.5,65.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.026749397684961648,-0.2563710991876778,False,0.5995058558021709,NEUTRAL,0.036141610596425754,0.5709685971060436,0.6799999999998914,LAMINAR,-0.009392212911464106,0.02853725869612722,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,-1.0,1,LONDON_NY_OVERLAP,20.05,NEUTRAL,Belum ada arah BUY/SELL matang.,23.36662927901086
NZDJPY.m,93.495,93.495,93.506,93.5005,BUY,BUY,PROJECTED,0.9856,0.8022,-0.00997142857143024,RANGE,70,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,93.495,9.0,90.0,93.405,DATA_DRIVEN,11.4,114.0,93.609,DATA_DRIVEN,1.27,1.099999999999568,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999998488,LAMINAR,False,0.7849999999998488,0.009646417233433019,-0.4734985860690779,True,0.67852206018417,NEUTRAL,0.02167246723320157,0.659553637560595,0.7849999999998488,LAMINAR,-0.012026049999768551,0.01896842262357501,0.0,True,False,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0455,41.31,823,,0,LONDON_NY_OVERLAP,50.82,WATCH,quality 50.8 < 62 | status historis AVOID | winrate historis 41.31% < 45.00% | expectancy historis -0.0455R < 0.0200R,62.65401030092085
