Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,78.225,78.225,78.262,78.2435,NEUTRAL,NEUTRAL,NEUTRAL,0.3512,0.369,-0.3435714285714236,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.225,206.9,2069.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.700000000000614,3.24,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.10884949746094094,-14.29725393594587,True,0.5051257194950642,NEUTRAL,1.14206055888059,0.5908646532351772,1.1,VOID,-1.0332110614196492,-0.08573893374011299,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,16.27,NEUTRAL,Belum ada arah BUY/SELL matang.,32.22612859747532
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,74.652,74.652,74.672,74.662,NEUTRAL,NEUTRAL,NEUTRAL,0.4623,0.5924,-0.41917142857142814,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,74.652,198.2,1982.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.4826411895620288,-16.90146554720856,True,0.7166961611057875,NEUTRAL,1.0422483292286036,0.6844556457534973,1.0999999999998609,STRESSED,-0.5596071396665747,0.03224051535229022,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON,32.38,NEUTRAL,Belum ada arah BUY/SELL matang.,43.59728080552894
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.246,160.246,160.256,160.251,NEUTRAL,NEUTRAL,NEUTRAL,0.1968,0.2965,-0.0226857142857124,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.246,22.8,228.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.07029025168242321,-0.09318180036716278,True,0.5818660650417077,NEUTRAL,0.05430911774005921,0.6039555456814848,0.7499999999996817,LAMINAR,0.015981133942364,-0.022089480639777115,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,34.79,NEUTRAL,Belum ada arah BUY/SELL matang.,39.67423032520854
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.969,214.969,214.991,214.98000000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.1643,0.2609,-0.0435142857142998,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.969,42.2,422.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.10298636766305153,-0.37024140797642013,False,0.5261122052405751,NEUTRAL,0.09519956366615562,0.6876037281400866,1.1,STRESSED,0.007786803996895908,-0.16149152289951152,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON,23.53,NEUTRAL,Belum ada arah BUY/SELL matang.,32.492061026202876
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99463,1.99463,1.99485,1.99474,NEUTRAL,NEUTRAL,NEUTRAL,0.0036,0.2167,0.0010154285714284578,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99463,46.1,461.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.05375165283650279,0.44344350973517527,True,0.6592901759108705,NEUTRAL,0.07442903593343136,0.7326348508793887,1.1,STRESSED,-0.020677383096928577,-0.07334467496851826,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,21.13,NEUTRAL,Belum ada arah BUY/SELL matang.,29.026750879554356
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64459,1.64459,1.64476,1.6446749999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.5275,0.5138,0.0008114285714284652,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64459,33.7,337.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.07982364064854004,-0.7400544542539139,True,0.6544772614317612,NEUTRAL,0.09008470512015913,0.6636429588511805,0.9950000000000122,STRESSED,-0.010261064471619091,-0.009165697419419305,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,33.96,NEUTRAL,Belum ada arah BUY/SELL matang.,43.82238630715881
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.427,114.427,114.444,114.4355,NEUTRAL,NEUTRAL,NEUTRAL,0.3816,0.4305,-0.024000000000001596,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.427,20.7,207.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.07671607833454427,-0.6547995255015674,True,0.6544617157930979,NEUTRAL,0.055974469941647745,0.6822289838216385,0.9949999999998568,STRESSED,0.02074160839289653,-0.02776726802854068,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,30.8,NEUTRAL,Belum ada arah BUY/SELL matang.,39.317908578965486
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87851,1.87851,1.87869,1.8786,NEUTRAL,NEUTRAL,NEUTRAL,0.028,0.232,8.57142857142201e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87851,29.2,292.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.02955747262284384,0.32669449089536595,True,0.7145406882907276,NEUTRAL,0.042196871897813286,0.7313393018308442,1.0299999999994645,STRESSED,-0.012639399274969446,-0.01679861354011658,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,23.8,NEUTRAL,Belum ada arah BUY/SELL matang.,29.99550344145364
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30513,2.30513,2.30537,2.30525,NEUTRAL,NEUTRAL,NEUTRAL,0.2102,0.3442,0.0008382857142855448,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30513,65.9,659.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.027238919267395606,-0.35314197144024745,True,0.6550487330165788,NEUTRAL,0.05190519660064771,0.7555249079042392,1.1,STRESSED,-0.024666277333252107,-0.10047617488766036,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,21.46,NEUTRAL,Belum ada arah BUY/SELL matang.,31.115043665082894
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06207,1.06207,1.06222,1.0621450000000001,BUY,BUY,STRICT,1.0819,0.8458,-0.0007691428571428782,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.81,1.06207,18.6,186.0,1.06021,DATA_DRIVEN,24.5,245.0,1.06452,DATA_DRIVEN,1.32,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.1597828156063746,-1.4570887925611418,False,0.6096416825612443,BUY,0.1280393320787331,0.6724955900237863,0.9249999999995534,STRESSED,0.0317434835276415,-0.06285390746254205,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,67.06,PASS,,83.04240841280622
