Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,78.661,79.279,79.309,79.294,NEUTRAL,NEUTRAL,NEUTRAL,0.4401,0.512,-0.11357142857142508,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.661,180.4,1804.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.0000000000001137,2.63,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.34803724339179326,-15.899565884625504,False,0.6748342185773163,NEUTRAL,0.7646970469455333,0.7039797066090709,1.1,VOID,-0.41665980355374005,-0.02914548803175465,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON_NY_OVERLAP,23.74,NEUTRAL,Belum ada arah BUY/SELL matang.,38.605571092886585
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,75.118,75.748,75.768,75.75800000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.6189,0.7088,-0.14040000000000208,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,75.118,159.0,1590.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.1133751885069264,-19.668347430178674,True,0.7916908152400779,NEUTRAL,0.557563958059373,0.7487601747753242,1.0999999999998609,STRESSED,-0.44418876955244657,0.0429306404647537,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON_NY_OVERLAP,35.65,NEUTRAL,Belum ada arah BUY/SELL matang.,48.276354076200384
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.303,160.303,160.313,160.308,NEUTRAL,NEUTRAL,NEUTRAL,0.4325,0.4603,-0.03648571428571999,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.303,20.8,208.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.029074989942509608,-0.25533134414522873,True,0.6432242764715457,NEUTRAL,0.07534790989129088,0.5880668265089214,0.7499999999996817,LAMINAR,-0.04627291994878127,0.05515744996262428,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON_NY_OVERLAP,39.4,NEUTRAL,Belum ada arah BUY/SELL matang.,46.28772138235773
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.909,214.909,214.931,214.92000000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.2393,0.3594,-0.11857142857140501,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.909,39.0,390.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09425468685414155,-0.5683939001216879,False,0.685110167560701,NEUTRAL,0.10266233597001602,0.6787619169945266,1.1,STRESSED,-0.008407649115874466,0.006348250566174385,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON_NY_OVERLAP,25.83,NEUTRAL,Belum ada arah BUY/SELL matang.,35.75205083780351
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99527,1.99527,1.99549,1.99538,NEUTRAL,NEUTRAL,NEUTRAL,0.0409,0.2631,0.0010611428571429267,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99527,41.1,411.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999998869,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03662937257922989,0.42544804322928953,True,0.7705958926477738,NEUTRAL,0.019016441920949295,0.7913643890112436,1.1,STRESSED,0.017612930658280592,-0.02076849636346978,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON_NY_OVERLAP,22.52,NEUTRAL,Belum ada arah BUY/SELL matang.,30.944579463238874
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64198,1.64198,1.64215,1.642065,BUY,BUY,PROJECTED,0.5618,0.5538,-0.00023628571428565794,RANGE,53,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64198,30.7,307.0,1.63891,DATA_DRIVEN,38.8,388.0,1.64586,DATA_DRIVEN,1.26,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.05489170032896828,-0.9290508019207748,True,0.7049142789068381,NEUTRAL,0.008066041567363758,0.7640934889259777,0.9950000000000122,STRESSED,0.04682565876160452,-0.059179210019139616,0.0,True,False,RESONANCE_MISMATCH,OPTIMIZER_LOCK,False,OPTIMIZER MENAHAN,Confidence di bawah batas self-healing optimizer.,ANOMALOUS,Tunggu. Confidence belum cukup menurut optimizer.,TRADEABLE,0.8395,83.95,162,,0,LONDON_NY_OVERLAP,50.07,WATCH,quality 50.1 < 62 | maturity proyeksi 0.56 < 0.62,63.0238713945342
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.43,114.43,114.447,114.4385,NEUTRAL,BUY,NEUTRAL,0.6181,0.5926,-0.04617142857142677,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.43,18.9,189.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.05170597640233923,-0.9234157781225031,False,0.6894525893434198,NEUTRAL,0.05466493939096784,0.6826106609537425,0.9949999999998568,STRESSED,-0.002958962988628605,0.006841928389677343,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON_NY_OVERLAP,35.26,NEUTRAL,Belum ada arah BUY/SELL matang.,45.7298629467171
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.8779400000000002,1.8779400000000002,1.87812,1.87803,NEUTRAL,NEUTRAL,NEUTRAL,0.0797,0.2714,-0.00028600000000011814,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87794,28.4,284.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.0450956602174167,0.41306188594486226,False,0.7267351851030046,NEUTRAL,0.05119603282982137,0.7198830685554609,1.0300000000002416,STRESSED,-0.006100372612404668,0.006852116547543696,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON_NY_OVERLAP,24.85,NEUTRAL,Belum ada arah BUY/SELL matang.,31.461175925515022
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30747,2.30747,2.30771,2.3075900000000003,NEUTRAL,NEUTRAL,NEUTRAL,0.1153,0.298,0.001285714285714336,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30747,48.4,484.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.05933067537856559,-0.15314451353360012,True,0.7462342496350252,NEUTRAL,0.038350692643460006,0.7712940878840844,1.1,STRESSED,0.020979982735105582,-0.02505983824905922,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON_NY_OVERLAP,20.29,NEUTRAL,Belum ada arah BUY/SELL matang.,29.409071248175128
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.0629,1.0629,1.06305,1.062975,BUY,BUY,STRICT,1.007,0.8337,-0.0005108571428571566,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.87,1.0629,17.3,173.0,1.06117,DATA_DRIVEN,21.9,219.0,1.06509,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.031027583700083572,-1.5441811771585765,True,0.7307809196962372,BUY,0.09489467046746222,0.6204538092500745,0.9250000000003306,STRESSED,-0.06386708676737865,0.11032711044616261,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON_NY_OVERLAP,67.45,PASS,,82.66420459848119
