Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,82.42,82.42,82.45,82.435,NEUTRAL,NEUTRAL,NEUTRAL,0.4736,0.5922,-0.025085714285712272,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,82.42,163.0,1630.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.0000000000001137,2.63,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,1.0309628691420385,-14.92212867971686,True,0.6936358054152376,NEUTRAL,1.0146045691275274,0.6953020363030927,1.1,VOID,0.016358300014511107,-0.0016662308878551135,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,THIN_SESSION,24.45,NEUTRAL,Belum ada arah BUY/SELL matang.,39.626079027076194
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,79.442,79.442,79.462,79.452,NEUTRAL,NEUTRAL,NEUTRAL,0.1294,0.3871,0.07659999999999874,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.442,168.8,1688.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.000000000001023,1.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,1.147871811175909,-9.869893996062606,True,0.69821398887716,NEUTRAL,1.124165640237724,0.700530407786101,1.0999999999998609,STRESSED,0.023706170938184945,-0.002316418908940965,1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,THIN_SESSION,26.28,NEUTRAL,Belum ada arah BUY/SELL matang.,34.823469944385806
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.226,160.226,160.236,160.231,NEUTRAL,NEUTRAL,NEUTRAL,0.0373,0.2311,0.0028571428571479885,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.226,26.0,260.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.008022002697713538,0.07832631322120129,False,0.6724497200717447,NEUTRAL,0.0017283670101974954,0.682152052733193,0.7500000000006765,LAMINAR,0.006293635687516043,-0.009702332661448265,-9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,THIN_SESSION,32.46,NEUTRAL,Belum ada arah BUY/SELL matang.,36.29364860035873
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.701,214.701,214.723,214.712,NEUTRAL,NEUTRAL,NEUTRAL,0.0043,0.2403,-0.07508571428571238,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.701,39.2,392.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.10634833820997636,0.07703747016908877,True,0.6749618999919581,NEUTRAL,0.1043696886795794,0.6769695374884304,1.1,STRESSED,0.0019786495303969615,-0.0020076374964722588,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,THIN_SESSION,21.54,NEUTRAL,Belum ada arah BUY/SELL matang.,29.581809499959792
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99497,1.99497,1.99519,1.99508,NEUTRAL,NEUTRAL,NEUTRAL,0.152,0.3412,0.0015388571428572159,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99497,47.6,476.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.19074251431395853,1.424810750742417,True,0.6995062576014144,NEUTRAL,0.1565694435675576,0.6590759856874074,1.1,STRESSED,0.03417307074640094,0.04043027191400694,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,THIN_SESSION,24.05,NEUTRAL,Belum ada arah BUY/SELL matang.,33.20823128800708
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64092,1.64092,1.6410900000000002,1.641005,NEUTRAL,NEUTRAL,NEUTRAL,0.5804,0.5428,0.00013199999999997732,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64092,36.8,368.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.10034463221483947,-0.5983337169367219,True,0.6385040622327679,NEUTRAL,0.09310638106359723,0.6475419323315238,0.9950000000000122,STRESSED,0.007238251151242242,-0.009037870098755896,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,THIN_SESSION,34.82,NEUTRAL,Belum ada arah BUY/SELL matang.,45.061920311163846
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.427,114.427,114.444,114.4355,NEUTRAL,NEUTRAL,NEUTRAL,0.02,0.2279,-0.031142857142856032,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.427,21.3,213.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.05106555454056139,-0.34600009805889764,False,0.6933788844403164,NEUTRAL,0.045606175133681995,0.7007049293517731,0.9949999999998568,STRESSED,0.0054593794068793985,-0.007326044911456719,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,THIN_SESSION,24.52,NEUTRAL,Belum ada arah BUY/SELL matang.,30.27289442220158
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87615,1.87615,1.87633,1.8762400000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.022,0.253,-0.0001557142857142862,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87615,31.6,316.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.06087828162035059,0.444126642681271,True,0.7176766713675317,NEUTRAL,0.062210160901049735,0.7159596250770212,1.0299999999994645,STRESSED,-0.0013318792806991456,0.0017170462905105044,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,THIN_SESSION,23.71,NEUTRAL,Belum ada arah BUY/SELL matang.,29.865683356837657
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30794,2.30794,2.30818,2.3080600000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.0279,0.2619,0.0018382857142857723,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30794,53.3,533.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.18882295547346292,0.9765501727739352,True,0.6933324391962794,NEUTRAL,0.1497981087200701,0.6516675850434237,1.1,STRESSED,0.03902484675339282,0.0416648541528557,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,THIN_SESSION,18.4,NEUTRAL,Belum ada arah BUY/SELL matang.,26.706662195981394
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06572,1.06572,1.06587,1.065795,BUY,NEUTRAL,STRICT,1.0237,0.8419,0.00011971428571424764,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.82,1.06572,18.2,182.0,1.0639,DATA_DRIVEN,23.0,230.0,1.06802,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.022648406068654665,-0.8440588643289799,True,0.7480748822270785,BUY,0.012093097679564681,0.7634316181330881,0.9250000000003306,STRESSED,0.010555308389089984,-0.015356735906009611,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,THIN_SESSION,67.55,PASS,,83.07287441113539
