Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,78.886,78.886,78.917,78.9015,NEUTRAL,NEUTRAL,NEUTRAL,0.4104,0.4964,-0.08142857142857433,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.886,180.4,1804.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.100000000000591,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.7646970469455333,-15.441240100716389,False,0.7039797066090709,NEUTRAL,0.8018362518971798,0.7002014279060151,1.1,VOID,-0.037139204951646465,0.003778278703055804,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,22.58,NEUTRAL,Belum ada arah BUY/SELL matang.,37.63809853304536
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,75.348,75.348,75.368,75.358,NEUTRAL,NEUTRAL,NEUTRAL,0.5889,0.678,-0.10754285714286373,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,75.348,159.0,1590.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.557563958059373,-19.179739783671042,False,0.7487601747753242,NEUTRAL,0.6215352035891201,0.7424977229958858,1.0999999999998609,STRESSED,-0.06397124552974709,0.006262451779438405,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON,34.85,NEUTRAL,Belum ada arah BUY/SELL matang.,47.14170087387663
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.202,160.202,160.212,160.207,NEUTRAL,NEUTRAL,NEUTRAL,0.3881,0.416,-0.052828571428567006,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.202,21.5,215.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.07534790989129088,-0.21987851881515125,True,0.5880668265089214,NEUTRAL,0.07144879805836318,0.5818135074819694,0.7500000000006765,LAMINAR,0.003899111832927696,0.006253319026952031,-9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,38.27,NEUTRAL,Belum ada arah BUY/SELL matang.,44.68003413254461
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.945,214.945,214.967,214.95600000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.2263,0.3474,-0.11899999999999644,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.945,41.9,419.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.10266233597001602,-0.5304887306703374,True,0.6787619169945266,NEUTRAL,0.11864588548851122,0.6624564120040013,1.1,STRESSED,-0.015983549518495205,0.0163055049905253,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON,25.56,NEUTRAL,Belum ada arah BUY/SELL matang.,35.36380958497263
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.994,1.994,1.9942199999999999,1.99411,NEUTRAL,NEUTRAL,NEUTRAL,0.0407,0.2736,0.001069714285714321,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.994,45.0,450.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999998869,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.019016441920949295,0.5128222342897707,False,0.7913643890112436,NEUTRAL,0.0556747835966367,0.7507154374272604,1.1,STRESSED,-0.036658341675687406,0.040648951583983184,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,22.64,NEUTRAL,Belum ada arah BUY/SELL matang.,31.111221945056222
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64297,1.64297,1.64314,1.643055,NEUTRAL,NEUTRAL,NEUTRAL,0.499,0.5289,0.0003220000000000447,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64297,32.4,324.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.008066041567363758,-0.7222085709906592,True,0.7640934889259777,NEUTRAL,0.001060758388985834,0.7725298286936214,0.9950000000007894,STRESSED,0.007005283178377924,-0.008436339767643686,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,34.11,NEUTRAL,Belum ada arah BUY/SELL matang.,43.996967444629895
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.45,114.45,114.467,114.4585,NEUTRAL,NEUTRAL,NEUTRAL,0.5482,0.5448,-0.053971428571427484,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.45,20.2,202.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.05466493939096784,-0.8359083596702845,False,0.6826106609537425,NEUTRAL,0.06121525589135718,0.6738315962450295,0.9949999999998568,STRESSED,-0.0065503165003893415,0.008779064708712925,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,33.96,NEUTRAL,Belum ada arah BUY/SELL matang.,43.862253304768714
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87791,1.87791,1.87809,1.8780000000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.0553,0.2531,-0.0001697142857143309,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87791,28.5,285.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.05119603282982137,0.3663399122398022,True,0.7198830685554609,NEUTRAL,0.06184208883839048,0.706610375916449,1.0299999999994645,STRESSED,-0.010646056008569112,0.013272692639011874,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,24.32,NEUTRAL,Belum ada arah BUY/SELL matang.,30.745015342777307
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30592,2.30592,2.30616,2.3060400000000003,NEUTRAL,NEUTRAL,NEUTRAL,0.1532,0.3367,0.0010725714285713278,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30592,50.7,507.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.038350692643460006,-0.2131648199867685,True,0.7712940878840844,NEUTRAL,0.054881106227131805,0.7529077938845501,1.1,STRESSED,-0.0165304135836718,0.018386293999534287,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,21.13,NEUTRAL,Belum ada arah BUY/SELL matang.,30.602770439420425
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06242,1.06242,1.06257,1.062495,BUY,BUY,STRICT,1.0716,0.8425,-0.0006928571428571852,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.79,1.06242,18.9,189.0,1.06053,DATA_DRIVEN,23.9,239.0,1.06481,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.09489467046746222,-1.5593695325572285,True,0.6204538092500745,BUY,0.11488613170716494,0.643701115681346,0.9250000000003306,STRESSED,-0.019991461239702718,-0.023247306431271486,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,66.79,PASS,,82.78316904625038
