Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,TP_ONLY,39.95,82.318,82.318,82.349,82.3335,NEUTRAL,NEUTRAL,NEUTRAL,0.6464,0.6749,-0.01714285714285448,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,82.318,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,3.100000000000591,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.8451874056475184,-17.960540424289896,False,0.6258000226640665,NEUTRAL,0.8779753380012627,0.650487451528869,1.1,VOID,-0.03278793235374433,-0.024687428864802463,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,THIN_SESSION,31.91,NEUTRAL,Belum ada arah BUY/SELL matang.,46.15470011332034
USOILm,H4,TP_ONLY,52.04,79.345,79.345,79.365,79.35499999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.3173,0.5004,0.14551428571428537,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.345,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,1.117029354103465,-13.114722331277719,False,0.7001363284775957,NEUTRAL,1.1650235557004749,0.6954536173566267,1.0999999999998609,STRESSED,-0.047994201597009845,0.004682711120968963,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,THIN_SESSION,35.23,NEUTRAL,Belum ada arah BUY/SELL matang.,42.76198164238798
USDJPYm,H4,TP_ONLY,81.62,160.211,160.211,160.221,160.216,NEUTRAL,NEUTRAL,NEUTRAL,0.017,0.0935,0.02559999999999895,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.211,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.011705140141229276,0.04273361911167681,True,0.24727226069160213,NEUTRAL,0.016385419125028514,0.23906502455678116,0.7499999999996817,LAMINAR,-0.004680278983799238,0.008207236134820967,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,THIN_SESSION,35.1,NEUTRAL,Belum ada arah BUY/SELL matang.,35.29496130345801
GBPJPYm,H4,TP_ONLY,97.13,214.773,214.773,214.8,214.7865,NEUTRAL,NEUTRAL,NEUTRAL,0.3023,0.3077,-0.046142857142854446,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.773,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,2.7000000000015234,2.36,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.10672185416720231,0.770288340182831,True,0.34411561579628425,NEUTRAL,0.1058494284336536,0.3461504597767212,1.1,STRESSED,0.0008724257335487179,-0.0020348439804369622,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.8932,89.32,206,,0,THIN_SESSION,26.33,NEUTRAL,Belum ada arah BUY/SELL matang.,35.33007807898142
EURNZDm,H4,TP_ONLY,85.31,1.99355,1.99355,1.99377,1.99366,NEUTRAL,NEUTRAL,NEUTRAL,0.0239,0.1781,0.0014019999999999042,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99355,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.21245337460274732,0.9465946404045233,True,0.4225265591573655,NEUTRAL,0.21496293933506652,0.4272765172582182,1.1,STRESSED,-0.002509564732319197,-0.004749958100852714,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,THIN_SESSION,25.63,NEUTRAL,Belum ada arah BUY/SELL matang.,30.642732795786827
EURAUDm,H4,TP_ONLY,142.4,1.6402999999999999,1.6402999999999999,1.64047,1.640385,NEUTRAL,NEUTRAL,NEUTRAL,0.6263,0.5016,-0.00032942857142847685,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.6403,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.08476914563419909,-0.6821413897414788,False,0.41631021550272174,NEUTRAL,0.08438808039489064,0.41746863748836727,0.9950000000000122,STRESSED,0.00038106523930844793,-0.0011584219856455302,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,THIN_SESSION,39.87,NEUTRAL,Belum ada arah BUY/SELL matang.,47.46285107751361
CADJPYm,H4,TP_ONLY,144.14,114.459,114.459,114.476,114.4675,NEUTRAL,NEUTRAL,NEUTRAL,0.2325,0.2341,-0.014171428571429898,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.459,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.04213767833565271,-0.061028473528018656,True,0.31192678319821193,NEUTRAL,0.04104604009284933,0.3144616856058972,0.9949999999998568,STRESSED,0.0010916382428033805,-0.00253490240768528,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,THIN_SESSION,31.61,NEUTRAL,Belum ada arah BUY/SELL matang.,35.665133915991056
GBPCADm,H4,TP_ONLY,148.67,1.8762400000000001,1.8762400000000001,1.87642,1.87633,NEUTRAL,NEUTRAL,NEUTRAL,0.1904,0.2727,-0.0001742857142857415,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87624,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.06986004773400108,0.7997403309346068,True,0.453876731524279,NEUTRAL,0.06886123609120842,0.45724915072449335,1.0300000000002416,STRESSED,0.0009988116427926547,-0.0033724192002143605,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,THIN_SESSION,30.76,NEUTRAL,Belum ada arah BUY/SELL matang.,35.1185836576214
GBPNZDm,H4,TP_ONLY,110.51,2.30615,2.30615,2.30639,2.30627,NEUTRAL,NEUTRAL,NEUTRAL,0.0773,0.2131,0.001637142857142804,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30615,,,,TANPA_SL_TP_ONLY,50.0,500.0,,TP_ONLY_50_PIPS,,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.1917764650456825,0.5819560897307302,True,0.436777708467977,NEUTRAL,0.19611484482787983,0.44397154877067047,1.1,STRESSED,-0.004338379782197338,-0.007193840302693488,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,THIN_SESSION,23.31,NEUTRAL,Belum ada arah BUY/SELL matang.,28.91478854233989
GBPCHFm,H4,TP_ONLY,169.13,1.06549,1.06549,1.06564,1.0655649999999999,BUY,BUY,STRICT,1.0633,0.8341,6.857142857145365e-05,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.01,1.06549,,,,TANPA_SL_TP_ONLY,50.0,500.0,1.07049,TP_ONLY_50_PIPS,,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.006171171454762772,-0.8111341087257727,False,0.6294257299367609,BUY,0.00382549284720732,0.634189423389193,0.9249999999995534,STRESSED,0.002345678607555452,-0.004763693452432105,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid pada TF H4. Mode ini mengincar TP sekitar 50.0 pips tanpa SL; gunakan lot kecil dan pantau floating risk. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,THIN_SESSION,65.4,PASS,,81.93072864968381
