Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,81.313,81.313,81.345,81.32900000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.4095,0.5722,-0.28845714285714635,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,81.313,164.4,1644.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.1999999999996476,2.8,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3845120718070746,-14.054152960808047,True,0.7550795810100477,NEUTRAL,0.5015778459407728,0.6833298808161038,1.1,VOID,-0.11706577413369823,0.07174970019394389,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,22.02,NEUTRAL,Belum ada arah BUY/SELL matang.,37.57119790505024
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,78.122,78.122,78.142,78.132,NEUTRAL,NEUTRAL,NEUTRAL,0.0553,0.3684,-0.3005714285714293,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.122,167.5,1675.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.20936230055195246,-6.847153188459572,True,0.7839784138586018,NEUTRAL,0.5643122347299956,0.7547517676512414,1.0999999999998609,STRESSED,-0.3549499341780431,0.029226646207360374,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON,25.46,NEUTRAL,Belum ada arah BUY/SELL matang.,33.61569206929301
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.228,160.228,160.238,160.233,NEUTRAL,NEUTRAL,NEUTRAL,0.0332,0.2289,-0.009599999999990718,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.228,26.2,262.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.0004476028086854709,0.07614908850655452,True,0.6808526172288433,NEUTRAL,0.02829911548272178,0.2051802820786501,0.7500000000006765,LAMINAR,-0.027851512674036308,0.47567233515019314,-9.947598300641403e-13,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",TRADEABLE,0.9051,90.51,158,,0,LONDON,32.43,NEUTRAL,Belum ada arah BUY/SELL matang.,36.25356308614422
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.966,214.966,214.993,214.9795,NEUTRAL,NEUTRAL,NEUTRAL,0.1078,0.3338,-0.024999999999990967,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.966,39.5,395.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.6999999999986812,2.36,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.01868604531938118,-0.19080179299966302,True,0.7607059349033878,NEUTRAL,0.03661765236491635,0.35552717830056313,1.1,STRESSED,-0.017931607045535168,0.40517875660282465,0.0,False,False,RESONANCE_MISMATCH,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,ANOMALOUS,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.8932,89.32,206,,0,LONDON,19.77,NEUTRAL,Belum ada arah BUY/SELL matang.,30.693029674516936
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99231,1.99231,1.99253,1.99242,NEUTRAL,NEUTRAL,NEUTRAL,0.154,0.3587,0.0009759999999999899,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99231,48.1,481.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999998869,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.049925858365749726,1.3771325814364206,True,0.7696177756907496,NEUTRAL,0.13555701040299423,0.3185294707690546,1.1,STRESSED,-0.0856311520372445,0.45108830492169505,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.8782,87.82,238,,0,LONDON,24.55,NEUTRAL,Belum ada arah BUY/SELL matang.,33.86578887845375
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.6419899999999998,1.6419899999999998,1.64216,1.642075,NEUTRAL,NEUTRAL,NEUTRAL,0.6168,0.5659,0.0009177142857141378,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64199,36.1,361.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.11635371920935256,-0.7116627109299112,False,0.6372101308334336,NEUTRAL,0.13843031842821976,0.3058220129826709,0.9950000000000122,STRESSED,-0.022076599218867204,0.33138811785076266,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,35.47,NEUTRAL,Belum ada arah BUY/SELL matang.,45.99535065416717
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.414,114.414,114.431,114.4225,NEUTRAL,NEUTRAL,NEUTRAL,0.0672,0.2645,-0.039742857142864366,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.414,21.5,215.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.043276320094697784,-0.391403167019891,False,0.7046885870196484,NEUTRAL,0.04615209697425392,0.2659068868950391,0.9949999999998568,STRESSED,-0.002875776879556133,0.4387817001246093,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.8125,81.25,176,,0,LONDON,25.44,NEUTRAL,Belum ada arah BUY/SELL matang.,31.590642935098245
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87874,1.87874,1.87892,1.87883,NEUTRAL,NEUTRAL,NEUTRAL,0.0684,0.2948,0.00042257142857140797,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87874,32.4,324.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.02133501379484333,0.24295827039072218,True,0.7637988442383111,NEUTRAL,0.006353944808619943,0.48355841165797475,1.0300000000002416,STRESSED,0.014981068986223388,0.2802404325803364,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,24.87,NEUTRAL,Belum ada arah BUY/SELL matang.,31.476694221191558
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30522,2.30522,2.30546,2.30534,NEUTRAL,NEUTRAL,NEUTRAL,0.018,0.2647,0.0009208571428571113,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30522,53.1,531.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.06837733357154793,0.8703896486797771,True,0.7456763571419363,NEUTRAL,0.14275000454008782,0.34657044843496804,1.1,STRESSED,-0.07437267096853989,0.3991059087069682,0.0,False,False,RESONANCE_MISMATCH,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,ANOMALOUS,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,18.54,NEUTRAL,Belum ada arah BUY/SELL matang.,26.88698178570968
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06633,1.06633,1.06648,1.066405,NEUTRAL,NEUTRAL,NEUTRAL,0.9481,0.7764,0.00016057142857142632,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06633,18.0,180.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.06121963545123695,-0.8201361459733,True,0.6904541012652511,BUY,0.04609985746631772,0.49883140709316964,0.9250000000003306,STRESSED,0.01511977798491923,0.19162269417208144,0.0,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.7913,79.13,206,,0,LONDON,42.48,NEUTRAL,Belum ada arah BUY/SELL matang.,54.64667050632625
