Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,79.696,79.696,79.727,79.7115,NEUTRAL,NEUTRAL,NEUTRAL,0.2753,0.4857,-0.7219428571428546,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.696,172.8,1728.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.100000000000591,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.563185851250741,-12.09916152852806,False,0.7350955124475436,NEUTRAL,0.578460345977927,0.73358493450761,1.1,STRESSED,-0.015274494727185894,0.0015105779399335884,0.0,False,True,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON_NY_OVERLAP,20.33,NEUTRAL,Belum ada arah BUY/SELL matang.,34.394577562237714
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,76.325,76.325,76.345,76.33500000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.0178,0.3211,-0.8059999999999997,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,76.325,171.4,1714.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,1.013624299293846,-7.793737745891707,True,0.7014065268144177,NEUTRAL,0.8792074420222913,0.7148013841595475,1.1,STRESSED,0.13441685727155472,-0.013394857345129796,-1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON_NY_OVERLAP,24.29,NEUTRAL,Belum ada arah BUY/SELL matang.,31.95933263407209
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.327,160.327,160.337,160.332,NEUTRAL,NEUTRAL,NEUTRAL,0.0108,0.2039,0.0023714285714252774,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.327,24.8,248.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.021822519625659485,0.060269217357849694,True,0.6502818582439107,NEUTRAL,0.0257201060091712,0.6441389530377793,0.7500000000006765,LAMINAR,-0.003897586383511717,0.006142905206131366,-9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON_NY_OVERLAP,31.85,NEUTRAL,Belum ada arah BUY/SELL matang.,35.42330929121955
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,215.087,215.087,215.109,215.098,NEUTRAL,NEUTRAL,NEUTRAL,0.1764,0.3745,0.0316857142857023,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.087,42.0,420.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.017377158503976375,-0.36277658361525916,False,0.759949078824629,NEUTRAL,0.005054820585955331,0.7719404867044859,1.1,STRESSED,0.012322337918021044,-0.011991407879856864,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON_NY_OVERLAP,25.15,NEUTRAL,Belum ada arah BUY/SELL matang.,34.745845394123144
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.98891,1.98891,1.9891299999999998,1.98902,NEUTRAL,NEUTRAL,NEUTRAL,0.1003,0.298,-9.65714285715097e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.98891,49.6,496.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999998869,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09130844072893388,1.105361873785268,True,0.717754840297167,NEUTRAL,0.049236163321927255,0.766292109713415,1.1,STRESSED,0.04207227740700662,-0.04853726941624803,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON_NY_OVERLAP,23.28,NEUTRAL,Belum ada arah BUY/SELL matang.,32.04877420148584
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64073,1.64073,1.6409,1.640815,NEUTRAL,NEUTRAL,NEUTRAL,0.6406,0.5985,0.0005248571428569704,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64073,36.8,368.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.04839892383165838,-0.8175897723864451,True,0.7077072937159535,NEUTRAL,0.05563588519227538,0.6987712799947933,0.9950000000007894,STRESSED,-0.007236961360617002,0.008936013721160263,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON_NY_OVERLAP,36.32,NEUTRAL,Belum ada arah BUY/SELL matang.,47.196136468579766
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.41,114.41,114.427,114.4185,NEUTRAL,NEUTRAL,NEUTRAL,0.2009,0.3487,-0.03320000000000324,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.41,22.4,224.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.03695418176149944,-0.5319182185324539,True,0.7086539495223265,NEUTRAL,0.03367783944819003,0.7130021364753807,0.9950000000003542,STRESSED,0.0032763423133094147,-0.004348186953054167,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON_NY_OVERLAP,27.87,NEUTRAL,Belum ada arah BUY/SELL matang.,35.086169747611635
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87987,1.87987,1.88005,1.87996,NEUTRAL,NEUTRAL,NEUTRAL,0.0755,0.2853,0.0007762857142857948,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87987,32.4,324.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.051530004435647474,0.2076013997720555,True,0.725723592742371,NEUTRAL,0.027257062276455263,0.756510116443093,1.0299999999994645,STRESSED,0.02427294215919221,-0.03078652370072199,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON_NY_OVERLAP,24.72,NEUTRAL,Belum ada arah BUY/SELL matang.,31.317417963711854
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30041,2.30041,2.30065,2.30053,NEUTRAL,NEUTRAL,NEUTRAL,0.069,0.2719,-0.00043914285714311045,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30041,56.8,568.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.08496388255783963,0.44623813493545805,True,0.7222163635020813,NEUTRAL,0.04532956740929308,0.7665201582154835,1.1,STRESSED,0.039634315148546546,-0.04430379471340218,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON_NY_OVERLAP,19.32,NEUTRAL,Belum ada arah BUY/SELL matang.,28.014681817510407
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06657,1.06657,1.0667200000000001,1.066645,NEUTRAL,NEUTRAL,NEUTRAL,0.9218,0.7573,0.00021314285714279553,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06657,17.9,179.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.06716329207153073,-0.8499670659695158,False,0.6793082545492777,NEUTRAL,0.07829665442056585,0.659596772569672,0.9250000000003306,STRESSED,-0.011133362349035128,0.019711481979605705,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.7913,79.13,206,,0,LONDON_NY_OVERLAP,41.94,NEUTRAL,Belum ada arah BUY/SELL matang.,53.87314127274638
