Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,81.727,81.727,81.758,81.7425,NEUTRAL,NEUTRAL,NEUTRAL,0.5058,0.6085,-0.12408571428571906,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,81.727,168.9,1689.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.09999999999917,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.5015778459407728,-15.504452205238252,False,0.6833298808161038,NEUTRAL,0.8364427825461769,0.7134073657166484,1.1,VOID,-0.33486493660540406,-0.030077484900544627,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,24.17,NEUTRAL,Belum ada arah BUY/SELL matang.,39.93574940408052
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,78.706,78.706,78.726,78.71600000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.1639,0.4248,-0.02854285714285488,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.706,175.2,1752.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.5643122347299956,-10.51180953015178,True,0.7547517676512414,NEUTRAL,0.9334792345529295,0.7191128909123959,1.0999999999998609,STRESSED,-0.3691669998229339,0.03563887673884547,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON,27.24,NEUTRAL,Belum ada arah BUY/SELL matang.,36.18615883825621
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.278,160.278,160.288,160.28300000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.0608,0.1053,0.010285714285705341,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.278,27.5,275.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0000000000019327,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000006765,LAMINAR,False,0.7500000000006765,0.02829911548272178,0.09353414781007514,False,0.2051802820786501,NEUTRAL,0.0032885321076356667,0.3163696330400393,0.7499999999996817,LAMINAR,0.02501058337508611,-0.11118935096138918,9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,30.03,NEUTRAL,Belum ada arah BUY/SELL matang.,32.99680141039325
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.942,214.942,214.969,214.9555,NEUTRAL,NEUTRAL,NEUTRAL,0.037,0.163,-0.040657142857131866,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.942,42.5,425.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.6999999999986812,2.36,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03661765236491635,0.15374122459865477,True,0.35552717830056313,NEUTRAL,0.09209506236328466,0.4157761371384824,1.1,STRESSED,-0.05547740999836831,-0.06024895883791925,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.8932,89.32,206,,0,LONDON,16.06,NEUTRAL,Belum ada arah BUY/SELL matang.,25.493835891502815
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99321,1.99321,1.99343,1.99332,NEUTRAL,NEUTRAL,NEUTRAL,0.1373,0.2173,0.0012874285714285273,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99321,51.0,510.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.13555701040299423,1.3641066964403563,True,0.3185294707690546,NEUTRAL,0.1358706678193913,0.40955663826428246,1.1,STRESSED,-0.00031365741639707845,-0.09102716749522788,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,21.5,NEUTRAL,Belum ada arah BUY/SELL matang.,29.665647353845273
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64192,1.64192,1.64209,1.6420050000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.5639,0.4337,0.0002748571428572459,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64192,39.3,393.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.13843031842821976,-0.5604384591539411,True,0.3058220129826709,NEUTRAL,0.1521368994447491,0.4173109151225173,0.9950000000000122,STRESSED,-0.013706581016529329,-0.11148890213984636,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,32.53,NEUTRAL,Belum ada arah BUY/SELL matang.,41.875010064913354
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.436,114.436,114.453,114.4445,NEUTRAL,NEUTRAL,NEUTRAL,0.0158,0.0971,-0.029857142857144713,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.436,22.6,226.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.04615209697425392,-0.34111120778042237,False,0.2659068868950391,NEUTRAL,0.09475347365581405,0.30604434071900466,0.9950000000003542,STRESSED,-0.04860137668156013,-0.04013745382396555,-4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,21.88,NEUTRAL,Belum ada arah BUY/SELL matang.,26.616334434475196
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87817,1.87817,1.87835,1.87826,NEUTRAL,NEUTRAL,NEUTRAL,0.0553,0.2018,0.00013285714285714013,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87817,33.8,338.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.006353944808619943,0.513375835903127,True,0.48355841165797475,NEUTRAL,0.0022966655735130784,0.6268587625018506,1.0300000000002416,STRESSED,0.004057279235106865,-0.14330035084387582,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,22.9,NEUTRAL,Belum ada arah BUY/SELL matang.,28.782392058289872
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30624,2.30624,2.30648,2.3063599999999997,NEUTRAL,NEUTRAL,NEUTRAL,0.0161,0.1501,0.0015954285714285797,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30624,56.8,568.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.14275000454008782,0.9258699267472226,True,0.34657044843496804,NEUTRAL,0.13732797966267155,0.463945957596379,1.1,STRESSED,0.005422024877416276,-0.11737550916141098,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,16.11,NEUTRAL,Belum ada arah BUY/SELL matang.,23.52455224217484
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06612,1.06612,1.06627,1.066195,BUY,NEUTRAL,STRICT,1.0067,0.7566,0.00017685714285719202,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.8,1.06612,18.7,187.0,1.06425,DATA_DRIVEN,23.6,236.0,1.06848,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.04609985746631772,-0.8223662717861339,True,0.49883140709316964,BUY,0.013852408661551642,0.718508054969903,0.9250000000003306,STRESSED,0.03224744880476608,-0.21967664787673336,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,66.06,PASS,,80.73515703546585
