Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.8988399999999999,1.8988399999999999,1.89893,1.898885,NEUTRAL,NEUTRAL,NEUTRAL,0.5876,0.557,-8.285714285666177e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.0013534395823731166,0.13547925307267025,True,0.6783255451490511,SELL,0.012676897499455317,0.6770293240074207,0.8199999999996427,LAMINAR,-0.0113234579170822,0.001296221141630416,-0.10499999999913334,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",WATCH_ONLY,0.0081,43.83,802,,0,LONDON_NY_OVERLAP,27.49,NEUTRAL,Belum ada arah BUY/SELL matang.,31.483927725745257
GBPCHF.m,1.06465,1.06465,1.06473,1.0646900000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.1081,0.2638,-1.1142857142815722e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.01632352075796664,-0.07215303146405634,True,0.6549273903681878,NEUTRAL,0.011094654112995293,0.6748556544838697,0.6799999999995028,LAMINAR,0.005228866644971346,-0.019928264115681937,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,LONDON_NY_OVERLAP,16.74,NEUTRAL,Belum ada arah BUY/SELL matang.,16.460036951840937
GBPJPY.m,214.995,214.995,215.014,215.0045,NEUTRAL,NEUTRAL,NEUTRAL,0.3489,0.448,-0.0013714285714236545,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,16.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.9000000000005457,1.66,0.0,0.0,0.0,0.0,False,,0.0,0.965000000000191,STRESSED,False,1.0650000000001911,0.007378992832139449,-0.18178393529649714,False,0.7627290405255142,NEUTRAL,0.004341312537260826,0.7795408301625859,1.1,STRESSED,0.0030376802948786233,-0.01681178963707175,-0.03499999999980896,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.054,40.56,816,,0,LONDON_NY_OVERLAP,13.73,NEUTRAL,Belum ada arah BUY/SELL matang.,19.760345202627573
GBPUSD.m,1.34338,1.34338,1.34345,1.343415,NEUTRAL,NEUTRAL,NEUTRAL,0.8069,0.6898,0.00019857142857136604,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,12.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.021002259409485618,-0.3049199069340685,True,0.6621824900922983,NEUTRAL,0.03397855460183706,0.6268588627529608,0.6099999999998214,LAMINAR,-0.012976295192351443,0.03532362733933758,0.03500000000022929,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON_NY_OVERLAP,33.12,NEUTRAL,Belum ada arah BUY/SELL matang.,38.045312450461495
NZDUSD.m,0.58418,0.58418,0.58424,0.58421,NEUTRAL,NEUTRAL,NEUTRAL,1.0272,0.8226,5.428571428606737e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.015612040493332703,-0.5676466589762811,False,0.6505211763274588,NEUTRAL,0.018323623521198203,0.6428054553192524,0.5749999999999807,LAMINAR,-0.0027115830278655,0.007715721008206389,0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,LONDON_NY_OVERLAP,34.75,NEUTRAL,Belum ada arah BUY/SELL matang.,41.18110588163729
USDCAD.m,1.39843,1.39843,1.39853,1.3984800000000002,SELL,SELL,PROJECTED,1.0184,0.8198,0.0001968571428571383,RANGE,72,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.9,DATA_DRIVEN,11.3,DATA_DRIVEN,1.27,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.017341649990887394,0.29714321483867745,True,0.6736795547136004,NEUTRAL,0.002373396686915529,0.7164549841508843,0.7149999999997322,LAMINAR,0.014968253303971864,-0.04277542943728385,0.03500000000022929,True,False,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0203,42.24,816,,0,LONDON_NY_OVERLAP,52.94,WATCH,quality 52.9 < 62 | status historis AVOID | winrate historis 42.24% < 45.00% | expectancy historis -0.0203R < 0.0200R,64.95659777356799
USDCHF.m,0.79248,0.79248,0.79256,0.79252,NEUTRAL,NEUTRAL,NEUTRAL,0.7432,0.6549,-0.00012657142857143254,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.006450181664694573,0.2492771151449277,True,0.6702586741997378,NEUTRAL,0.0239914080954873,0.6393315566711205,0.68000000000028,LAMINAR,-0.017541226430792728,0.03092711752861732,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,LONDON_NY_OVERLAP,28.86,NEUTRAL,Belum ada arah BUY/SELL matang.,33.64669337099869
USDJPY.m,160.04,160.04,160.046,160.043,NEUTRAL,NEUTRAL,NEUTRAL,0.6008,0.5343,-0.025114285714284344,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.029004767104545512,0.18242709160525689,False,0.5788404790461498,NEUTRAL,0.029858850629089127,0.6122531651693082,0.7849999999998488,LAMINAR,-0.0008540835245436154,-0.0334126861231584,-0.17499999999984084,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON_NY_OVERLAP,28.12,NEUTRAL,Belum ada arah BUY/SELL matang.,30.83860239523075
AUDCAD.m,0.98932,0.98932,0.98938,0.98935,NEUTRAL,NEUTRAL,NEUTRAL,0.6267,0.5451,0.0002951428571428029,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.04179543795792374,-0.1636014454186785,True,0.5593848182566048,NEUTRAL,0.018842306395298145,0.6227835133142534,0.6450000000000506,LAMINAR,0.022953131562625594,-0.06339869505764861,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON_NY_OVERLAP,30.99,NEUTRAL,Belum ada arah BUY/SELL matang.,33.90942409128302
AUDCHF.m,0.56066,0.56066,0.56072,0.56069,NEUTRAL,NEUTRAL,NEUTRAL,0.4011,0.4307,-2.2857142857392074e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.017517707295235444,-0.1816600019275723,True,0.632370377554057,NEUTRAL,0.003605015282731752,0.692804071523202,0.6450000000000506,LAMINAR,0.013912692012503692,-0.060433693969145,-0.03500000000022929,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,LONDON_NY_OVERLAP,24.92,NEUTRAL,Belum ada arah BUY/SELL matang.,26.15585188777029
EURNZD.m,1.9877,1.9877,1.98785,1.987775,NEUTRAL,NEUTRAL,NEUTRAL,0.6765,0.5928,5.142857142843647e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.03225059167258928,0.5304287231460881,True,0.620430385571327,NEUTRAL,0.0064807575036705325,0.682808698616772,0.68000000000028,LAMINAR,0.025769834168918745,-0.062378313045444944,0.24499999999927335,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",WATCH_ONLY,0.0244,44.84,845,,0,LONDON_NY_OVERLAP,24.2,NEUTRAL,Belum ada arah BUY/SELL matang.,31.018551927856635
GBPCAD.m,1.87862,1.87862,1.8787,1.87866,NEUTRAL,NEUTRAL,NEUTRAL,0.2446,0.3243,0.0005468571428571204,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.040230287706254995,-0.05361160390007777,True,0.5909791767420499,NEUTRAL,0.03279711255697992,0.6099382256827337,0.6450000000000506,LAMINAR,0.007433175149275079,-0.018959048940683787,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON_NY_OVERLAP,17.26,NEUTRAL,Belum ada arah BUY/SELL matang.,17.887895883710254
GBPNZD.m,2.29946,2.29946,2.29964,2.29955,SELL,SELL,PROJECTED,0.7586,0.6793,0.00032085714285710263,RANGE,49,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,18.3,DATA_DRIVEN,23.2,DATA_DRIVEN,1.27,1.8000000000029104,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000010187,STRESSED,False,1.0300000000010188,0.003048463441785824,0.4757739181340016,True,0.7366590461598082,SELL,0.014408547635018393,0.685598630888185,0.9250000000003306,STRESSED,-0.011360084193232568,0.051060415271623194,0.10500000000068821,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,STRESSED,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0526,40.72,846,,0,LONDON_NY_OVERLAP,36.12,WATCH,quality 36.1 < 62 | status historis AVOID | winrate historis 40.72% < 45.00% | expectancy historis -0.0526R < 0.0200R,47.343695230799035
NZDCAD.m,0.81692,0.81692,0.81701,0.8169649999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.7791,0.6609,0.00012314285714285048,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.03392833321466862,-0.38861555501936457,True,0.6249708646244398,NEUTRAL,0.017137233662811294,0.652996924218243,0.6450000000000506,LAMINAR,0.016791099551857327,-0.02802605959380311,0.07000000000007012,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON_NY_OVERLAP,28.02,NEUTRAL,Belum ada arah BUY/SELL matang.,33.355054323122204
NZDCHF.m,0.46296,0.46296,0.46304,0.46299999999999997,NEUTRAL,NEUTRAL,NEUTRAL,0.5854,0.5521,-6.97142857142805e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.800000000000245,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000000858,LAMINAR,False,0.6800000000000858,0.009641856720852032,-0.38982943347336857,False,0.6594235905580627,NEUTRAL,0.005170736662135961,0.6690343532491594,0.6449999999998564,LAMINAR,0.0044711200587160705,-0.00961076269109673,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,-1.0,1,LONDON_NY_OVERLAP,24.07,NEUTRAL,Belum ada arah BUY/SELL matang.,29.883617952790313
NZDJPY.m,93.493,93.493,93.504,93.4985,BUY,BUY,PROJECTED,1.0532,0.8478,-0.013714285714282768,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.8,DATA_DRIVEN,11.1,DATA_DRIVEN,1.26,1.100000000000989,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6850000000003462,LAMINAR,False,0.7850000000003462,0.013112663574137613,-0.49650752119896113,False,0.6742230218190507,BUY,0.01124009223722805,0.6841322548755084,0.8200000000000159,LAMINAR,0.0018725713369095627,-0.009909233056457745,-0.03499999999966974,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0455,41.31,823,,0,LONDON_NY_OVERLAP,51.69,WATCH,quality 51.7 < 62 | status historis AVOID | winrate historis 41.31% < 45.00% | expectancy historis -0.0455R < 0.0200R,64.73261510909525
XAGUSD.m,71.121,71.121,71.145,71.133,NEUTRAL,BUY,NEUTRAL,0.582,0.6803,0.037571428571425085,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,38.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.400000000000091,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.049929872147213686,-3.447181406362367,True,0.7703691957135508,NEUTRAL,0.08479231107897373,0.7667561884837439,1.1,STRESSED,-0.03486243893176004,0.0036130072298068416,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.0625,40.12,835,,0,LONDON_NY_OVERLAP,13.55,NEUTRAL,Belum ada arah BUY/SELL matang.,23.325945978567752
