Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.20985,1.20985,1.20998,1.209915,NEUTRAL,NEUTRAL,NEUTRAL,0.0492,0.235,0.00013942857142856845,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.02312677100651777,0.06747615078999203,False,0.666869006896979,NEUTRAL,0.012199161698426341,0.6973060279635835,0.7850000000001905,LAMINAR,0.010927609308091429,-0.030437021066604508,0.06999999999968143,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",AVOID,-0.0447,41.37,750,,0,LONDON,13.06,NEUTRAL,Belum ada arah BUY/SELL matang.,14.256545034484898
AUDUSD.m,0.70731,0.70731,0.70737,0.7073400000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.2046,0.3194,-3.285714285713686e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.021105357677468635,-0.10076930623643619,True,0.6396675330270956,NEUTRAL,0.05018368704896394,0.590956314869437,0.5750000000003693,LAMINAR,-0.029078329371495307,0.04871121815765855,0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,LONDON,21.82,NEUTRAL,Belum ada arah BUY/SELL matang.,21.55613766513548
AUDJPY.m,113.246,113.246,113.259,113.2525,NEUTRAL,NEUTRAL,NEUTRAL,0.3499,0.4217,-0.006942857142868716,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.300000000000523,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.755000000000183,STRESSED,False,0.855000000000183,0.013680864352390389,-0.1606588959237165,True,0.6928485852215001,NEUTRAL,0.03569277865679433,0.6418521561718015,0.8549999999996856,STRESSED,-0.02201191430440394,0.05099642904969859,4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1164,49.71,840,,0,LONDON,22.81,NEUTRAL,Belum ada arah BUY/SELL matang.,26.516142926107506
CHFJPY.m,201.825,201.825,201.85,201.83749999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.3072,0.4063,0.033485714285714584,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.5000000000005684,2.19,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.007593356003073314,0.37086617131062033,True,0.7341740608785017,NEUTRAL,0.00803314285995348,0.7349995696642406,1.1,STRESSED,-0.00043978685688016595,-0.0008255087857389487,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.1405,36.11,838,,0,LONDON,5.51,NEUTRAL,Belum ada arah BUY/SELL matang.,13.381370304392506
EURAUD.m,1.64094,1.64094,1.64106,1.641,NEUTRAL,NEUTRAL,NEUTRAL,0.4435,0.4827,6.885714285707259e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,11.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.1999999999989794,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.7199999999996427,LAMINAR,False,0.8199999999996427,0.005218392064127897,0.25554533451532896,True,0.7161654929848766,NEUTRAL,0.012909249729523535,0.6711462957163105,0.7149999999997322,LAMINAR,-0.007690857665395638,0.04501919726856618,0.1049999999999105,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,LONDON,18.47,NEUTRAL,Belum ada arah BUY/SELL matang.,24.80252746492438
EURCAD.m,1.62171,1.62171,1.6218,1.6217549999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.4684,0.4844,3.59999999999521e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.014926775627094605,0.25614836199416285,True,0.6722356404041687,NEUTRAL,0.005067095425120528,0.7012631670356226,0.6799999999995028,LAMINAR,0.009859680201974077,-0.029027526631453915,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1581,34.83,757,,0,LONDON,20.91,NEUTRAL,Belum ada arah BUY/SELL matang.,23.877678202020846
EURCHF.m,0.92074,0.92074,0.92079,0.9207650000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.476,0.4717,-0.00016885714285712935,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,5.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.010750999252242866,-0.12178777964264294,True,0.6191318562421151,NEUTRAL,0.01383305411207485,0.608440712074123,0.6450000000000506,LAMINAR,-0.003082054859831984,0.010691144167992106,-0.0700000000000699,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0096,43.14,801,,0,LONDON,28.06,NEUTRAL,Belum ada arah BUY/SELL matang.,29.519059281210577
EURGBP.m,0.86411,0.86411,0.86416,0.8641350000000001,SELL,SELL,STRICT,1.1176,0.8595,0.0001817142857142717,TREND,83,LEARNING,60,3.0,2.0,0.55,0.45,58,2.17,6.9,DATA_DRIVEN,8.6,DATA_DRIVEN,1.25,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.01546584089585775,0.22591036277446228,False,0.6181820539854967,SELL,0.02017569376072008,0.5954618855600116,0.5750000000003693,LAMINAR,-0.004709852864862328,0.022720168425485188,-3.885780586188048e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 46.30%. Expectancy live 1.2500R.,TRADEABLE,0.0461,46.3,813,1.25,1,LONDON,70.02,PASS,,78.49631026992748
EURJPY.m,185.839,185.839,185.849,185.844,NEUTRAL,NEUTRAL,NEUTRAL,0.0657,0.236,-0.003800000000020452,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.01727643890493679,0.0946763205425811,False,0.6498357957468159,NEUTRAL,0.019699431282016785,0.6195191361869941,0.645000000000175,LAMINAR,-0.0024229923770799945,0.03031665955982188,0.10499999999950671,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,LONDON,17.13,NEUTRAL,Belum ada arah BUY/SELL matang.,17.293878978734078
EURUSD.m,1.16074,1.16074,1.16076,1.1607500000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.0673,0.2249,-1.7142857142877046e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.19999999999908977,0.17,0.0,0.0,0.0,0.0,False,,0.0,0.3699999999996814,LAMINAR,False,0.46999999999968145,0.023089913254977106,0.0701136524045795,True,0.6065645291874522,NEUTRAL,0.03488251359255072,0.5799011048821814,0.4700000000004586,LAMINAR,-0.011792600337573615,0.0266634243052708,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0451,41.05,802,,0,LONDON,22.21,NEUTRAL,Belum ada arah BUY/SELL matang.,19.248322645937264
