Symbol,Close,Bid,Ask,Mid_Price,Direction,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals
GBPAUD.m,1.90072,1.90072,1.9008500000000002,1.900785,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,26.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.300000000001855,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.7550000000006492,STRESSED,False,0.8550000000006491,0.022276776780188173,0.06868742642083422,True,0.6714008008473544,NEUTRAL,0.06060161488386882,0.274744679849074,0.854999999999872,STRESSED,-0.03832483810368065,0.3966561209982804,7.771561172376096e-13,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
GBPCHF.m,1.06796,1.06796,1.06803,1.067995,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,8.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.01871862362943631,0.029118743494648814,True,0.6072011195378675,NEUTRAL,0.02265565854582308,0.23978139049768998,0.6450000000000506,LAMINAR,-0.003937034916386771,0.3674197290401775,0.0,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
GBPJPY.m,215.276,215.276,215.299,215.28750000000002,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,22.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.2999999999996135,2.01,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.015177832742548384,0.737869673078885,True,0.7392224739960056,NEUTRAL,0.03185556251888203,0.3365360775074058,1.0999999999993635,STRESSED,-0.016677729776333645,0.40268639648859983,6.366018823200648e-13,False,False,RESONANCE_MISMATCH,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,ANOMALOUS,UNVALIDATED,,,0,,0
GBPUSD.m,1.34419,1.34419,1.34426,1.344225,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,18.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.06775388925895912,0.28210829520447767,False,0.5614914015943901,NEUTRAL,0.05922542696985241,0.21112967127088178,0.6450000000000506,LAMINAR,0.008528462289106704,0.35036173032350837,0.0,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
NZDUSD.m,0.58485,0.58485,0.5849,0.584875,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,10.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.09058173348921711,0.08756586810887443,True,0.5601418418424202,NEUTRAL,0.1075886215411123,0.17873174091237196,0.5749999999999807,LAMINAR,-0.017006888051895194,0.38141010093004823,0.0,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDCAD.m,1.39714,1.39714,1.39722,1.39718,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,10.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.04131938432292659,-0.14346708180732545,False,0.5725374152208453,NEUTRAL,0.04771634358103589,0.21130091373719007,0.7150000000005093,LAMINAR,-0.0063969592581092985,0.36123650148365527,-0.03500000000100656,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDCHF.m,0.79447,0.79447,0.79454,0.794505,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,9.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.08763145512804998,-0.218584470520034,True,0.5898534300993062,NEUTRAL,0.08775069882233764,0.23625776443338847,0.6450000000000506,LAMINAR,-0.00011924369428766013,0.35359566566591777,0.0,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDJPY.m,160.154,160.154,160.162,160.15800000000002,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,14.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000009777,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000003422,LAMINAR,False,0.6800000000003422,0.08384428526117714,0.18035127027798778,False,0.653371408648861,NEUTRAL,0.09462795409101502,0.342805466149061,0.610000000000008,LAMINAR,-0.010783668829837875,0.3105659424998,0.07000000000033424,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
AUDCAD.m,0.988,0.988,0.98807,0.988035,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,17.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.04926414934117768,0.11167520638971443,True,0.5893858399291033,NEUTRAL,0.06996664486583079,0.2609051763981798,0.6450000000000506,LAMINAR,-0.020702495524653107,0.32848066353092353,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,TRADEABLE,0.0511,46.35,752,,0
AUDCHF.m,0.56184,0.56184,0.5619,0.56187,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,7.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.0019184431677857015,0.02702775976034679,True,0.6982827134140552,NEUTRAL,0.029178129353892437,0.2405267851570951,0.6100000000002099,LAMINAR,-0.027259686186106736,0.4577559282569601,-3.885780586188048e-13,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
EURNZD.m,1.9830100000000002,1.9830100000000002,1.9830999999999999,1.983055,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,26.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999970143,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.614999999998955,LAMINAR,False,0.714999999998955,0.0198466382098924,0.13941721948695343,True,0.6601494288203654,NEUTRAL,0.040442665794571356,0.28759081698787814,0.7499999999999615,LAMINAR,-0.020596027584678957,0.3725586118324873,-0.03500000000100645,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
GBPCAD.m,1.87801,1.87801,1.87808,1.878045,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,15.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.026947380392634456,0.12556177246687472,False,0.6153010990301266,NEUTRAL,0.015206854297118396,0.29613308087590073,0.7150000000005093,LAMINAR,0.01174052609551606,0.3191680181542259,-0.0700000000004587,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPNZD.m,2.29823,2.29823,2.29839,2.29831,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,30.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.599999999997159,1.4,0.0,0.0,0.0,0.0,False,,0.0,0.8599999999990056,STRESSED,False,0.9599999999990055,0.025670237640292005,0.35492389055873413,True,0.7003028066433653,NEUTRAL,0.05863360612384117,0.280986183997722,0.9950000000007894,STRESSED,-0.032963368483549166,0.4193166226456433,-0.035000000001783826,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
NZDCAD.m,0.81711,0.81711,0.81717,0.81714,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,12.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.05043080034159375,-0.049465701955773725,True,0.6089875395388267,NEUTRAL,0.0636910673770281,0.2485371527103119,0.6450000000000506,LAMINAR,-0.013260267035434342,0.36045038682851477,-0.03500000000022929,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
NZDCHF.m,0.46465,0.46465,0.46472,0.464685,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.006512656704142106,-0.15183596789922466,True,0.672928584535845,NEUTRAL,0.026940060726507512,0.22496231255894783,0.6449999999998564,LAMINAR,-0.020427404022365404,0.4479662719768972,1.942890293094024e-13,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,TRADEABLE,0.0376,45.6,777,,0
NZDJPY.m,93.667,93.667,93.677,93.672,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,15.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0000000000005116,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000001791,LAMINAR,False,0.7500000000001791,0.007345665222508637,0.2954064904552896,True,0.6840625052856012,NEUTRAL,0.01555183114055818,0.29085515058882394,0.715000000000012,LAMINAR,-0.008206165918049544,0.39320735469677726,0.03500000000016712,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
XAGUSD.m,70.197,70.197,70.229,70.213,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,79.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,3.1999999999996476,2.8,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3928438753254295,8.652232515762739,True,0.7063732854235389,NEUTRAL,0.3977425580929794,0.28121602560620323,1.1,VOID,-0.0048986827675499,0.4251572598173357,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,UNVALIDATED,,,0,,0
XAUUSD.m,4304.06,4304.06,4304.37,4304.215,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,2765.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,30.99999999994907,27.12,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.10085564675766448,3.536188728881308,True,0.7398501347065838,NEUTRAL,0.11980169070118314,0.3751065311174874,1.1,VOID,-0.01894604394351866,0.3647436035890964,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,TRADEABLE,0.0748,47.72,751,,0
