Symbol,Asset_Class,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Historical_Optimizer_ZF_Floor,Kelly_Full,Kelly_Risk_Multiplier,Dynamic_Lot,Entry_Price,Entry_Model,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Fibo_Position,Fibo_Aligned,Fibo_382,Fibo_500,Fibo_618,Metal_Gate_Ok,OKX_Status,OKX_Instrument,OKX_Last,OKX_Funding_Rate,OKX_Open_Interest,OKX_Open_Interest_USD,OKX_OI_Change_Pct,OKX_External_Stress,OKX_Funding_Bias,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPCADm,forex,M15,DYNAMIC_SL_TP,4.54,1.87717,1.87717,1.8773499999999999,1.87726,SELL,NEUTRAL,STRICT,1.2403,0.9684,-2.8571428571296905e-05,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.61,1.87717,ZF_FIBO_SELL_LIMIT,12.3,123.0,1.8784,DATA_DRIVEN,15.4,154.0,1.87563,DATA_DRIVEN,1.25,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.6467,True,1.87482,1.87587,1.87692,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.01968430438847674,0.8185866531045649,False,0.706623329767511,SELL,0.02212122672238969,0.7016787486021874,1.0300000000002416,STRESSED,-0.0024369223339129505,0.004944581165323592,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 81.25%.,TRADEABLE,0.633,81.25,17,,0,THIN_SESSION,65.17,PASS,,83.92541664883755
CADCHFm,forex,M15,DYNAMIC_SL_TP,7.28,0.56641,0.56641,0.56649,0.56645,BUY,NEUTRAL,STRICT,1.25,0.9473,2.6571428571429867e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,1.0,0.56638,ZF_FIBO_BUY_LIMIT,7.0,70.0,0.56568,DATA_DRIVEN,8.8,88.0,0.56726,DATA_DRIVEN,1.25,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.5102,True,0.56603,0.56638,0.56673,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.022408697331722807,-0.5510120154852018,True,0.6361287492039137,BUY,0.029096676528454303,0.6215795048271906,0.6799999999998914,LAMINAR,-0.006687979196731496,0.014549244376723114,3.886890809212673e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 81.25%.,TRADEABLE,0.3989,81.25,17,,0,THIN_SESSION,75.12,PASS,,89.12784374601956
GBPNZDm,forex,M15,DYNAMIC_SL_TP,3.43,2.2981,2.2981,2.29834,2.2982199999999997,BUY,NEUTRAL,STRICT,1.1069,0.8919,-0.0002208571428572279,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.55,0.0,0.5,0.0,2.2981,ZF_FIBO_BUY_LIMIT,16.2,162.0,2.29648,DATA_DRIVEN,20.5,205.0,2.30015,DATA_DRIVEN,1.26,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.0789,True,2.30136,2.30263,2.30391,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.011892409717794847,-0.6834708061604616,True,0.7535435450176948,BUY,0.014047762972193328,0.7500447840260582,1.1,STRESSED,-0.00215535325439848,0.003498760991636596,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.3584,73.33,15,,0,THIN_SESSION,57.97,PASS,,75.23521772508848
USDCHFm,forex,M15,DYNAMIC_SL_TP,7.1,0.79874,0.79874,0.79887,0.798805,NEUTRAL,NEUTRAL,FIBO_BLOCK,1.25,0.9756,-2.0571428571475973e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.0,0.79874,MARKET_REFERENCE,9.6,96.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.7402,False,0.79497,0.79622,0.79746,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.01838805614546702,-1.3743146329015625,True,0.6775479343060552,NEUTRAL,0.010387680767359492,0.6852583658739988,0.854999999999872,STRESSED,0.008000375378107528,-0.007710431567943599,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.2677,65.22,29,,0,THIN_SESSION,39.89,NEUTRAL,Belum ada arah BUY/SELL matang.,52.68643967153027
BTCJPYm,crypto,M15,DYNAMIC_SL_TP,4.88,10374186.0,10374186.0,10376425.0,10375305.5,NEUTRAL,NEUTRAL,NEUTRAL,0.5395,0.5671,3596.371428571254,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.55,0.0,0.5,0.0,10374186.0,MARKET_REFERENCE,33523.2,33523.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2239.0,1959.12,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3074,False,10402547.252,10447421.0,10492294.748,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.okx.com'. (_ssl.c:1081)"")))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.06432164063665785,3.312799082059643,True,0.5708346122639283,NEUTRAL,0.014865866732361588,0.584594574324589,1.1,VOID,0.049455773904296264,-0.013759962060660658,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.1932,68.75,16,,0,THIN_SESSION,11.4,NEUTRAL,Belum ada arah BUY/SELL matang.,24.801773061319643
BTCCNHm,crypto,M15,DYNAMIC_SL_TP,6.94,436900.1,436900.1,437204.2,437052.15,NEUTRAL,NEUTRAL,NEUTRAL,0.5225,0.559,146.07714285713988,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,436900.1,MARKET_REFERENCE,13965.6,13966.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3041.0000000003492,2660.88,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.2719,False,438679.3,440585.7,442492.0,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.okx.com'. (_ssl.c:1081)"")))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.0487908384417385,3.0814630366161366,True,0.5750376998186797,NEUTRAL,0.035664106292022095,0.5800338512750964,1.1,VOID,0.013126732149716408,-0.004996151456416742,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.1491,71.43,16,,0,THIN_SESSION,10.97,NEUTRAL,Belum ada arah BUY/SELL matang.,24.175888499093396
AUDJPYm,forex,M15,DYNAMIC_SL_TP,2.83,112.982,112.982,113.001,112.9915,SELL,NEUTRAL,STRICT,1.1404,0.9144,0.007628571428571847,TREND,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.47,112.982,ZF_FIBO_SELL_LIMIT,16.1,161.0,113.143,DATA_DRIVEN,20.1,201.0,112.781,DATA_DRIVEN,1.25,1.9000000000005457,1.66,0.0,0.0,0.0,0.0,False,,0.0,0.965000000000191,STRESSED,False,1.0650000000001911,0.5844,True,112.803,112.907,113.012,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.029728934615042814,1.4475336783555564,True,0.7132508430258597,NEUTRAL,0.026365582021563708,0.7173023527675342,1.0649999999996937,STRESSED,0.003363352593479106,-0.004051509741674453,4.973799150320701e-13,True,False,RESONANCE_MISMATCH,NORMAL,True,EKSEKUSI,,ANOMALOUS,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 63.16%.,TRADEABLE,0.1447,63.16,21,,0,THIN_SESSION,56.5,PASS,,72.23805421512931
EURCADm,forex,M15,DYNAMIC_SL_TP,6.71,1.62416,1.62416,1.62431,1.624235,SELL,NEUTRAL,STRICT,1.0626,0.849,-2.6571428571286807e-05,TREND,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.0,1.62416,ZF_FIBO_SELL_LIMIT,13.5,135.0,1.62551,DATA_DRIVEN,16.9,169.0,1.62247,DATA_DRIVEN,1.25,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.6115,True,1.62256,1.62338,1.62421,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.0211374622153641,0.6747653323120659,True,0.6814970376344455,NEUTRAL,0.025077044247348888,0.6715034015147018,0.9249999999995534,STRESSED,-0.003939582031984787,0.009993636119743687,0.0,True,False,RESONANCE_MISMATCH,ACCURACY_LOCK,False,TUNGGU AKURASI,winrate historis 56.25% < 58.00%,ANOMALOUS,Jangan entry dulu. Sinyal ditahan oleh mode akurasi ketat. Alasan: winrate historis 56.25% < 58.00%.,TRADEABLE,0.1091,56.25,17,,0,THIN_SESSION,57.73,LOCKED,winrate historis 56.25% < 58.00%,70.67338518817223
BTCUSDm,crypto,M15,DYNAMIC_SL_TP,3.76,64608.07,64606.86,64616.86,64611.86,NEUTRAL,NEUTRAL,NEUTRAL,0.6308,0.6365,28.207428571429677,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,64608.07,MARKET_REFERENCE,21127.9,21128.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1000.0,875.0,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.297,False,64824.76,65125.57,65426.38,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.okx.com', port=443) at 0x202607f1a90>, 'Connection to www.okx.com timed out. (connect timeout=8.0)'))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.044904014889514225,3.943020015319399,True,0.5743734731244589,NEUTRAL,0.04150532768218798,0.5768545354756803,1.1,VOID,0.003398687207326244,-0.0024810623512214747,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.089,69.05,42,,0,THIN_SESSION,11.5,NEUTRAL,Belum ada arah BUY/SELL matang.,25.525667365622294
USDCADm,forex,M15,DYNAMIC_SL_TP,7.31,1.41013,1.41013,1.4102700000000001,1.4102000000000001,NEUTRAL,BUY,FIBO_BLOCK,1.25,0.9814,-9.600000000000533e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,1.41013,MARKET_REFERENCE,10.2,102.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.4000000000002897,1.23,0.0,0.0,0.0,0.0,False,,0.0,0.7900000000001013,STRESSED,False,0.8900000000001013,0.8363,False,1.40436,1.40585,1.40735,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.004554906607800439,-0.7249229607688354,True,0.7217029355189268,NEUTRAL,0.018993412671449994,0.6965907485997326,0.8900000000001013,STRESSED,-0.014438506063649555,0.025112186919194257,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0832,63.64,24,,0,THIN_SESSION,36.11,NEUTRAL,Belum ada arah BUY/SELL matang.,49.225814677594634
