Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,79.638,79.638,79.669,79.65350000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.3984,0.4871,0.0515714285714319,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.638,140.5,1405.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.09999999999917,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,1.467196321755335,-15.475123407164665,True,0.6650982806421002,NEUTRAL,1.2615964261483754,0.6560416752415363,1.1,VOID,0.20559989560695957,0.009056605400563855,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON_NY_OVERLAP,22.13,NEUTRAL,Belum ada arah BUY/SELL matang.,37.0041914032105
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,76.036,76.036,76.056,76.04599999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.5542,0.6341,0.0052285714285709075,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,76.036,155.9,1559.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,1.3321263708831048,-18.872979445041864,True,0.6721612136679526,NEUTRAL,1.1409744409730864,0.6912292114964732,1.0999999999998609,STRESSED,0.1911519299100184,-0.019067997828520644,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON_NY_OVERLAP,33.77,NEUTRAL,Belum ada arah BUY/SELL matang.,45.60950606833976
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.293,160.293,160.303,160.298,NEUTRAL,NEUTRAL,NEUTRAL,0.4374,0.4613,-0.037914285714284346,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.293,21.5,215.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.032972549384749784,-0.2582545137269076,True,0.636886528903085,NEUTRAL,0.0536326596014124,0.6031431082365366,0.7499999999996817,LAMINAR,-0.020660110216662614,0.03374342066654834,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON_NY_OVERLAP,39.45,NEUTRAL,Belum ada arah BUY/SELL matang.,46.36193264451543
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,215.011,215.011,215.033,215.022,NEUTRAL,NEUTRAL,NEUTRAL,0.2254,0.36,-0.10400000000000088,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.011,39.9,399.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999999136,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.06461461853161028,-0.5357898249669035,False,0.7162405355118677,NEUTRAL,0.08233927437174385,0.6976513612534537,1.1,STRESSED,-0.017724655840133566,0.018589174258414,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON_NY_OVERLAP,25.82,NEUTRAL,Belum ada arah BUY/SELL matang.,35.679802677559344
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99411,1.99411,1.9943300000000002,1.99422,NEUTRAL,NEUTRAL,NEUTRAL,0.0279,0.2678,0.0008954285714286099,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99411,42.1,421.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.0002890034631377187,0.38547363720158817,True,0.8102758231238079,NEUTRAL,0.01626818829630379,0.7929578530509869,1.1,STRESSED,-0.01597918483316607,0.017317970072820987,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON_NY_OVERLAP,22.48,NEUTRAL,Belum ada arah BUY/SELL matang.,30.91297911561904
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64147,1.64147,1.64164,1.6415549999999999,BUY,BUY,PROJECTED,0.5696,0.5514,-0.0003091428571429289,RANGE,54,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64147,31.5,315.0,1.63832,DATA_DRIVEN,39.8,398.0,1.64545,DATA_DRIVEN,1.26,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.07429753205692949,-0.9483596044900965,True,0.6807451175359727,BUY,0.04918496292895998,0.7119858291328907,0.9950000000007894,STRESSED,0.02511256912796951,-0.03124071159691799,-7.771561172376096e-13,False,False,LAMINAR,OPTIMIZER_LOCK,False,OPTIMIZER MENAHAN,Confidence di bawah batas self-healing optimizer.,STRESSED,Tunggu. Confidence belum cukup menurut optimizer.,TRADEABLE,0.8395,83.95,162,,0,LONDON_NY_OVERLAP,50.3,WATCH,quality 50.3 < 62 | maturity proyeksi 0.57 < 0.62,63.334325587679864
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.419,114.419,114.436,114.42750000000001,NEUTRAL,BUY,NEUTRAL,0.6234,0.5935,-0.04774285714285362,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.419,19.7,197.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.057711534158568056,-0.9293913080904138,False,0.6813295815804842,NEUTRAL,0.08173809526923775,0.6486967712557932,0.9949999999998568,STRESSED,-0.024026561110669697,0.03263281032469101,4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON_NY_OVERLAP,35.31,NEUTRAL,Belum ada arah BUY/SELL matang.,45.801547907902425
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.8790200000000001,1.8790200000000001,1.8792,1.87911,NEUTRAL,NEUTRAL,NEUTRAL,0.0985,0.2974,-0.00013171428571429554,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87902,29.8,298.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.009174959952203864,0.45006020721801226,False,0.7739097035888709,NEUTRAL,0.0015271816788060039,0.7837859606772446,1.0300000000010188,STRESSED,0.007647778273397861,-0.009876257088373697,-1.5543122344752192e-12,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON_NY_OVERLAP,25.47,NEUTRAL,Belum ada arah BUY/SELL matang.,32.338848517944356
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30628,2.30628,2.30652,2.3064,NEUTRAL,NEUTRAL,NEUTRAL,0.1265,0.3163,0.0011157142857144459,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30628,49.7,497.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.027092343278798437,-0.18860667884334398,True,0.7833236763600162,NEUTRAL,0.028989061335614706,0.7811629218498706,1.1,STRESSED,-0.001896718056816269,0.002160754510145635,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON_NY_OVERLAP,20.72,NEUTRAL,Belum ada arah BUY/SELL matang.,30.010218381800083
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06353,1.06353,1.06368,1.063605,NEUTRAL,NEUTRAL,NEUTRAL,0.9869,0.8261,-0.000420857142857111,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06353,17.9,179.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.005995488864807813,-1.5099348350347712,True,0.7471698948729825,BUY,0.031027583700083572,0.7307809196962372,0.9250000000003306,STRESSED,-0.02503209483527576,0.016388975176745313,-7.771561172376096e-13,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.7913,79.13,206,,0,LONDON_NY_OVERLAP,43.52,NEUTRAL,Belum ada arah BUY/SELL matang.,56.12304947436491
