Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,82.203,82.194,82.223,82.2085,NEUTRAL,NEUTRAL,NEUTRAL,0.4834,0.6031,-0.05608571428571161,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,82.203,166.4,1664.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.899999999999636,2.54,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.8691444141894126,-15.100128980164747,True,0.7100904975279627,NEUTRAL,0.7614504290764461,0.7210012866480546,1.1,VOID,0.10769398511296646,-0.010910789120091913,0.0,False,True,RESONANCE_MISMATCH,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,ANOMALOUS,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.9458,94.58,166,,0,LONDON,25.58,NEUTRAL,Belum ada arah BUY/SELL matang.,40.486652487639816
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,79.206,79.193,79.213,79.203,NEUTRAL,NEUTRAL,NEUTRAL,0.1402,0.3989,0.04288571428572531,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.206,171.9,1719.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.9662187910756974,-10.069712318171565,True,0.715929410282312,NEUTRAL,0.9009950467417956,0.7222683432271362,1.1,STRESSED,0.06522374433390177,-0.006338932944824127,-1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON,26.58,NEUTRAL,Belum ada arah BUY/SELL matang.,35.249847051411564
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.289,160.289,160.299,160.29399999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.0658,0.237,0.011857142857149106,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.289,27.1,271.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0000000000019327,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000006765,LAMINAR,False,0.7500000000006765,0.032587872050975214,0.09675071523626812,False,0.6342280270187373,NEUTRAL,0.018161176298258225,0.6567353367532875,0.7499999999996817,LAMINAR,0.01442669575271699,-0.022507309734550285,9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,32.69,NEUTRAL,Belum ada arah BUY/SELL matang.,36.68504013509369
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.662,214.662,214.684,214.673,NEUTRAL,NEUTRAL,NEUTRAL,0.001,0.2351,-0.08065714285713839,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.662,39.9,399.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999999136,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.11769452488440428,0.06455666482721806,True,0.6634416908324221,NEUTRAL,0.09791243150818243,0.6835177278522446,1.1,STRESSED,0.019782093376221846,-0.020076037019822524,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON,21.46,NEUTRAL,Belum ada arah BUY/SELL matang.,29.42740845416211
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.9923899999999999,1.9923899999999999,1.99261,1.9925,NEUTRAL,NEUTRAL,NEUTRAL,0.1305,0.3261,0.0011702857142858797,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99239,50.9,509.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.10983307827095337,1.3358103710951112,True,0.696267950845483,NEUTRAL,0.1481023849348733,0.6509637672440959,1.1,STRESSED,-0.03826930666391992,0.045304183601387105,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,23.64,NEUTRAL,Belum ada arah BUY/SELL matang.,32.62253975422742
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.6421700000000001,1.6421700000000001,1.64234,1.642255,NEUTRAL,NEUTRAL,NEUTRAL,0.5598,0.5433,0.0003105714285714371,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64217,39.3,393.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999978144,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999992351,STRESSED,False,0.994999999999235,0.14794901701406976,-0.5509673540605897,True,0.6788679895009354,NEUTRAL,0.12167476383873302,0.6461372318792866,0.9950000000000122,STRESSED,0.026274253175336743,0.03273075762164879,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,34.69,NEUTRAL,Belum ada arah BUY/SELL matang.,44.862639947504675
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.365,114.365,114.382,114.3735,NEUTRAL,NEUTRAL,NEUTRAL,0.0489,0.232,-0.04000000000001289,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.365,22.1,221.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.08492169438532654,-0.37968695720462303,True,0.6476592932001485,NEUTRAL,0.08601405701712732,0.6461787936213171,0.9949999999998568,STRESSED,-0.0010923626318007779,0.0014804995788313402,4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,24.77,NEUTRAL,Belum ada arah BUY/SELL matang.,30.644196466000746
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87687,1.87687,1.87705,1.87696,NEUTRAL,NEUTRAL,NEUTRAL,0.0339,0.269,-5.2857142857198184e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87687,32.9,329.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.03690809508594327,0.46881593481171635,True,0.7483666134318934,NEUTRAL,0.018602181827060436,0.7714825462107018,1.0300000000010188,STRESSED,0.018305913258882832,-0.023115932778808412,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,24.11,NEUTRAL,Belum ada arah BUY/SELL matang.,30.42953306715947
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30518,2.30518,2.30542,2.3053,NEUTRAL,NEUTRAL,NEUTRAL,0.0088,0.2492,0.0014439999999999002,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30518,56.8,568.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.11400924614505625,0.894255092512688,True,0.6929327038359439,NEUTRAL,0.16280842501618978,0.6633537400188665,1.1,STRESSED,-0.048799178871133525,0.029578963817077364,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,18.06,NEUTRAL,Belum ada arah BUY/SELL matang.,26.21206351917972
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06563,1.06563,1.06578,1.065705,BUY,NEUTRAL,STRICT,1.0275,0.8466,0.00010685714285714687,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.82,1.06563,18.4,184.0,1.06379,DATA_DRIVEN,23.3,233.0,1.06796,DATA_DRIVEN,1.27,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.01737091912142995,-0.8489405397544512,True,0.7557726490705022,BUY,0.027339224792711544,0.7412013930620258,0.9249999999995534,STRESSED,-0.009968305671281593,0.014571256008476419,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,67.66,PASS,,83.23266324535251
