Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,82.165,82.165,82.196,82.1805,NEUTRAL,NEUTRAL,NEUTRAL,0.4854,0.6053,-0.06151428571428775,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,82.165,166.4,1664.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.09999999999917,2.71,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.8364427825461769,-15.136100774972308,True,0.7134073657166484,NEUTRAL,0.7891238896145996,0.7182010954078366,1.1,VOID,0.04731889293157732,-0.004793729691188187,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,23.98,NEUTRAL,Belum ada arah BUY/SELL matang.,39.65523682858324
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,79.171,79.171,79.191,79.18100000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.1421,0.401,0.03788571428571806,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.171,171.9,1719.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,0.9334792345529295,-10.105725830346604,True,0.7191128909123959,NEUTRAL,0.9247652152015259,0.7199596726589905,1.1,STRESSED,0.00871401935140359,-0.0008467817465945826,-1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON,26.63,NEUTRAL,Belum ada arah BUY/SELL matang.,35.32366445456198
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.197,160.197,160.207,160.202,NEUTRAL,NEUTRAL,NEUTRAL,0.0242,0.1163,-0.0012857142857075792,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.197,27.5,275.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.0032885321076356667,0.06984341211719299,False,0.3163696330400393,NEUTRAL,0.010361921565471725,0.5119299895958745,0.7499999999996817,LAMINAR,-0.007073389457836058,-0.19556035655583526,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,30.09,NEUTRAL,Belum ada arah BUY/SELL matang.,33.0001481652002
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.75,214.75,214.772,214.761,NEUTRAL,NEUTRAL,NEUTRAL,0.011,0.1664,-0.06808571428572585,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.75,40.5,405.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999999136,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09209506236328466,0.09271607360044963,True,0.4157761371384824,NEUTRAL,0.1331161780955001,0.5817584128669551,1.1,STRESSED,-0.04102111573221545,-0.16598227572847268,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON,20.16,NEUTRAL,Belum ada arah BUY/SELL matang.,27.63408068569241
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99322,1.99322,1.99344,1.99333,NEUTRAL,NEUTRAL,NEUTRAL,0.1374,0.2446,0.0012888571428571764,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99322,51.0,510.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.1358706678193913,1.3644517195983932,True,0.40955663826428246,NEUTRAL,0.14245720046391486,0.5463412112707167,1.1,STRESSED,-0.006586532644523552,-0.1367845730064342,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,22.04,NEUTRAL,Belum ada arah BUY/SELL matang.,30.419383191321412
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64228,1.64228,1.64245,1.6423649999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.558,0.4638,0.0003262857142857687,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64228,39.3,393.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.1521368994447491,-0.5468004110424942,False,0.4173109151225173,NEUTRAL,0.14794901701406976,0.5552285485749691,0.994999999999235,STRESSED,0.004187882430679329,-0.13791763345245178,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,33.09,NEUTRAL,Belum ada arah BUY/SELL matang.,42.646054575612595
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.347,114.347,114.364,114.3555,NEUTRAL,NEUTRAL,NEUTRAL,0.0573,0.1347,-0.042571428571434415,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.347,22.5,225.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.09475347365581405,-0.3894695775787616,True,0.30604434071900466,NEUTRAL,0.10950331798874474,0.5098129613825204,0.9950000000003542,STRESSED,-0.014749844332930695,-0.20376862066351575,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,22.87,NEUTRAL,Belum ada arah BUY/SELL matang.,28.025521703595025
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87791,1.87791,1.87809,1.8780000000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.051,0.2423,9.571428571418016e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87791,33.3,333.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.0022966655735130784,0.5044657072095278,True,0.6268587625018506,NEUTRAL,0.029252405556651814,0.7580715953682038,1.0299999999994645,STRESSED,-0.026955739983138736,-0.1312128328663532,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,23.69,NEUTRAL,Belum ada arah BUY/SELL matang.,29.864593812509256
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30604,2.30604,2.30628,2.30616,NEUTRAL,NEUTRAL,NEUTRAL,0.0148,0.1844,0.0015668571428570448,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30604,56.8,568.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.13732797966267155,0.9199056993820647,True,0.463945957596379,NEUTRAL,0.13759908929769402,0.6232469739421822,1.1,STRESSED,-0.00027110963502247065,-0.15930101634580318,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,16.79,NEUTRAL,Belum ada arah BUY/SELL matang.,24.464629787981895
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06557,1.06557,1.06572,1.065645,BUY,NEUTRAL,STRICT,1.0301,0.837,9.828571428568646e-05,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.81,1.06557,18.5,185.0,1.06372,DATA_DRIVEN,23.3,233.0,1.0679,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.013852408661551642,-0.8521951619305532,True,0.718508054969903,BUY,0.012679538803451039,0.7625825956781122,0.9250000000003306,STRESSED,0.0011728698581006027,-0.04407454070820915,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,67.38,PASS,,82.9339402748495
