Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,79.488,79.488,79.518,79.503,NEUTRAL,NEUTRAL,NEUTRAL,0.407,0.4905,0.030142857142856274,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.488,139.7,1397.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.0000000000001137,2.63,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,1.3489387562136133,-15.605206729260559,True,0.6529399396366942,NEUTRAL,0.34803724339179326,0.6748342185773163,1.1,VOID,1.00090151282182,-0.021894278940622125,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON_NY_OVERLAP,23.01,NEUTRAL,Belum ada arah BUY/SELL matang.,37.56499969818347
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,75.863,75.863,75.883,75.87299999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.5641,0.6444,-0.0194857142857172,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,75.863,155.3,1553.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.999999999999602,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999998608,STRESSED,False,1.0999999999998609,1.1890930918937463,-19.03031605193014,True,0.6864344636948129,NEUTRAL,0.1133751885069264,0.7916908152400779,1.0999999999998609,STRESSED,1.07571790338682,-0.10525635154526503,0.0,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON_NY_OVERLAP,34.03,NEUTRAL,Belum ada arah BUY/SELL matang.,45.98227231847407
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.293,160.293,160.303,160.298,NEUTRAL,NEUTRAL,NEUTRAL,0.4374,0.4613,-0.037914285714284346,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.293,21.2,212.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.032972549384749784,-0.2582545137269076,True,0.636886528903085,NEUTRAL,0.029074989942509608,0.6432242764715457,0.7499999999996817,LAMINAR,0.003897559442240177,-0.006337747568460728,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON_NY_OVERLAP,39.45,NEUTRAL,Belum ada arah BUY/SELL matang.,46.36193264451543
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.923,214.923,214.95,214.9365,NEUTRAL,NEUTRAL,NEUTRAL,0.2375,0.3595,-0.11657142857143418,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.923,39.2,392.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.6999999999986812,2.36,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09053414966868166,-0.5643013092176821,False,0.6890292581676561,NEUTRAL,0.09425468685414155,0.685110167560701,1.1,STRESSED,-0.0037205371854598934,0.003919090606955167,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.8932,89.32,206,,0,LONDON_NY_OVERLAP,21.67,NEUTRAL,Belum ada arah BUY/SELL matang.,33.45484629083828
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.9945599999999999,1.9945599999999999,1.99478,1.99467,NEUTRAL,NEUTRAL,NEUTRAL,0.033,0.266,0.0009597142857143606,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99456,41.6,416.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.014388443334968241,0.40098302106060174,True,0.7950061768371,NEUTRAL,0.03662937257922989,0.7705958926477738,1.1,STRESSED,-0.022240929244261645,0.024410284189326115,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON_NY_OVERLAP,22.48,NEUTRAL,Belum ada arah BUY/SELL matang.,30.9182308841855
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64208,1.64208,1.64225,1.6421649999999999,BUY,BUY,PROJECTED,0.5603,0.5542,-0.00022200000000007026,RANGE,53,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64208,31.0,310.0,1.63898,DATA_DRIVEN,39.2,392.0,1.646,DATA_DRIVEN,1.26,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.05108716529224841,-0.9252652895592386,True,0.7096307552714751,BUY,0.05489170032896828,0.7049142789068381,0.9950000000000122,STRESSED,-0.003804535036719868,0.004716476364637012,0.0,False,False,LAMINAR,OPTIMIZER_LOCK,False,OPTIMIZER MENAHAN,Confidence di bawah batas self-healing optimizer.,STRESSED,Tunggu. Confidence belum cukup menurut optimizer.,TRADEABLE,0.8395,83.95,162,,0,LONDON_NY_OVERLAP,50.07,WATCH,quality 50.1 < 62 | maturity proyeksi 0.56 < 0.62,63.02345377635738
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.454,114.454,114.471,114.4625,NEUTRAL,BUY,NEUTRAL,0.6065,0.5908,-0.04274285714285595,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.454,19.1,191.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.038604443913786146,-0.9103797532968491,False,0.7071064610122333,NEUTRAL,0.05170597640233923,0.6894525893434198,0.9949999999998568,STRESSED,-0.013101532488553086,0.017653871668813492,4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON_NY_OVERLAP,35.16,NEUTRAL,Belum ada arah BUY/SELL matang.,45.57753230506117
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.8777,1.8777,1.87788,1.87779,NEUTRAL,NEUTRAL,NEUTRAL,0.0755,0.2656,-0.0003202857142856428,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.8777,28.4,284.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.05308014210447214,0.4048378696015042,False,0.7161022636260063,NEUTRAL,0.0450956602174167,0.7267351851030046,1.0299999999994645,STRESSED,0.007984481887055445,-0.010632921476998347,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON_NY_OVERLAP,24.66,NEUTRAL,Belum ada arah BUY/SELL matang.,31.23631131813003
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.3064,2.3064,2.30664,2.30652,NEUTRAL,NEUTRAL,NEUTRAL,0.1254,0.3144,0.0011328571428571622,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.3064,49.3,493.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03034383349553541,-0.1850300396049333,True,0.77961778370359,NEUTRAL,0.05933067537856559,0.7462342496350252,1.1,STRESSED,-0.02898684188303018,0.03338353406856487,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON_NY_OVERLAP,20.68,NEUTRAL,Belum ada arah BUY/SELL matang.,29.95208891851795
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06293,1.06293,1.06308,1.063005,BUY,BUY,STRICT,1.006,0.834,-0.000506571428571444,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.85,1.06293,17.6,176.0,1.06117,DATA_DRIVEN,22.2,222.0,1.06515,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.029264207012225065,-1.542550053722307,True,0.73392394785059,BUY,0.031027583700083572,0.7307809196962372,0.9250000000003306,STRESSED,-0.0017633766878585068,0.003143028154352856,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON_NY_OVERLAP,67.47,PASS,,82.67491973925294
