Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.21498,1.21498,1.2151,1.2150400000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.1388,0.162,0.00028628571428572096,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.21498,10.5,105.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2000000000011999,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.7200000000004199,LAMINAR,False,0.8200000000004198,0.06721557753577778,0.17329188482173288,True,0.2615825064624684,NEUTRAL,0.06707202604320468,0.22945448589304657,0.7149999999997322,LAMINAR,0.00014355149257309907,0.03212802056942182,0.10500000000068765,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0447,41.37,750,,0,THIN_SESSION,13.09,NEUTRAL,Belum ada arah BUY/SELL matang.,13.680212532312343
AUDUSD.m,0.70665,0.70665,0.70671,0.70668,NEUTRAL,NEUTRAL,NEUTRAL,0.2188,0.2294,-5.028571428566423e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.70665,6.0,60.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.01441134167431843,0.07965238474595836,True,0.3150474690800668,NEUTRAL,0.017735969239590713,0.28844984138431295,0.5749999999999807,LAMINAR,-0.0033246275652722822,0.026597627695753856,0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,THIN_SESSION,20.18,NEUTRAL,Belum ada arah BUY/SELL matang.,19.258237345400335
AUDJPY.m,113.169,113.169,113.179,113.174,NEUTRAL,NEUTRAL,NEUTRAL,0.113,0.147,-0.03114285714286158,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,113.169,9.1,91.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0000000000005116,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000001791,LAMINAR,False,0.7500000000001791,0.05881521157510622,-0.0009316112996683307,True,0.2637841571018108,NEUTRAL,0.06475513038933287,0.26071606581361684,0.715000000000012,LAMINAR,-0.005939918814226647,0.0030680912881939637,0.03500000000016712,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1164,49.71,840,,0,THIN_SESSION,18.47,NEUTRAL,Belum ada arah BUY/SELL matang.,18.193420785509055
CHFJPY.m,201.527,201.527,201.548,201.5375,NEUTRAL,NEUTRAL,NEUTRAL,0.6156,0.4727,-0.03774285714284936,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,201.527,13.5,135.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.1000000000015007,1.84,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03208392113598679,-0.43085956916197926,True,0.34256364286911234,NEUTRAL,0.03326210260850474,0.30496820653567236,0.9600000000006844,STRESSED,-0.0011781814725179487,0.03759543633343998,0.13999999999931567,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1405,36.11,838,,0,THIN_SESSION,12.07,NEUTRAL,Belum ada arah BUY/SELL matang.,19.965718214345564
EURAUD.m,1.6401599999999998,1.6401599999999998,1.64025,1.640205,NEUTRAL,NEUTRAL,NEUTRAL,0.2048,0.1938,0.00017371428571415792,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,1.64016,11.0,110.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.03483079275840371,-0.08469034915403491,True,0.22818504983862276,NEUTRAL,0.03882395516712473,0.18906843414284685,0.6450000000000506,LAMINAR,-0.003993162408721024,0.0391166156957759,0.0700000000004587,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,THIN_SESSION,13.75,NEUTRAL,Belum ada arah BUY/SELL matang.,15.947425249193115
EURCAD.m,1.62192,1.62192,1.62199,1.621955,NEUTRAL,NEUTRAL,NEUTRAL,0.0181,0.0956,7.114285714276474e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.62192,8.3,83.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.014714525961574798,0.03246490033234716,True,0.2671635095407718,NEUTRAL,0.015099800064396636,0.25415185617880665,0.6450000000000506,LAMINAR,-0.00038527410282183754,0.013011653361965136,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1581,34.83,757,,0,THIN_SESSION,12.08,NEUTRAL,Belum ada arah BUY/SELL matang.,9.791017547703861
EURCHF.m,0.92101,0.92101,0.9211,0.921055,SELL,NEUTRAL,STRICT,1.1253,0.7684,1.6571428571381946e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.92101,7.6,76.0,0.92177,DATA_DRIVEN,9.5,95.0,0.92006,DATA_DRIVEN,1.25,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.005107664368406505,0.18652752227624106,True,0.3019501401126956,SELL,0.005107664368406505,0.28951305054085424,0.7150000000001208,LAMINAR,0.0,0.012437089571841364,0.0,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0096,43.14,801,,0,THIN_SESSION,58.27,WATCH,quality 58.3 < 62 | status historis AVOID | winrate historis 43.14% < 45.00% | expectancy historis -0.0096R < 0.0200R,69.87745070056347
EURGBP.m,0.86429,0.86429,0.86434,0.8643149999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.6358,0.4483,5.2000000000003216e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.86429,5.5,55.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.012008599982817943,-0.11300230309899151,False,0.21916827048634843,NEUTRAL,0.013628175858424659,0.22085901817609033,0.5399999999997513,LAMINAR,-0.0016195758756067154,-0.001690747689741895,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0426,46.09,818,0.125,2,THIN_SESSION,31.44,NEUTRAL,Belum ada arah BUY/SELL matang.,32.58864135243175
EURJPY.m,185.626,185.626,185.633,185.6295,NEUTRAL,NEUTRAL,NEUTRAL,0.4114,0.3095,-0.03085714285713671,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,185.626,14.3,143.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000005002,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.545000000000175,LAMINAR,False,0.645000000000175,0.02952004555695893,-0.11184615558786744,True,0.20693722361832095,NEUTRAL,0.03187611908336423,0.20816278903339736,0.645000000000175,LAMINAR,-0.002356073526405298,-0.0012255654150764017,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,THIN_SESSION,23.19,NEUTRAL,Belum ada arah BUY/SELL matang.,23.943586118091602
EURUSD.m,1.1591,1.1591,1.15911,1.159105,NEUTRAL,NEUTRAL,NEUTRAL,0.0138,0.0867,4.342857142857854e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.1591,6.8,68.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.10000000000065512,0.09,0.0,0.0,0.0,0.0,False,,0.0,0.3350000000002293,LAMINAR,False,0.4350000000002293,0.016000421179894878,-0.016891194913556694,True,0.25131393602083507,NEUTRAL,0.015461304235167074,0.24335154375077062,0.4350000000002293,LAMINAR,0.0005391169447278039,0.007962392270064456,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0451,41.05,802,,0,THIN_SESSION,19.91,NEUTRAL,Belum ada arah BUY/SELL matang.,15.351069680104178
