Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.89885,1.89885,1.89903,1.89894,NEUTRAL,NEUTRAL,NEUTRAL,0.1554,0.319,-0.000180000000000109,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.011152285256286053,-0.22284465806995288,True,0.7280439296132301,NEUTRAL,0.036555116640852724,0.6427165614240596,0.8550000000006491,STRESSED,-0.02540283138456667,0.08532736818917042,0.17499999999959248,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0081,43.83,802,,0,LONDON,12.46,NEUTRAL,Belum ada arah BUY/SELL matang.,16.550819648066152
GBPCHF.m,1.06503,1.06503,1.06512,1.065075,BUY,BUY,STRICT,1.0964,0.8625,-0.0001474285714285699,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,9.5,DATA_DRIVEN,1.25,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.01067692019713899,-0.5164799502938667,True,0.6660497247844823,BUY,0.03915635600875463,0.577508491501446,0.6799999999995028,LAMINAR,-0.02847943581161564,0.08854123328303631,0.03500000000100656,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.1003,38.14,891,,0,LONDON,58.04,WATCH,quality 58.0 < 62 | status historis AVOID | winrate historis 38.14% < 45.00% | expectancy historis -0.1003R < 0.0200R,69.98344862392241
GBPJPY.m,214.993,214.993,215.018,215.00549999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.5392,0.5566,-0.019342857142856947,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.5000000000005684,2.19,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.013957378578981371,-0.3859283137864348,True,0.7566713182060119,NEUTRAL,0.044203308198627965,0.6861643401446038,1.1,STRESSED,-0.030245929619646596,0.07050697806140804,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.054,40.56,816,,0,LONDON,12.07,NEUTRAL,Belum ada arah BUY/SELL matang.,21.86185659103006
GBPUSD.m,1.34268,1.34268,1.3427799999999999,1.34273,NEUTRAL,NEUTRAL,NEUTRAL,0.3742,0.4389,-0.0002134285714285385,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999976694,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999991843,LAMINAR,False,0.7499999999991843,0.018731882681901766,-0.27910747674209047,True,0.691793000572486,NEUTRAL,0.058023161224910344,0.593540301768438,0.6450000000000506,LAMINAR,-0.03929127854300858,0.09825269880404808,0.10499999999913368,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON,23.01,NEUTRAL,Belum ada arah BUY/SELL matang.,25.70966500286243
NZDUSD.m,0.5844,0.5844,0.58446,0.58443,NEUTRAL,NEUTRAL,NEUTRAL,0.271,0.3656,-7.657142857140671e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.022665717895645084,-0.21331308304865276,False,0.6565089672412283,NEUTRAL,0.04039532061102373,0.6333162014029403,0.6100000000002099,LAMINAR,-0.017729602715378646,0.023192765838288,-3.885780586188048e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,LONDON,21.66,NEUTRAL,Belum ada arah BUY/SELL matang.,21.912344836206145
USDCAD.m,1.39717,1.39717,1.39727,1.39722,NEUTRAL,NEUTRAL,NEUTRAL,0.105,0.2777,-9.37142857142391e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.009666247757178177,0.07091600841892108,True,0.7074873628637758,NEUTRAL,0.006209104246588253,0.7199232397057811,0.7499999999999615,LAMINAR,0.003457143510589924,-0.012435876842005311,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON,17.42,NEUTRAL,Belum ada arah BUY/SELL matang.,18.015236814318882
USDCHF.m,0.79318,0.79318,0.79325,0.793215,NEUTRAL,NEUTRAL,NEUTRAL,0.2158,0.3331,1.571428571430162e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.006518835281808029,-0.22434327908040844,True,0.6735873102244672,NEUTRAL,0.018924630445215793,0.6539718759773065,0.6450000000000506,LAMINAR,-0.012405795163407764,0.019615434247160612,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,LONDON,20.24,NEUTRAL,Belum ada arah BUY/SELL matang.,20.483936551122333
USDJPY.m,160.124,160.124,160.13,160.127,NEUTRAL,NEUTRAL,NEUTRAL,0.0247,0.2139,0.011142857142843769,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.005108290846203294,0.01379470966112175,True,0.6561439566925293,NEUTRAL,0.013752523811147761,0.6390694208335416,0.610000000000008,LAMINAR,-0.008644232964944466,0.01707453585898777,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON,18.22,NEUTRAL,Belum ada arah BUY/SELL matang.,16.562519783462648
AUDCAD.m,0.9879,0.9879,0.98798,0.98794,NEUTRAL,NEUTRAL,NEUTRAL,0.223,0.3301,-0.0001277142857143118,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.016573461234826985,-0.03894507685637409,False,0.6423211998692051,NEUTRAL,0.016279190172107973,0.6453690094922573,0.6799999999998914,LAMINAR,0.00029427106271901274,-0.003047809623052178,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON,22.57,NEUTRAL,Belum ada arah BUY/SELL matang.,23.233905999346028
AUDCHF.m,0.56085,0.56085,0.56092,0.560885,NEUTRAL,NEUTRAL,NEUTRAL,0.8826,0.7424,-2.4285714285703375e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.00101959998981317,-0.32777080120884405,False,0.7088083844013522,BUY,0.0035756145954128292,0.6948915315096929,0.6099999999998214,LAMINAR,-0.0025560146055996595,0.013916852891659337,0.03500000000022929,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0519,41.07,757,,0,LONDON,33.19,NEUTRAL,Belum ada arah BUY/SELL matang.,38.79054192200677
EURNZD.m,1.9857,1.9857,1.98584,1.98577,NEUTRAL,NEUTRAL,NEUTRAL,0.4423,0.4873,0.0001425714285712779,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,15.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.4000000000002897,1.23,0.0,0.0,0.0,0.0,False,,0.0,0.7900000000001013,STRESSED,False,0.8900000000001013,0.007839053236034432,0.3597853814889993,True,0.7255091493317259,NEUTRAL,0.0036264951612663366,0.7347872421086395,0.854999999999872,STRESSED,0.004212558074768095,-0.009278092776913605,0.03500000000022929,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON,21.41,NEUTRAL,Belum ada arah BUY/SELL matang.,26.26224574665863
GBPCAD.m,1.87594,1.87594,1.87607,1.876005,NEUTRAL,BUY,NEUTRAL,0.5651,0.5512,-0.0004214285714285604,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.027231451959616966,-0.23716321781198288,True,0.6718640615684749,NEUTRAL,0.0506986183960946,0.5760507238074591,0.7150000000005093,LAMINAR,-0.023467166436477636,0.09581333776101575,0.13999999999936263,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",AVOID,-0.157,34.78,794,,0,LONDON,19.31,NEUTRAL,Belum ada arah BUY/SELL matang.,24.547820307842375
GBPNZD.m,2.29738,2.29738,2.29763,2.297505,NEUTRAL,NEUTRAL,NEUTRAL,0.0224,0.2437,-6.171428571427869e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,18.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.499999999998614,2.19,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.0018193914902792248,-0.03127443417803408,True,0.7655155972350938,NEUTRAL,0.020139363837333626,0.7190668267185707,1.1,STRESSED,-0.018319972347054403,0.046448770516523075,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.0526,40.72,846,,0,LONDON,2.87,NEUTRAL,Belum ada arah BUY/SELL matang.,8.60127798617547
NZDCAD.m,0.8165,0.8165,0.81659,0.8165450000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.3374,0.4055,-0.00016085714285717025,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.03111573957763722,-0.1819142811777941,True,0.6456504548005308,NEUTRAL,0.03355008738362123,0.6426619060108887,0.7150000000001208,LAMINAR,-0.002434347805984012,0.0029885487896421647,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON,20.19,NEUTRAL,Belum ada arah BUY/SELL matang.,22.084752274002653
NZDCHF.m,0.46354,0.46354,0.46361,0.463575,BUY,BUY,STRICT,1.0439,0.8218,-5.257142857144219e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,2.31,6.5,DATA_DRIVEN,8.1,DATA_DRIVEN,1.25,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.016073567764183012,-0.453544379618484,True,0.6352254717816286,BUY,0.021339847187300934,0.6185937702238515,0.6449999999998564,LAMINAR,-0.005266279423117921,0.016631701557777046,1.942890293094024e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 45.74%.,TRADEABLE,0.0403,45.74,775,,0,LONDON,63.27,PASS,,73.59862735890815
NZDJPY.m,93.577,93.577,93.588,93.5825,NEUTRAL,NEUTRAL,NEUTRAL,0.4249,0.4631,-0.005885714285719807,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.099999999999568,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999998488,LAMINAR,False,0.7849999999998488,0.017602043035986704,-0.2588142770529833,True,0.6774409718994661,NEUTRAL,0.026603184156898985,0.6588398349442283,0.7849999999998488,LAMINAR,-0.009001141120912281,0.018601136955237796,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0455,41.31,823,,0,LONDON,21.57,NEUTRAL,Belum ada arah BUY/SELL matang.,24.989904859497333
XAGUSD.m,70.683,70.683,70.718,70.7005,NEUTRAL,NEUTRAL,NEUTRAL,0.1489,0.3532,0.10020000000000102,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,35.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,3.499999999999659,3.06,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.2971732981758648,0.33212603042285466,True,0.7299454013573832,NEUTRAL,0.21128888546385977,0.748979096046053,1.1,STRESSED,0.08588441271200503,-0.019033694688669778,0.0,False,True,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.0625,40.12,835,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,8.741727006786917
XAUUSD.m,4338.92,4338.92,4339.19,4339.055,NEUTRAL,NEUTRAL,NEUTRAL,0.0797,0.265,4.704571428572043,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1323.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,26.999999999952706,23.62,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.18821634801729895,1.814341644637586,False,0.7183323943829909,NEUTRAL,0.1807755250644989,0.7212679423808348,1.1,VOID,0.007440822952800047,-0.0029355479978439014,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.0753,47.74,757,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,9.288461971914955
