Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.8968500000000001,1.8968500000000001,1.89702,1.896935,NEUTRAL,NEUTRAL,NEUTRAL,0.1445,0.3035,6.028571428575464e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.89685,13.5,135.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999978144,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999992351,STRESSED,False,0.994999999999235,0.013715493809406294,-0.2555380025679027,True,0.7124114890368923,NEUTRAL,0.002801841357637412,0.7075881129107872,0.8550000000006491,STRESSED,0.010913652451768882,0.004823376126105172,0.13999999999858592,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0081,43.83,802,,0,NEW_YORK,13.02,NEUTRAL,Belum ada arah BUY/SELL matang.,16.60625744518446
GBPCHF.m,1.06574,1.06574,1.06582,1.06578,NEUTRAL,NEUTRAL,NEUTRAL,0.5427,0.5388,-1.7428571428650247e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06574,7.9,79.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.005402583671450417,0.051212748025351966,False,0.7070252217950637,NEUTRAL,0.0034073410197296367,0.7082235127977539,0.6450000000000506,LAMINAR,0.00199524265172078,-0.0011982910026901994,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,NEW_YORK,24.87,NEUTRAL,Belum ada arah BUY/SELL matang.,28.14562610897532
GBPJPY.m,215.212,215.212,215.242,215.22699999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.4059,0.4771,0.012542857142844074,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.212,16.1,161.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.0000000000001137,2.63,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.003925402702085742,-0.24423534129087582,True,0.7738631578589075,NEUTRAL,0.00822389058686801,0.7578581215736293,1.0650000000001911,STRESSED,-0.004298487884782268,0.016005036285278162,0.03499999999980896,False,True,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.054,40.56,816,,0,NEW_YORK,5.57,NEUTRAL,Belum ada arah BUY/SELL matang.,16.24001578929454
GBPUSD.m,1.34284,1.34284,1.34292,1.34288,NEUTRAL,NEUTRAL,NEUTRAL,0.4089,0.447,-0.00011971428571428989,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.34284,11.7,117.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.024623079748018764,-0.15000860173039549,False,0.6584636929909318,NEUTRAL,0.028285837113974897,0.6432335817387658,0.6450000000000506,LAMINAR,-0.0036627573659561326,0.015230111252166001,0.034999999999452136,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,NEW_YORK,25.09,NEUTRAL,Belum ada arah BUY/SELL matang.,27.242218464954657
NZDUSD.m,0.583,0.583,0.58307,0.583035,NEUTRAL,NEUTRAL,NEUTRAL,0.6592,0.5851,-0.00016571428571429163,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.583,6.5,65.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.03895669787779086,-0.44993550126852416,False,0.6210622262451009,NEUTRAL,0.04418749334105611,0.6051810702413991,0.6100000000002099,LAMINAR,-0.005230795463265249,0.01588115600370177,0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,NEW_YORK,27.59,NEUTRAL,Belum ada arah BUY/SELL matang.,31.207811131225508
USDCAD.m,1.3981,1.3981,1.39819,1.398145,NEUTRAL,NEUTRAL,NEUTRAL,0.2631,0.3667,1.0857142857156685e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.3981,10.7,107.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.00963953514388122,0.07930254851344384,True,0.6843274277871448,NEUTRAL,0.008429556893118747,0.6975234653484286,0.7499999999999615,LAMINAR,0.0012099782507624737,-0.013196037561283736,-0.034999999999452136,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,NEW_YORK,20.92,NEUTRAL,Belum ada arah BUY/SELL matang.,22.354037138935727
USDCHF.m,0.79362,0.79362,0.79369,0.793655,NEUTRAL,NEUTRAL,NEUTRAL,0.6932,0.6112,5.971428571426881e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.79362,7.3,73.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.01841904469643692,0.16206037243644686,False,0.6406510638620324,NEUTRAL,0.030702859798937724,0.6154761078219821,0.6450000000000506,LAMINAR,-0.012283815102500803,0.025174956040050267,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,NEW_YORK,28.63,NEUTRAL,Belum ada arah BUY/SELL matang.,32.57215531931016
USDJPY.m,160.267,160.267,160.279,160.273,NEUTRAL,NEUTRAL,NEUTRAL,0.0183,0.2054,0.0236285714285685,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.267,11.5,115.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2000000000000455,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.720000000000016,LAMINAR,False,0.8200000000000159,0.02847457955324337,-0.020984521086527187,True,0.6278158608433267,NEUTRAL,0.0201900249727657,0.5979733080988991,0.5749999999998409,LAMINAR,0.008284554580477672,0.029842552744427597,0.24500000000017508,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,NEW_YORK,12.93,NEUTRAL,Belum ada arah BUY/SELL matang.,13.408979304216633
AUDCAD.m,0.98969,0.98969,0.98977,0.98973,NEUTRAL,NEUTRAL,NEUTRAL,0.176,0.279,-0.00011657142857152875,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.98969,7.9,79.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.049192057715029325,0.08447156103096118,False,0.5692555778148385,NEUTRAL,0.03440786976810752,0.5956817959913921,0.68000000000028,LAMINAR,0.014784187946921802,-0.026426218176553662,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,NEW_YORK,21.29,NEUTRAL,Belum ada arah BUY/SELL matang.,21.412577889074193
AUDCHF.m,0.56181,0.56181,0.56188,0.561845,NEUTRAL,NEUTRAL,NEUTRAL,0.4192,0.4405,-2.914285714285882e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.56181,6.5,65.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.021662072981599254,0.16826449519988074,True,0.6212275300357044,NEUTRAL,0.0037174745790616226,0.6678866587364465,0.6449999999996621,LAMINAR,0.01794459840253763,-0.04665912870074207,3.885780586188048e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,NEW_YORK,24.33,NEUTRAL,Belum ada arah BUY/SELL matang.,26.065237650178524
EURNZD.m,1.9896500000000001,1.9896500000000001,1.9898,1.989725,NEUTRAL,NEUTRAL,NEUTRAL,0.3537,0.4123,0.0005248571428570534,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.98965,14.1,141.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.021836595523784592,0.32812016886342016,False,0.6658754822601686,NEUTRAL,0.03160181948417464,0.6180888387808201,0.8900000000001013,STRESSED,-0.009765223960390049,0.04778664347934847,0.034999999999452136,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,NEW_YORK,18.66,NEUTRAL,Belum ada arah BUY/SELL matang.,23.033977411300846
GBPCAD.m,1.87741,1.87741,1.8774899999999999,1.87745,NEUTRAL,NEUTRAL,NEUTRAL,0.3804,0.4134,-0.00015600000000008635,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87741,15.2,152.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.032895066405613155,-0.055369763853276424,False,0.6142991289561267,NEUTRAL,0.03537940104511075,0.6125769823084307,0.7149999999997322,LAMINAR,-0.0024843346394975985,0.001722146647695988,-0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,NEW_YORK,19.84,NEUTRAL,Belum ada arah BUY/SELL matang.,21.596295644780632
GBPNZD.m,2.30313,2.30313,2.30339,2.30326,NEUTRAL,SELL,NEUTRAL,0.5629,0.5598,0.0004402857142857061,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30313,18.4,184.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.599999999999269,2.27,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.009177208052031875,0.4404517545078435,False,0.7396147637490722,NEUTRAL,0.012367842122411288,0.7299974875515645,1.1,STRESSED,-0.0031906340703794136,0.00961727619750774,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.0526,40.72,846,,0,NEW_YORK,11.64,NEUTRAL,Belum ada arah BUY/SELL matang.,21.94327381874536
NZDCAD.m,0.81508,0.81508,0.81518,0.81513,NEUTRAL,NEUTRAL,NEUTRAL,0.7274,0.6161,-0.0002260000000000009,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.81508,8.1,81.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.047636979520834434,-0.42439591066647275,False,0.5979929284312365,NEUTRAL,0.05180775179012436,0.5803301240698494,0.7150000000001208,LAMINAR,-0.004170772269289927,0.01766280436138712,0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,NEW_YORK,26.13,NEUTRAL,Belum ada arah BUY/SELL matang.,31.353464642156183
NZDCHF.m,0.46269,0.46269,0.46277,0.46273,NEUTRAL,NEUTRAL,NEUTRAL,0.2912,0.3643,-9.657142857144795e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.46269,7.0,70.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.800000000000245,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000000858,LAMINAR,False,0.6800000000000858,0.01946097566447524,-0.2781746625254486,False,0.630170402499091,NEUTRAL,0.012634400479376204,0.6468166110173226,0.6450000000000506,LAMINAR,0.0068265751850990364,-0.01664620851823162,0.035000000000035114,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,-1.0,1,NEW_YORK,18.6,NEUTRAL,Belum ada arah BUY/SELL matang.,22.02165201249546
NZDJPY.m,93.437,93.437,93.452,93.4445,BUY,BUY,PROJECTED,0.8874,0.7461,-0.012800000000000296,TREND,55,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,93.437,13.5,135.0,93.302,DATA_DRIVEN,16.9,169.0,93.606,DATA_DRIVEN,1.25,1.5000000000000568,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000000199,STRESSED,False,0.9250000000000199,0.009427113420764698,-0.6525958342492998,False,0.7053291706232698,BUY,0.023594061630878006,0.6446272339582325,0.7499999999996817,LAMINAR,-0.014166948210113307,0.060701936665037315,0.17500000000033822,False,True,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0455,41.31,823,,0,NEW_YORK,42.3,WATCH,quality 42.3 < 62 | status historis AVOID | winrate historis 41.31% < 45.00% | expectancy historis -0.0455R < 0.0200R,53.83084585311635
XAGUSD.m,70.122,70.122,70.149,70.13550000000001,BUY,BUY,PROJECTED,0.9959,0.8404,-0.1190571428571409,RANGE,62,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,70.122,45.8,458.0,69.664,DATA_DRIVEN,57.9,579.0,70.701,DATA_DRIVEN,1.26,2.7000000000001023,2.36,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.29714606631011065,-6.944389237623447,True,0.7122139055692431,BUY,0.3236639644454702,0.7060591670787904,1.1,STRESSED,-0.02651789813535954,0.006154738490452782,0.0,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,STRESSED,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0625,40.12,835,,0,NEW_YORK,35.41,WATCH,quality 35.4 < 62 | status historis AVOID | winrate historis 40.12% < 45.00% | expectancy historis -0.0625R < 0.0200R,52.84056952784622
