Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.21291,1.21291,1.213,1.212955,NEUTRAL,SELL,NEUTRAL,0.6471,0.6086,0.0005948571428571251,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.21291,13.4,134.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.08017234419855415,0.285065441431964,True,0.7252794223338308,NEUTRAL,0.08095526082616025,0.7420908251960644,0.7849999999994134,LAMINAR,-0.0007829166276061006,-0.016811402862233593,-0.06999999999890405,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0447,41.37,750,,0,LONDON_NY_OVERLAP,27.53,NEUTRAL,Belum ada arah BUY/SELL matang.,32.073497111669155
AUDUSD.m,0.70859,0.70859,0.70864,0.708615,NEUTRAL,NEUTRAL,NEUTRAL,0.7356,0.6145,0.00029314285714285873,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.70859,7.7,77.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.0942514638246164,-0.2715151849889484,True,0.575905650176455,NEUTRAL,0.09513361031572957,0.577200210510945,0.5749999999999807,LAMINAR,-0.0008821464911131782,-0.001294560334490047,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,LONDON_NY_OVERLAP,31.84,NEUTRAL,Belum ada arah BUY/SELL matang.,35.244328250882276
AUDJPY.m,113.475,113.475,113.487,113.481,NEUTRAL,NEUTRAL,NEUTRAL,0.5175,0.525,0.048657142857139936,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,113.475,13.3,133.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2000000000000455,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.720000000000016,LAMINAR,False,0.8200000000000159,0.10711308052095082,-0.12120276675291607,True,0.707349073727674,NEUTRAL,0.10766396260395396,0.7085351212107605,0.8200000000000159,LAMINAR,-0.0005508820830031347,-0.0011860474830864831,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1164,49.71,840,,0,LONDON_NY_OVERLAP,26.77,NEUTRAL,Belum ada arah BUY/SELL matang.,31.448245368638375
CHFJPY.m,201.983,201.983,202.006,201.99450000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.4797,0.5215,-0.007942857142847528,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,201.983,17.4,174.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2999999999996135,2.01,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.011271310278203765,-0.13424905089479888,True,0.7235711074493936,NEUTRAL,0.003686591763752415,0.741788144297189,1.1,STRESSED,0.00758471851445135,-0.01821703684779541,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.1405,36.11,838,,0,LONDON_NY_OVERLAP,10.26,NEUTRAL,Belum ada arah BUY/SELL matang.,18.70085553724697
EURAUD.m,1.6378300000000001,1.6378300000000001,1.63791,1.63787,NEUTRAL,NEUTRAL,NEUTRAL,0.0895,0.3066,-0.0009911428571427545,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,1.63783,25.3,253.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.14093886613008505,-0.010638108927070664,True,0.814980755323685,NEUTRAL,0.13645478410921194,0.8116955064772334,0.7150000000005093,LAMINAR,0.004484082020873109,0.0032852488464515384,-0.03500000000100656,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,LONDON_NY_OVERLAP,16.04,NEUTRAL,Belum ada arah BUY/SELL matang.,18.296103776618427
EURCAD.m,1.62201,1.62201,1.62207,1.62204,NEUTRAL,NEUTRAL,NEUTRAL,0.5375,0.5189,-0.00027114285714293073,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.62201,11.5,115.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.06217350654245539,-0.07112943306482361,True,0.6481397008445053,NEUTRAL,0.06659482342580805,0.678483253530294,0.6799999999995028,LAMINAR,-0.004421316883352663,-0.0303435526857887,-0.06999999999968143,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1581,34.83,757,,0,LONDON_NY_OVERLAP,24.56,NEUTRAL,Belum ada arah BUY/SELL matang.,26.870298504222525
EURCHF.m,0.92013,0.92013,0.9202,0.920165,NEUTRAL,NEUTRAL,NEUTRAL,0.1946,0.2879,-0.00012599999999993316,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.92013,6.5,65.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.023015592263761417,-0.024165641123146786,True,0.570454066347256,NEUTRAL,0.025731735343743397,0.5654858702016817,0.6450000000000506,LAMINAR,-0.00271614307998198,0.004968196145574311,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0096,43.14,801,,0,LONDON_NY_OVERLAP,21.05,NEUTRAL,Belum ada arah BUY/SELL matang.,20.91777033173628
EURGBP.m,0.8636,0.8636,0.86366,0.86363,NEUTRAL,NEUTRAL,NEUTRAL,0.1997,0.3366,-0.0002531428571428831,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.8636,7.0,70.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.07380042898455258,0.00504397222289224,True,0.7148220274520145,NEUTRAL,0.07163048039085677,0.706487319242955,0.6099999999998214,LAMINAR,0.0021699485936958057,0.00833470820905946,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0461,46.3,813,0.125,2,LONDON_NY_OVERLAP,25.86,NEUTRAL,Belum ada arah BUY/SELL matang.,25.06511013726007
EURJPY.m,185.862,185.862,185.872,185.86700000000002,NEUTRAL,BUY,NEUTRAL,0.5997,0.5476,-0.032514285714296515,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,185.862,12.9,129.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0000000000019327,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000006765,LAMINAR,False,0.7500000000006765,0.03238136713681749,-0.10401771222904982,True,0.5967786761308438,NEUTRAL,0.02700320552875765,0.6173326340202908,0.7500000000006765,LAMINAR,0.005378161608059838,-0.020553957889447028,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,LONDON_NY_OVERLAP,26.37,NEUTRAL,Belum ada arah BUY/SELL matang.,30.65459338065422
EURUSD.m,1.16061,1.16061,1.16062,1.160615,BUY,BUY,STRICT,1.1544,0.8573,-0.00022228571428582148,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.16061,9.9,99.0,1.15962,DATA_DRIVEN,12.5,125.0,1.16186,DATA_DRIVEN,1.26,0.10000000000065512,0.09,0.0,0.0,0.0,0.0,False,,0.0,0.3350000000002293,LAMINAR,False,0.4350000000002293,0.045368287723479415,-0.19828490946208044,True,0.5355343287052431,BUY,0.039576527476349335,0.5552039812347527,0.4700000000004586,LAMINAR,0.00579176024713008,-0.019669652529509585,-0.03500000000022929,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0451,41.05,802,,0,LONDON_NY_OVERLAP,65.46,WATCH,status historis AVOID | winrate historis 41.05% < 45.00% | expectancy historis -0.0451R < 0.0200R,75.01427164352621
GBPAUD.m,1.8964400000000001,1.8964400000000001,1.89655,1.896495,NEUTRAL,NEUTRAL,NEUTRAL,0.1969,0.3109,-0.0005871428571429045,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.89644,14.5,145.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0999999999983243,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999994134,LAMINAR,False,0.7849999999994134,0.06795136018372991,-0.03550632667740819,True,0.6124971767125432,NEUTRAL,0.06547421618628169,0.6215167349936495,0.854999999999872,STRESSED,0.0024771439974482223,-0.009019558281106232,-0.07000000000045858,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0081,43.83,802,,0,LONDON_NY_OVERLAP,18.41,NEUTRAL,Belum ada arah BUY/SELL matang.,19.909585883562716
GBPCHF.m,1.06541,1.06541,1.06549,1.06545,NEUTRAL,NEUTRAL,NEUTRAL,0.2037,0.3014,0.00016514285714285128,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06541,8.9,89.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.04929682764307873,-0.04398182112528447,True,0.5941749598775933,NEUTRAL,0.04446295363230672,0.583479401264652,0.7150000000005093,LAMINAR,0.00483387401077201,0.010695558612941247,-0.03500000000022929,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,LONDON_NY_OVERLAP,18.09,NEUTRAL,Belum ada arah BUY/SELL matang.,18.428374799387967
GBPJPY.m,215.204,215.204,215.226,215.215,NEUTRAL,NEUTRAL,NEUTRAL,0.36,0.4381,0.025771428571423345,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.204,17.8,178.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999999136,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.039843942000741935,-0.18504019292083218,True,0.7000386215777423,NEUTRAL,0.042468840540320706,0.6939200017531748,1.1,STRESSED,-0.002624898539578771,0.006118619824567517,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.054,40.56,816,,0,LONDON_NY_OVERLAP,11.05,NEUTRAL,Belum ada arah BUY/SELL matang.,18.15049310788871
GBPUSD.m,1.34382,1.34382,1.34389,1.343855,NEUTRAL,NEUTRAL,NEUTRAL,0.8764,0.7287,0.0001362857142856421,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.34382,13.2,132.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.02553286651085525,-0.32045040160023064,True,0.6553170877454506,NEUTRAL,0.03064800338074523,0.6446139359023504,0.6449999999992735,LAMINAR,-0.005115136869889982,0.010703151843100223,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON_NY_OVERLAP,34.33,NEUTRAL,Belum ada arah BUY/SELL matang.,39.78848543872726
NZDUSD.m,0.58417,0.58417,0.58422,0.584195,BUY,NEUTRAL,STRICT,1.0181,0.8131,-4.7142857142879416e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.58417,6.7,67.0,0.5835,DATA_DRIVEN,8.4,84.0,0.58501,DATA_DRIVEN,1.26,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.011511206078420344,-0.5305715539971498,True,0.6486722506756255,BUY,0.011254373049831533,0.6560600926486782,0.6100000000002099,LAMINAR,0.0002568330285888116,-0.0073878419730526446,-0.03500000000022918,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0892,38.68,776,,0,LONDON_NY_OVERLAP,61.63,WATCH,quality 61.6 < 62 | status historis AVOID | winrate historis 38.68% < 45.00% | expectancy historis -0.0892R < 0.0200R,70.75026125337814
USDCAD.m,1.3976600000000001,1.3976600000000001,1.39775,1.3977050000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.8787,0.7327,3.94285714285957e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.39766,10.5,105.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.015445728718803875,0.24181630095749626,True,0.6724141094777241,NEUTRAL,0.027516683039162586,0.631387523542504,0.7149999999997322,LAMINAR,-0.012070954320358712,0.04102658593522002,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON_NY_OVERLAP,31.93,NEUTRAL,Belum ada arah BUY/SELL matang.,38.199570547388625
USDCHF.m,0.79279,0.79279,0.79287,0.7928299999999999,SELL,SELL,PROJECTED,0.8984,0.7353,4.28571428570893e-05,RANGE,80,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.79279,8.3,83.0,0.79362,DATA_DRIVEN,10.4,104.0,0.79175,DATA_DRIVEN,1.26,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.02222145104497962,0.2779262581136033,True,0.63720904394526,SELL,0.012762106996153115,0.6556050480549565,0.6799999999998914,LAMINAR,0.009459344048826505,-0.01839600410969644,0.0,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0759,39.23,811,,0,LONDON_NY_OVERLAP,52.86,WATCH,quality 52.9 < 62 | status historis AVOID | winrate historis 39.23% < 45.00% | expectancy historis -0.0759R < 0.0200R,63.5646452197263
USDJPY.m,160.144,160.144,160.152,160.148,NEUTRAL,NEUTRAL,NEUTRAL,0.6275,0.5675,0.0028571428571323217,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.144,7.0,70.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999981355,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999993475,LAMINAR,False,0.6799999999993475,0.014062693882731353,0.2129536210414317,True,0.6294480491207036,NEUTRAL,0.011924283426689573,0.6488309492137625,0.7499999999996817,LAMINAR,0.0021384104560417793,-0.019382900093058875,-0.07000000000033424,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON_NY_OVERLAP,27.26,NEUTRAL,Belum ada arah BUY/SELL matang.,31.04584024560352
AUDCAD.m,0.99034,0.99034,0.9904,0.99037,NEUTRAL,NEUTRAL,NEUTRAL,0.4704,0.4742,0.00043542857142859847,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.99034,8.6,86.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.07928712147610663,-0.0772530253016469,True,0.6287446907543623,NEUTRAL,0.06825360484070092,0.6169675890974873,0.6799999999998914,LAMINAR,0.011033516635405707,0.011777101656875066,-0.07000000000007,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON_NY_OVERLAP,28.64,NEUTRAL,Belum ada arah BUY/SELL matang.,30.462923453771815
AUDCHF.m,0.56177,0.56177,0.56183,0.5618000000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.055,0.2715,0.00026257142857141996,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.56177,7.2,72.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.11680799213127287,-0.033817637578325385,True,0.7797899933725496,NEUTRAL,0.10875037451870577,0.7641412026867538,0.6450000000000506,LAMINAR,0.008057617612567097,0.015648790685795833,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,LONDON_NY_OVERLAP,19.52,NEUTRAL,Belum ada arah BUY/SELL matang.,18.385349966862748
EURNZD.m,1.98664,1.98664,1.98672,1.98668,NEUTRAL,NEUTRAL,NEUTRAL,0.4863,0.4944,-0.00022171428571436696,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.98664,14.5,145.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.05857822801828393,0.2847974314788495,True,0.6668794688618782,NEUTRAL,0.05431408995036043,0.6913523720531162,0.8900000000001013,STRESSED,0.004264138067923501,-0.02447290319123796,-0.20999999999982122,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON_NY_OVERLAP,26.9,NEUTRAL,Belum ada arah BUY/SELL matang.,29.69259734430939
GBPCAD.m,1.87816,1.87816,1.87824,1.8782,NEUTRAL,NEUTRAL,NEUTRAL,0.4221,0.4631,0.000239142857142944,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87816,15.1,151.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.010585496348561445,-0.09949973144070452,True,0.6944855039482247,NEUTRAL,0.00459657480840555,0.7154752259522468,0.68000000000028,LAMINAR,0.005988921540155895,-0.02098972200402205,-7.772671395400721e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON_NY_OVERLAP,21.07,NEUTRAL,Belum ada arah BUY/SELL matang.,23.340927519741125
