Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,78.519,78.519,78.553,78.536,NEUTRAL,NEUTRAL,NEUTRAL,0.4313,0.5224,-0.1338571428571389,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,78.519,169.3,1693.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.3999999999991815,2.97,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.47202951242887287,-15.763174388684716,True,0.7336100613840284,NEUTRAL,0.18621116483609454,0.37018545774935896,1.1,VOID,0.28581834759277835,0.36342460363466944,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON,20.63,NEUTRAL,Belum ada arah BUY/SELL matang.,37.04815030692015
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,75.064,75.064,75.084,75.074,NEUTRAL,NEUTRAL,NEUTRAL,0.6049,0.6945,-0.14811428571428564,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,75.064,190.6,1906.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.000000000001023,1.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.32119100702115866,-19.4397500298155,True,0.7717355475982606,NEUTRAL,0.1624666770609192,0.5488491621408663,1.0999999999998609,STRESSED,0.15872432996023947,0.22288638545739425,1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,LONDON,35.28,NEUTRAL,Belum ada arah BUY/SELL matang.,47.7490777379913
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.181,160.181,160.191,160.186,NEUTRAL,NEUTRAL,NEUTRAL,0.3981,0.4259,-0.055828571428564296,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.181,20.3,203.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.08353663873085514,-0.22602006544482184,True,0.6011936983829627,NEUTRAL,0.05976574563674044,0.4498192716809488,0.7499999999996817,LAMINAR,0.023770893094114696,0.15137442670201384,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON,38.52,NEUTRAL,Belum ada arah BUY/SELL matang.,45.04316849191482
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.97,214.97,214.992,214.981,NEUTRAL,NEUTRAL,NEUTRAL,0.2229,0.3475,-0.11542857142857733,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.97,40.0,400.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.199999999999136,1.92,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09539809952816403,-0.5224980705843003,True,0.686162073429615,NEUTRAL,0.10037146495599383,0.37078528305974623,1.1,STRESSED,-0.004973365427829807,0.31537679036986876,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON,25.59,NEUTRAL,Belum ada arah BUY/SELL matang.,35.36291036714808
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.9937,1.9937,1.9939200000000001,1.99381,NEUTRAL,NEUTRAL,NEUTRAL,0.0376,0.275,0.0010268571428571564,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.9937,54.6,546.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.009614266887819136,0.5024798417533276,False,0.801627288991692,NEUTRAL,0.05563162717609897,0.5058058316962155,1.1,STRESSED,-0.04601736028827984,0.2958214572954765,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON,22.6,NEUTRAL,Belum ada arah BUY/SELL matang.,31.090936444958462
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.6430799999999999,1.6430799999999999,1.64325,1.643165,NEUTRAL,NEUTRAL,NEUTRAL,0.4973,0.5293,0.0003377142857141792,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64308,31.7,317.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.0038828007627784763,-0.7180462463906574,True,0.7691369438239752,NEUTRAL,0.05131404543451115,0.5106413448411686,0.9950000000000122,STRESSED,-0.047431244671732674,0.2584955989828066,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON,34.11,NEUTRAL,Belum ada arah BUY/SELL matang.,43.99498471911988
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.451,114.451,114.468,114.45949999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.5477,0.5447,-0.05382857142856948,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.451,19.5,195.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000010118,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000003542,STRESSED,False,0.9950000000003542,0.05411910293012343,-0.8353652523921614,False,0.6833414027262932,NEUTRAL,0.052154210526902826,0.5071300361899467,0.9950000000003542,STRESSED,0.0019648924032206055,0.1762113665363465,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON,33.96,NEUTRAL,Belum ada arah BUY/SELL matang.,43.85790701363147
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87817,1.87817,1.87835,1.87826,NEUTRAL,NEUTRAL,NEUTRAL,0.0599,0.2592,-0.00013257142857167031,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87817,27.5,275.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.042547113998444616,0.37524829863612236,True,0.7306161394085608,NEUTRAL,0.05018063863161873,0.5060825305061382,1.0300000000010188,STRESSED,-0.007633524633174113,0.2245336089024227,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON,24.47,NEUTRAL,Belum ada arah BUY/SELL matang.,30.954780697042803
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.3050100000000002,2.3050100000000002,2.30525,2.30513,NEUTRAL,NEUTRAL,NEUTRAL,0.161,0.35,0.000942571428571544,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30501,48.6,486.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.013684466023554658,-0.2402976692686644,False,0.7983675696361485,NEUTRAL,0.03130529217836227,0.4956291493403006,1.1,STRESSED,-0.01762082615480761,0.3027384202958479,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON,21.43,NEUTRAL,Belum ada arah BUY/SELL matang.,31.027937848180745
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06172,1.06172,1.06187,1.061795,BUY,BUY,STRICT,1.0939,0.8742,-0.0007928571428571234,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.84,1.06172,17.9,179.0,1.05993,DATA_DRIVEN,22.6,226.0,1.06398,DATA_DRIVEN,1.26,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.13605878968836493,-1.597446342836577,True,0.6797032730066925,BUY,0.19624395041845716,0.4746342092838325,0.9250000000003306,STRESSED,-0.060185160730092224,0.20506906372286005,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,LONDON,67.14,PASS,,83.62871636503345
