Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.89919,1.89919,1.8992900000000001,1.89924,SELL,NEUTRAL,STRICT,1.0953,0.7311,0.00019599999999996698,RANGE,98,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.0,DATA_DRIVEN,17.7,DATA_DRIVEN,1.26,1.0000000000021103,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000007387,LAMINAR,False,0.7500000000007386,0.025150472246637377,0.3622197912775387,True,0.2049885909539469,NEUTRAL,0.006861840982869821,0.7120786040118514,0.9249999999995534,STRESSED,0.018288631263767556,-0.5070900130579046,-0.17499999999881477,True,True,RESONANCE_MISMATCH,ACCURACY_LOCK,False,TUNGGU AKURASI,quality 60.8 < 62 | winrate historis 43.83% < 45.00% | expectancy historis 0.0081R < 0.0200R,ANOMALOUS,Jangan entry dulu. Sinyal ditahan oleh mode akurasi ketat. Alasan: quality 60.8 < 62 | winrate historis 43.83% < 45.00% | expectancy historis 0.0081R < 0.0200R.,WATCH_ONLY,0.0081,43.83,802,,0,LONDON_NY_OVERLAP,60.76,LOCKED,quality 60.8 < 62 | winrate historis 43.83% < 45.00% | expectancy historis 0.0081R < 0.0200R,73.17894295476972
GBPCHF.m,1.06474,1.06474,1.06481,1.064775,NEUTRAL,NEUTRAL,NEUTRAL,0.0863,0.1045,5.2857142857125725e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.03273960459248441,-0.050261086555285245,False,0.14542212634982732,BUY,0.0010436975457417902,0.7014591549189153,0.7149999999997322,LAMINAR,0.03169590704674262,-0.556037028569088,-0.06999999999968154,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.1003,38.14,891,,0,LONDON_NY_OVERLAP,14.14,NEUTRAL,Belum ada arah BUY/SELL matang.,12.133710631749137
GBPJPY.m,215.157,215.157,215.177,215.167,NEUTRAL,NEUTRAL,NEUTRAL,0.3475,0.2873,0.032228571428571835,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,17.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.999999999998181,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999993634,STRESSED,False,1.0999999999993635,0.06327627471045802,0.2792590372244709,True,0.21898092275654857,NEUTRAL,0.004446852572346574,0.7794730237539,1.1,STRESSED,0.058829422138111445,-0.5604921009973515,-6.366018823200648e-13,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",AVOID,-0.054,40.56,816,,0,LONDON_NY_OVERLAP,9.59,NEUTRAL,Belum ada arah BUY/SELL matang.,14.742204613782743
GBPUSD.m,1.3437999999999999,1.3437999999999999,1.34386,1.34383,NEUTRAL,NEUTRAL,NEUTRAL,0.2885,0.2177,0.00024114285714286357,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000017102,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.5100000000005985,LAMINAR,False,0.6100000000005985,0.08464382943245372,-0.10333696407604812,False,0.14234744981256484,NEUTRAL,0.003015360996031942,0.7051685318557712,0.68000000000028,LAMINAR,0.08162846843642177,-0.5628210820432064,-0.06999999999968154,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",WATCH_ONLY,0.0098,44.12,814,,0,LONDON_NY_OVERLAP,21.47,NEUTRAL,Belum ada arah BUY/SELL matang.,20.744237249062824
NZDUSD.m,0.58446,0.58446,0.58452,0.58449,NEUTRAL,NEUTRAL,NEUTRAL,0.6227,0.4285,4.8285714285689016e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.06220929908972127,-0.3502318332192099,True,0.17600612050187733,NEUTRAL,0.0145264462305408,0.660602117048811,0.5749999999999807,LAMINAR,0.04768285285918047,-0.48459599654693364,0.03500000000022918,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0892,38.68,776,,0,LONDON_NY_OVERLAP,25.06,NEUTRAL,Belum ada arah BUY/SELL matang.,27.00703060250939
USDCAD.m,1.39757,1.39757,1.39767,1.3976199999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.435,0.3571,2.742857142860765e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.010817954822472815,0.12806577891497184,True,0.31005198685891494,NEUTRAL,0.011965124766080566,0.6947395856264557,0.7499999999999615,LAMINAR,-0.001147169943607751,-0.3846875987675407,0.0,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0203,42.24,816,,0,LONDON_NY_OVERLAP,20.97,NEUTRAL,Belum ada arah BUY/SELL matang.,23.260559934294577
USDCHF.m,0.79231,0.79231,0.79238,0.792345,NEUTRAL,NEUTRAL,NEUTRAL,0.3398,0.2576,-0.00010314285714285845,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.05261660127641408,0.1299863011179741,True,0.14908170807883708,NEUTRAL,0.0010249743705387402,0.685985966111498,0.6799999999998914,LAMINAR,0.051591626905875335,-0.5369042580326608,-0.034999999999840714,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0759,39.23,811,,0,LONDON_NY_OVERLAP,19.32,NEUTRAL,Belum ada arah BUY/SELL matang.,19.33940854039419
USDJPY.m,160.113,160.113,160.119,160.11599999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.826,0.5556,-0.004571428571427992,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.02085487633870678,0.29420651186908703,True,0.1787417551297517,NEUTRAL,0.0008508182928644255,0.6981286893099886,0.7849999999998488,LAMINAR,0.020004058045842352,-0.5193869341802368,-0.17499999999984084,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0504,40.86,889,,0,LONDON_NY_OVERLAP,29.78,NEUTRAL,Belum ada arah BUY/SELL matang.,33.35430877564876
AUDCAD.m,0.98882,0.98882,0.98889,0.988855,NEUTRAL,NEUTRAL,NEUTRAL,0.7776,0.5127,9.657142857139674e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.04933308227848464,-0.28482568279632303,False,0.1357758119573968,NEUTRAL,0.009031198354704456,0.6573820261382508,0.6799999999998914,LAMINAR,0.04030188392378018,-0.521606214180854,-0.034999999999840714,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",TRADEABLE,0.0449,46.02,750,,0,LONDON_NY_OVERLAP,30.37,NEUTRAL,Belum ada arah BUY/SELL matang.,33.86477905978699
AUDCHF.m,0.5606,0.5606,0.56066,0.56063,NEUTRAL,NEUTRAL,NEUTRAL,0.6066,0.4383,-2.9142857142871874e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.006824106989261177,-0.24560192653764065,False,0.24393618791406566,NEUTRAL,0.003679221639739655,0.698527736111229,0.6450000000000506,LAMINAR,0.0031448853495215224,-0.4545915481971633,-0.034999999999840714,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0519,41.07,757,,0,LONDON_NY_OVERLAP,26.24,NEUTRAL,Belum ada arah BUY/SELL matang.,28.227680939570327
EURNZD.m,1.98743,1.98743,1.9875699999999998,1.9874999999999998,NEUTRAL,NEUTRAL,NEUTRAL,0.774,0.5263,0.00011228571428581822,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,17.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.3999999999980692,1.22,0.0,0.0,0.0,0.0,False,,0.0,0.7899999999993241,STRESSED,False,0.8899999999993241,0.028065943580702506,0.5789050719506392,False,0.1978061570250516,NEUTRAL,0.015804556394704728,0.6780288218969395,0.7849999999994134,LAMINAR,0.012261387185997778,-0.48022266487188786,0.10499999999991072,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",WATCH_ONLY,0.0244,44.84,845,,0,LONDON_NY_OVERLAP,24.27,NEUTRAL,Belum ada arah BUY/SELL matang.,30.50393078512526
GBPCAD.m,1.8780299999999999,1.8780299999999999,1.87813,1.87808,NEUTRAL,NEUTRAL,NEUTRAL,0.1706,0.1807,0.00037171428571419225,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,15.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0000000000021103,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000007387,LAMINAR,False,0.7500000000007386,0.0746695216982722,-0.053878724628581794,False,0.24785192072866824,NEUTRAL,0.014563470372548726,0.6958053627359568,0.7850000000009677,LAMINAR,0.060106051325723484,-0.4479534420072886,-0.03500000000022907,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.157,34.78,794,,0,LONDON_NY_OVERLAP,12.16,NEUTRAL,Belum ada arah BUY/SELL matang.,12.18325960364334
GBPNZD.m,2.29906,2.29906,2.29926,2.2991599999999996,NEUTRAL,NEUTRAL,NEUTRAL,0.9504,0.6618,0.00022028571428575375,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,19.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.9999999999997797,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.999999999999923,STRESSED,False,1.099999999999923,0.020195610627450022,0.6392346805592954,True,0.26382272243716953,NEUTRAL,0.010602852578891429,0.7262172002822879,1.0299999999994645,STRESSED,0.009592758048558593,-0.46239447784511833,0.07000000000045858,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",AVOID,-0.0526,40.72,846,,0,LONDON_NY_OVERLAP,20.76,NEUTRAL,Belum ada arah BUY/SELL matang.,30.78031361218585
NZDCAD.m,0.81681,0.81681,0.8169,0.816855,NEUTRAL,NEUTRAL,NEUTRAL,0.6522,0.4347,8.314285714277848e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.05236207725116172,-0.3343037455527943,False,0.14202060526503385,NEUTRAL,0.025818393391863346,0.648176492997972,0.68000000000028,LAMINAR,0.026543683859298377,-0.5061558877329382,0.034999999999452136,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0932,38.74,824,,0,LONDON_NY_OVERLAP,22.84,NEUTRAL,Belum ada arah BUY/SELL matang.,26.060903026325168
NZDCHF.m,0.46308,0.46308,0.46315,0.463115,NEUTRAL,NEUTRAL,NEUTRAL,0.5348,0.3966,-2.2857142857170393e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.009655655149159585,-0.30619485873269925,True,0.23545568722448829,BUY,0.013195009640712553,0.6454409954937204,0.6449999999998564,LAMINAR,-0.0035393544915529682,-0.4099853082692321,1.942890293094024e-13,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",TRADEABLE,0.0403,45.74,775,,0,LONDON_NY_OVERLAP,26.47,NEUTRAL,Belum ada arah BUY/SELL matang.,28.274178436122448
NZDJPY.m,93.581,93.581,93.591,93.586,NEUTRAL,NEUTRAL,NEUTRAL,0.3277,0.2632,0.005085714285715882,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.04215630356900448,-0.10265061637511716,True,0.20754410402207868,NEUTRAL,0.015126455383437801,0.686895128135919,0.8199999999995186,LAMINAR,0.027029848185566682,-0.47935102411384034,-0.06999999999983686,False,False,WATCH,NORMAL,False,WASPADA,,LAMINAR,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.0455,41.31,823,,0,LONDON_NY_OVERLAP,17.85,NEUTRAL,Belum ada arah BUY/SELL matang.,19.039220520110394
XAGUSD.m,71.141,71.141,71.184,71.1625,NEUTRAL,NEUTRAL,NEUTRAL,0.0934,0.1994,0.10388571428572071,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,37.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,4.299999999999216,3.76,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.143929547563346,1.4103397620827511,True,0.3921274049884804,NEUTRAL,0.20601931793801562,0.750573199124914,1.1,VOID,-0.06208977037466962,-0.3584457941364336,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.0625,40.12,835,,0,LONDON_NY_OVERLAP,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,6.164637024942402
