Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.20977,1.20977,1.20988,1.209825,NEUTRAL,NEUTRAL,NEUTRAL,0.1513,0.3034,9.742857142854041e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.1000000000005448,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6850000000001906,LAMINAR,False,0.7850000000001905,0.014630590765679383,0.10565275767738014,True,0.6887061793555111,NEUTRAL,0.02312677100651777,0.666869006896979,0.854999999999872,STRESSED,-0.008496180240838386,0.021837172458532117,-0.06999999999968143,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0447,41.37,750,,0,LONDON,16.73,NEUTRAL,Belum ada arah BUY/SELL matang.,18.017830896777557
AUDUSD.m,0.70708,0.70708,0.70713,0.7071050000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.2157,0.3207,-6.714285714286816e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.023677709637869627,-0.10837463088479934,True,0.627382451240494,NEUTRAL,0.021105357677468635,0.6396675330270956,0.6100000000002099,LAMINAR,0.002572351960400992,-0.012285081786601593,-0.03500000000022918,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,LONDON,22.79,NEUTRAL,Belum ada arah BUY/SELL matang.,22.20581225620247
AUDJPY.m,113.231,113.231,113.239,113.235,NEUTRAL,NEUTRAL,NEUTRAL,0.3195,0.3936,-0.00571428571429716,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000009777,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000003422,LAMINAR,False,0.6800000000003422,0.008496710037413063,-0.11417461671238986,True,0.6694759208254036,NEUTRAL,0.013680864352390389,0.6928485852215001,0.855000000000183,STRESSED,-0.005184154314977325,-0.02337266439609642,-0.17499999999984073,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1164,49.71,840,,0,LONDON,26.33,NEUTRAL,Belum ada arah BUY/SELL matang.,27.848879604127017
CHFJPY.m,201.84,201.84,201.856,201.848,NEUTRAL,NEUTRAL,NEUTRAL,0.3232,0.4071,0.018371428571416385,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.5999999999991132,1.4,0.0,0.0,0.0,0.0,False,,0.0,0.8599999999996897,STRESSED,False,0.9599999999996897,0.0061150760169574984,0.334940873229945,True,0.7094287516127915,NEUTRAL,0.007593356003073314,0.7341740608785017,1.1,STRESSED,-0.0014782799861158156,-0.02474530926571017,-0.14000000000031043,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1405,36.11,838,,0,LONDON,13.2,NEUTRAL,Belum ada arah BUY/SELL matang.,17.743143758063958
EURAUD.m,1.6407,1.6407,1.64078,1.64074,NEUTRAL,NEUTRAL,NEUTRAL,0.364,0.4109,-1.5428571428694695e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,11.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.01924918123300568,0.16368697187522777,False,0.6399970427122716,NEUTRAL,0.005218392064127897,0.7161654929848766,0.8199999999996427,LAMINAR,0.014030789168877785,-0.07616845027260499,-0.1400000000001399,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,LONDON,19.94,NEUTRAL,Belum ada arah BUY/SELL matang.,23.95818521356136
EURCAD.m,1.62113,1.62113,1.62122,1.621175,NEUTRAL,NEUTRAL,NEUTRAL,0.2218,0.3183,-0.0001700000000000563,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.03469065382584979,0.15570306479808332,True,0.6029556041081476,NEUTRAL,0.014926775627094605,0.6722356404041687,0.7149999999997322,LAMINAR,0.019763878198755188,-0.06928003629602109,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1581,34.83,757,,0,LONDON,16.06,NEUTRAL,Belum ada arah BUY/SELL matang.,16.91817802054074
EURCHF.m,0.9204,0.9204,0.92046,0.92043,NEUTRAL,BUY,NEUTRAL,0.5688,0.5096,-0.00014057142857138753,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.022829654459263576,-0.16737360489532047,True,0.5557543406750809,NEUTRAL,0.010750999252242866,0.6191318562421151,0.5749999999999807,LAMINAR,0.01207865520702071,-0.06337751556703419,0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0096,43.14,801,,0,LONDON,28.55,NEUTRAL,Belum ada arah BUY/SELL matang.,30.956471703375406
EURGBP.m,0.86428,0.86428,0.86434,0.86431,SELL,SELL,STRICT,1.1594,0.888,0.00015971428571423491,TREND,83,LEARNING,60,3.0,2.0,0.55,0.45,58,1.97,7.6,DATA_DRIVEN,9.5,DATA_DRIVEN,1.25,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.014690930214710313,0.2645647772517411,True,0.6295774063329511,SELL,0.01546584089585775,0.6181820539854967,0.5749999999999807,LAMINAR,-0.0007749106811474372,0.011395352347454368,0.0349999999998406,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 46.30%. Expectancy live 1.2500R.,TRADEABLE,0.0461,46.3,813,1.25,1,LONDON,69.29,PASS,,78.82058703166474
EURJPY.m,185.783,185.783,185.793,185.788,NEUTRAL,NEUTRAL,NEUTRAL,0.013,0.1928,-0.01157142857144077,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0000000000019327,0.88,0.0,0.0,0.0,0.0,False,,0.0,0.6500000000006765,LAMINAR,False,0.7500000000006765,0.02861091272337901,0.05582369383558656,True,0.6111356646362746,NEUTRAL,0.01727643890493679,0.6498357957468159,0.7499999999996817,LAMINAR,0.011334473818442221,-0.03870013111054138,9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,LONDON,15.9,NEUTRAL,Belum ada arah BUY/SELL matang.,15.580678323181374
EURUSD.m,1.16017,1.16017,1.16019,1.16018,NEUTRAL,NEUTRAL,NEUTRAL,0.0271,0.1894,-0.00012114285714291384,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.20000000000131024,0.18,0.0,0.0,0.0,0.0,False,,0.0,0.3700000000004586,LAMINAR,False,0.4700000000004586,0.041559543068203926,0.024724650703255323,True,0.5676540984438672,NEUTRAL,0.023089913254977106,0.6065645291874522,0.46999999999968145,LAMINAR,0.01846962981322682,-0.03891043074358502,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0451,41.05,802,,0,LONDON,21.2,NEUTRAL,Belum ada arah BUY/SELL matang.,17.855070492219337
