Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.89883,1.89883,1.89898,1.898905,NEUTRAL,NEUTRAL,NEUTRAL,0.1893,0.3332,-5.228571428590053e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.006861840982869821,-0.22750317727151365,False,0.7120786040118514,NEUTRAL,0.011152285256286053,0.7280439296132301,1.0300000000002416,STRESSED,-0.0042904442734162315,-0.015965325601378644,-0.10500000000068821,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0081,43.83,802,,0,LONDON,15.52,NEUTRAL,Belum ada arah BUY/SELL matang.,18.696393020059254
GBPCHF.m,1.06488,1.06488,1.06497,1.0649250000000001,BUY,BUY,STRICT,1.0242,0.8285,-0.00015314285714278868,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.9,DATA_DRIVEN,9.9,DATA_DRIVEN,1.26,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.0010436975457417902,-0.5156511356950152,True,0.7014591549189153,BUY,0.01067692019713899,0.6660497247844823,0.7150000000005093,LAMINAR,-0.0096332226513972,0.035409430134432984,-7.771561172376096e-13,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.1003,38.14,891,,0,LONDON,58.31,WATCH,quality 58.3 < 62 | status historis AVOID | winrate historis 38.14% < 45.00% | expectancy historis -0.1003R < 0.0200R,69.15379577459457
GBPJPY.m,214.976,214.976,215.005,214.9905,NEUTRAL,NEUTRAL,NEUTRAL,0.5208,0.55,-0.01668571428570448,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,15.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.899999999999636,2.54,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.004446852572346574,-0.3863213860416035,True,0.7794730237539,NEUTRAL,0.013957378578981371,0.7566713182060119,1.1,STRESSED,-0.009510526006634797,0.022801705547888185,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.054,40.56,816,,0,LONDON,8.52,NEUTRAL,Belum ada arah BUY/SELL matang.,19.7289651187695
GBPUSD.m,1.34262,1.34262,1.3427,1.34266,NEUTRAL,NEUTRAL,NEUTRAL,0.3612,0.4323,-0.00012457142857144745,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,11.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.003015360996031942,-0.25020283322656084,True,0.7051685318557712,NEUTRAL,0.018731882681901766,0.691793000572486,0.7499999999991843,LAMINAR,-0.015716521685869823,0.01337553128328517,-0.06999999999890427,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON,24.51,NEUTRAL,Belum ada arah BUY/SELL matang.,26.393542659278857
NZDUSD.m,0.58426,0.58426,0.58431,0.5842849999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.2871,0.3742,-7.942857142856825e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.0145264462305408,-0.21755663700417618,True,0.660602117048811,NEUTRAL,0.022665717895645084,0.6565089672412283,0.6099999999998214,LAMINAR,-0.008139271665104284,0.0040931498075826855,-0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,LONDON,22.78,NEUTRAL,Belum ada arah BUY/SELL matang.,22.80641058524406
USDCAD.m,1.39724,1.39724,1.39734,1.39729,NEUTRAL,NEUTRAL,NEUTRAL,0.05,0.2422,-6.542857142863829e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.011965124766080566,0.04398301924316053,True,0.6947395856264557,NEUTRAL,0.009666247757178177,0.7074873628637758,0.7499999999999615,LAMINAR,0.0022988770089023888,-0.012747777237320124,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON,16.35,NEUTRAL,Belum ada arah BUY/SELL matang.,16.48299792813228
USDCHF.m,0.79311,0.79311,0.79319,0.79315,NEUTRAL,NEUTRAL,NEUTRAL,0.2135,0.3346,-4.057142857151096e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.0010249743705387402,-0.2388115624963848,False,0.685985966111498,NEUTRAL,0.006518835281808029,0.6735873102244672,0.6450000000000506,LAMINAR,-0.005493860911269289,0.012398655887030818,0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,LONDON,19.42,NEUTRAL,Belum ada arah BUY/SELL matang.,20.058129830557494
USDJPY.m,160.119,160.119,160.13,160.1245,NEUTRAL,NEUTRAL,NEUTRAL,0.0211,0.2241,0.00254285714286318,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.099999999999568,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999998488,LAMINAR,False,0.7849999999998488,0.0008508182928644255,0.014255926768568678,False,0.6981286893099886,NEUTRAL,0.005108290846203294,0.6561439566925293,0.610000000000008,LAMINAR,-0.004257472553338869,0.041984732617459275,0.17499999999984084,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON,14.25,NEUTRAL,Belum ada arah BUY/SELL matang.,14.531343446549943
AUDCAD.m,0.98789,0.98789,0.98797,0.98793,NEUTRAL,NEUTRAL,NEUTRAL,0.2334,0.3402,-0.0001122857142856932,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.009031198354704456,-0.042249500367124354,False,0.6573820261382508,NEUTRAL,0.016573461234826985,0.6423211998692051,0.6799999999998914,LAMINAR,-0.00754226288012253,0.015060826269045702,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON,22.85,NEUTRAL,Belum ada arah BUY/SELL matang.,23.62961013069126
AUDCHF.m,0.56077,0.56077,0.56084,0.560805,NEUTRAL,NEUTRAL,NEUTRAL,0.8234,0.7046,-6.485714285713115e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.003679221639739655,-0.3077416606972541,False,0.698527736111229,NEUTRAL,0.00101959998981317,0.7088083844013522,0.6450000000000506,LAMINAR,0.002659621649926485,-0.010280648290123207,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,LONDON,32.07,NEUTRAL,Belum ada arah BUY/SELL matang.,37.17593868055615
EURNZD.m,1.98645,1.98645,1.9865599999999999,1.986505,NEUTRAL,NEUTRAL,NEUTRAL,0.4996,0.5059,0.0002988571428569883,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,15.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0999999999983243,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999994134,LAMINAR,False,0.7849999999994134,0.015804556394704728,0.3574458734572443,False,0.6780288218969395,NEUTRAL,0.007839053236034432,0.7255091493317259,0.8900000000001013,STRESSED,0.007965503158670296,-0.04748032743478647,-0.10500000000068788,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON,24.71,NEUTRAL,Belum ada arah BUY/SELL matang.,28.7566441094847
GBPCAD.m,1.8759299999999999,1.8759299999999999,1.8760400000000002,1.875985,NEUTRAL,BUY,NEUTRAL,0.604,0.5797,-0.00026342857142864915,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.1000000000027652,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6850000000009677,LAMINAR,False,0.7850000000009677,0.014563470372548726,-0.24333878680918136,False,0.6958053627359568,NEUTRAL,0.027231451959616966,0.6718640615684749,0.854999999999872,STRESSED,-0.01266798158706824,0.023941301167481943,-0.06999999999890427,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON,21.85,NEUTRAL,Belum ada arah BUY/SELL matang.,26.686926813679783
GBPNZD.m,2.29785,2.29785,2.29803,2.2979399999999996,NEUTRAL,NEUTRAL,NEUTRAL,0.0739,0.2627,0.00010257142857147802,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,18.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.010602852578891429,0.007265082332329624,False,0.7262172002822879,NEUTRAL,0.0018193914902792248,0.7655155972350938,1.1,STRESSED,0.008783461088612204,-0.0392983969528059,-0.07000000000053563,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0526,40.72,846,,0,LONDON,9.46,NEUTRAL,Belum ada arah BUY/SELL matang.,12.85328600141144
NZDCAD.m,0.81634,0.81634,0.81642,0.81638,NEUTRAL,NEUTRAL,NEUTRAL,0.3981,0.4411,-0.00014857142857147316,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.025818393391863346,-0.21696372077705164,False,0.648176492997972,NEUTRAL,0.03111573957763722,0.6456504548005308,0.7150000000001208,LAMINAR,-0.005297346185773873,0.0025260381974411272,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON,22.15,NEUTRAL,Belum ada arah BUY/SELL matang.,24.146582464989862
NZDCHF.m,0.46339,0.46339,0.46346,0.463425,BUY,BUY,STRICT,1.0308,0.8157,-8.714285714286028e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,2.31,6.5,DATA_DRIVEN,8.1,DATA_DRIVEN,1.25,0.6999999999995897,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5449999999998564,LAMINAR,False,0.6449999999998564,0.013195009640712553,-0.4746634986176137,True,0.6454409954937204,BUY,0.016073567764183012,0.6352254717816286,0.6450000000000506,LAMINAR,-0.0028785581234704594,0.010215523712091779,-1.942890293094024e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 45.74%.,TRADEABLE,0.0403,45.74,775,,0,LONDON,63.33,PASS,,73.4731049774686
NZDJPY.m,93.552,93.552,93.564,93.55799999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.4533,0.4813,-0.011285714285716258,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.1999999999986244,1.05,0.0,0.0,0.0,0.0,False,,0.0,0.7199999999995186,LAMINAR,False,0.8199999999995186,0.015126455383437801,-0.2987524795679816,True,0.686895128135919,NEUTRAL,0.017602043035986704,0.6774409718994661,0.7849999999998488,LAMINAR,-0.0024755876525489034,0.00945415623645296,0.03499999999966974,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0455,41.31,823,,0,LONDON,21.28,NEUTRAL,Belum ada arah BUY/SELL matang.,25.332075640679594
XAGUSD.m,70.69,70.69,70.731,70.7105,NEUTRAL,NEUTRAL,NEUTRAL,0.1559,0.3434,0.09631428571427954,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,33.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,4.099999999999682,3.59,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.20601931793801562,0.22281684833103765,False,0.750573199124914,NEUTRAL,0.2971732981758648,0.7299454013573832,1.1,VOID,-0.09115398023784918,0.020627797767530875,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.0625,40.12,835,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,8.956865995624572
XAUUSD.m,4336.81,4336.81,4337.06,4336.935,NEUTRAL,NEUTRAL,NEUTRAL,0.0758,0.2772,2.787142857143057,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1293.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,25.0,21.88,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.10075215842878836,1.7769594991929345,True,0.7506020916714693,NEUTRAL,0.18821634801729895,0.7183323943829909,1.1,VOID,-0.08746418958851059,0.032269697288478394,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.0753,47.74,757,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,9.387410458357348
