Symbol,Close,Bid,Ask,Mid_Price,Direction,Regime,Confidence,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals
AUDNZD.m,1.20823,1.20823,1.20833,1.2082799999999998,NEUTRAL,RANGE,0,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.001874703297885032,-0.061709561035659,True,0.308789514542093,NEUTRAL,0.006793401303081807,0.36455705969490837,0.7150000000005093,LAMINAR,-0.004918698005196775,-0.055767545152815345,0.034999999999452136,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
AUDUSD.m,0.70512,0.70512,0.70516,0.70514,NEUTRAL,RANGE,0,0.0,12.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.40000000000040004,0.35,0.0,0.0,0.0,0.0,False,,0.0,0.44000000000014,LAMINAR,False,0.54000000000014,0.16772261423746154,-0.2097091315115334,True,0.16269706641075743,NEUTRAL,0.15331994865794596,0.23032891070911726,0.5749999999999807,LAMINAR,0.014402665579515583,-0.06763184429835983,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
AUDJPY.m,112.848,112.848,112.855,112.8515,NEUTRAL,RANGE,0,0.0,14.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000005002,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.545000000000175,LAMINAR,False,0.645000000000175,0.08230055021307699,-0.15289640510928093,True,0.15565864802411586,NEUTRAL,0.05322703795839896,0.2290131159260899,0.715000000000012,LAMINAR,0.029073512254678024,-0.07335446790197403,-0.06999999999983697,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,TRADEABLE,0.112,49.49,839,,0
CHFJPY.m,201.204,201.204,201.221,201.2125,NEUTRAL,RANGE,0,0.0,14.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.014900112942912297,0.13879757890300665,True,0.2863372820102842,NEUTRAL,0.026378268481284512,0.3420540470486804,1.1,STRESSED,-0.011478155538372215,-0.05571676503839623,-0.10500000000014331,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,UNVALIDATED,,,0,,0
EURAUD.m,1.64273,1.64273,1.64279,1.64276,SELL,RANGE,83,0.86,17.5,DATA_DRIVEN,22.1,DATA_DRIVEN,1.26,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.09171454798774345,0.33602374458420103,True,0.20441671402853978,SELL,0.08105312889243635,0.28334348670641585,0.7500000000007386,LAMINAR,0.0106614190953071,-0.07892677267787607,-0.14000000000091728,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,TRADEABLE,0.0365,45.45,818,,0
EURCAD.m,1.61928,1.61928,1.6193499999999998,1.6193149999999998,NEUTRAL,RANGE,0,0.0,9.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6999999999979244,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5449999999992735,LAMINAR,False,0.6449999999992735,0.048027686827889556,0.1766184705878809,True,0.12580170417982864,NEUTRAL,0.05440320391208144,0.22941980392745992,0.7149999999997322,LAMINAR,-0.006375517084191887,-0.10361809974763128,-0.0700000000004587,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
EURCHF.m,0.92135,0.92135,0.9214,0.921375,NEUTRAL,TREND,0,0.0,6.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.006054230163541506,0.09153925566261151,False,0.24227805292655383,NEUTRAL,0.0008909093769908841,0.2740068851537919,0.6099999999998214,LAMINAR,0.005163320786550621,-0.031728832227238074,-0.0349999999998406,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
EURGBP.m,0.8631,0.8631,0.86315,0.8631249999999999,SELL,RANGE,83,2.73,5.5,DATA_DRIVEN,6.9,DATA_DRIVEN,1.25,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.010201576236157467,0.15179986299652817,True,0.19948633645445635,SELL,0.012547146040620773,0.23921184416599764,0.6099999999998214,LAMINAR,-0.0023455698044633055,-0.03972550771154129,-0.0349999999998406,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,TRADEABLE,0.046,46.3,813,,0
EURJPY.m,185.384,185.384,185.393,185.3885,NEUTRAL,RANGE,0,0.0,12.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.009314097303319226,0.22068845285941838,True,0.2866672298251928,NEUTRAL,0.025331983866677763,0.2035111569214838,0.6449999999991802,LAMINAR,-0.016017886563358535,0.08315607290370902,0.07000000000132911,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
EURUSD.m,1.1583700000000001,1.1583700000000001,1.15839,1.1583800000000002,NEUTRAL,RANGE,0,0.0,11.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.19999999999908977,0.17,0.0,0.0,0.0,0.0,False,,0.0,0.3699999999996814,LAMINAR,False,0.46999999999968145,0.07660001422738928,0.07459298925629838,True,0.11777404064078209,NEUTRAL,0.07431195519189104,0.13298683985556145,0.5049999999999106,LAMINAR,0.0022880590354982383,-0.01521279921477936,-0.03500000000022918,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
