Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.2107700000000001,1.2107700000000001,1.21084,1.2108050000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.3873,0.45,7.285714285717288e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6999999999979244,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5449999999992735,LAMINAR,False,0.6449999999992735,0.0013867150486951893,0.170415679107601,True,0.7202646220770832,NEUTRAL,0.01128565616774126,0.7093796665535516,0.7850000000001905,LAMINAR,-0.009898941119046071,0.010884955523531636,-0.14000000000091706,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0447,41.37,750,,0,LONDON_NY_OVERLAP,24.52,NEUTRAL,Belum ada arah BUY/SELL matang.,26.236123110385414
AUDUSD.m,0.70734,0.70734,0.70738,0.70736,NEUTRAL,NEUTRAL,NEUTRAL,0.8854,0.7243,9.857142857142293e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.40000000000040004,0.35,0.0,0.0,0.0,0.0,False,,0.0,0.44000000000014,LAMINAR,False,0.54000000000014,0.021099445318951717,-0.37202096147975144,True,0.610646602388023,NEUTRAL,0.04609198325238786,0.5809197146331534,0.5749999999999807,LAMINAR,-0.02499253793343614,0.029726887754869646,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,LONDON_NY_OVERLAP,35.6,NEUTRAL,Belum ada arah BUY/SELL matang.,39.88283301194012
AUDJPY.m,113.221,113.221,113.234,113.22749999999999,NEUTRAL,BUY,NEUTRAL,0.6858,0.6329,-0.0021714285714254412,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999991019,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.7549999999996856,STRESSED,False,0.8549999999996856,0.008389590961061994,-0.2564691587254102,True,0.7047863719077021,NEUTRAL,0.02511037467189211,0.6424338755694303,0.715000000000012,LAMINAR,-0.016720783710830113,0.06235249633827178,0.1399999999996736,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.1164,49.71,840,,0,LONDON_NY_OVERLAP,28.93,NEUTRAL,Belum ada arah BUY/SELL matang.,35.31623185953852
CHFJPY.m,201.992,201.992,202.018,202.005,NEUTRAL,NEUTRAL,NEUTRAL,0.1299,0.3085,0.028057142857140897,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,16.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.600000000001046,2.28,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.008651514304148138,0.10534697654933138,True,0.7296098731415783,NEUTRAL,0.019339638182725164,0.7069409730374407,1.1,STRESSED,-0.010688123878577026,0.02266890010413758,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.1405,36.11,838,,0,LONDON_NY_OVERLAP,1.45,NEUTRAL,Belum ada arah BUY/SELL matang.,8.28874936570789
EURAUD.m,1.6422400000000001,1.6422400000000001,1.64229,1.642265,NEUTRAL,NEUTRAL,NEUTRAL,0.6733,0.5989,2.1428571428608647e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,10.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.4999999999988347,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.47499999999959214,LAMINAR,False,0.5749999999995922,0.007721524592351299,0.22831643317198017,True,0.6452209590717346,NEUTRAL,0.026791967807418576,0.6310250874690635,0.8200000000004198,LAMINAR,-0.019070443215067276,0.014195871602671106,-0.24500000000082767,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,LONDON_NY_OVERLAP,28.03,NEUTRAL,Belum ada arah BUY/SELL matang.,33.382604795358674
EURCAD.m,1.62368,1.62368,1.62375,1.623715,NEUTRAL,NEUTRAL,NEUTRAL,0.2705,0.3641,0.00018314285714291376,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.01020920380411948,-0.010547300075967702,False,0.6607439310198204,NEUTRAL,0.019036820081030796,0.6330684087061035,0.68000000000028,LAMINAR,-0.008827616276911317,0.02767552231371695,-0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1581,34.83,757,,0,LONDON_NY_OVERLAP,18.98,NEUTRAL,Belum ada arah BUY/SELL matang.,19.592319655099104
EURCHF.m,0.92048,0.92048,0.92053,0.9205049999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.1898,0.3081,-0.00013800000000004683,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,5.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.009624881406277725,0.002536120606871686,True,0.643288478627686,NEUTRAL,0.021260808876640124,0.5852436187872534,0.6450000000000506,LAMINAR,-0.011635927470362399,0.05804485984043262,-0.0700000000000699,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0096,43.14,801,,0,LONDON_NY_OVERLAP,23.05,NEUTRAL,Belum ada arah BUY/SELL matang.,22.305142393138432
EURGBP.m,0.86469,0.86469,0.86475,0.8647199999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.0861,0.2327,-5.6285714285705704e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,6.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.021913404130375007,0.0743531192816926,True,0.5899828365287172,NEUTRAL,0.049527004606739464,0.6454288165776021,0.6100000000002099,LAMINAR,-0.027613600476364457,-0.0554459800488849,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0461,46.3,813,0.125,2,LONDON_NY_OVERLAP,23.02,NEUTRAL,Belum ada arah BUY/SELL matang.,21.061314182643585
EURJPY.m,185.947,185.947,185.953,185.95,NEUTRAL,NEUTRAL,NEUTRAL,0.1308,0.2742,-0.00034285714286119706,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,11.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.014103626550044195,0.04220667113713228,True,0.6365207466000744,NEUTRAL,0.0013066650870607822,0.6953793069269081,0.6449999999991802,LAMINAR,0.012796961462983413,-0.058858560326833675,-0.03499999999917225,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,LONDON_NY_OVERLAP,21.52,NEUTRAL,Belum ada arah BUY/SELL matang.,20.683403733000375
EURUSD.m,1.16167,1.16167,1.16168,1.161675,NEUTRAL,NEUTRAL,NEUTRAL,0.8148,0.6754,0.0001745714285714348,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,9.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.10000000000065512,0.09,0.0,0.0,0.0,0.0,False,,0.0,0.3350000000002293,LAMINAR,False,0.4350000000002293,0.013424171048524305,-0.13816176339295863,False,0.6018556665542671,NEUTRAL,0.02213439032204336,0.5898190677453028,0.46999999999968145,LAMINAR,-0.008710219273519056,0.01203659880896435,-0.034999999999452136,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0451,41.05,802,,0,LONDON_NY_OVERLAP,36.43,NEUTRAL,Belum ada arah BUY/SELL matang.,39.00577833277134
