Symbol,Asset_Class,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,Entry_Model,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Fibo_Position,Fibo_Aligned,Fibo_382,Fibo_500,Fibo_618,Metal_Gate_Ok,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDUSDm,forex,M15,DYNAMIC_SL_TP,5.56,0.70717,0.70717,0.70726,0.7072149999999999,SELL,SELL,STRICT,1.2092,0.9344,0.00011885714285712258,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,1.97,0.70717,ZF_FIBO_SELL_LIMIT,7.6,76.0,0.70793,DATA_DRIVEN,9.5,95.0,0.70622,DATA_DRIVEN,1.25,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.7036,True,0.70636,0.70666,0.70695,True,0.007198435915633289,0.3326661663096539,True,0.6866154554977469,SELL,0.013632307573184028,0.6497818793789965,0.7149999999997322,LAMINAR,-0.0064338716575507385,0.03683357611875049,3.885780586188048e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 68.49%.,TRADEABLE,0.1268,68.49,152,,0,LONDON_NY_OVERLAP,67.78,PASS,,81.49287727748874
EURGBPm,forex,M15,DYNAMIC_SL_TP,5.92,0.86507,0.86507,0.8652,0.865135,NEUTRAL,NEUTRAL,NEUTRAL,0.9333,0.761,8.485714285714798e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.86507,MARKET_REFERENCE,9.6,96.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.6489,False,0.86472,0.86488,0.86503,True,0.00853217974387439,-0.09683962791593516,False,0.6631910595393472,BUY,0.0004639613189323169,0.7222180016549378,0.854999999999872,STRESSED,0.008068218424942073,-0.059026942115590564,0.0,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.0441,62.96,119,,0,LONDON_NY_OVERLAP,34.66,NEUTRAL,Belum ada arah BUY/SELL matang.,42.70135529769674
GBPCADm,forex,M15,DYNAMIC_SL_TP,5.09,1.8774899999999999,1.8774899999999999,1.87767,1.87758,NEUTRAL,NEUTRAL,NEUTRAL,0.4248,0.4754,-0.0003602857142856183,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87749,MARKET_REFERENCE,12.3,123.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.1286,False,1.87828,1.87864,1.87901,True,0.034805966044894325,0.05555216312264296,False,0.7336405921690822,NEUTRAL,0.028970225967560558,0.7049376526561835,1.0300000000002416,STRESSED,0.005835740077333767,0.028702939512898706,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.2798,77.38,89,,0,LONDON_NY_OVERLAP,28.29,NEUTRAL,Belum ada arah BUY/SELL matang.,34.45330296084541
EURAUDm,forex,M15,DYNAMIC_SL_TP,7.11,1.6395300000000002,1.6395300000000002,1.6397,1.639615,BUY,BUY,STRICT,1.0213,0.8149,-0.0003997142857142666,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,1.28,1.63953,ZF_FIBO_BUY_LIMIT,11.7,117.0,1.63836,DATA_DRIVEN,14.6,146.0,1.64099,DATA_DRIVEN,1.25,1.6999999999978144,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999992351,STRESSED,False,0.994999999999235,0.0676,True,1.64148,1.64221,1.64295,True,0.020579785622152673,-0.5328483878184298,False,0.6584961627773424,BUY,0.04151261846987984,0.7072288438348695,0.9950000000007894,STRESSED,-0.020932832847727165,-0.04873268105752715,-1.5543122344752192e-12,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,"Sinyal BUY muncul, tetapi status watch-only. Gunakan lot kecil dan tunggu konfirmasi. Akurasi historis resolved sekitar 73.68%.",WATCH_ONLY,0.2017,73.68,63,,0,LONDON_NY_OVERLAP,60.82,PASS,,73.73228081388672
GBPNZDm,forex,M15,DYNAMIC_SL_TP,4.83,2.30175,2.30175,2.30199,2.30187,BUY,BUY,STRICT,1.25,0.9749,-0.0009682857142856687,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30175,ZF_FIBO_BUY_LIMIT,14.1,141.0,2.30034,DATA_DRIVEN,17.6,176.0,2.30351,DATA_DRIVEN,1.25,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.311,True,2.3024,2.30347,2.30454,True,0.04936144548364454,-0.48534684360351144,False,0.7341201859733737,BUY,0.05412248571879854,0.7765607656502902,1.1,STRESSED,-0.0047610402351540015,-0.0424405796769165,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.1731,68.33,66,,0,LONDON_NY_OVERLAP,53.91,WATCH,quality 53.9 < 55.0,73.31230092986686
NZDCADm,forex,M15,DYNAMIC_SL_TP,6.18,0.81558,0.81558,0.81576,0.81567,SELL,SELL,STRICT,1.2088,0.9475,0.00018542857142856637,TREND,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.97,0.81558,ZF_FIBO_SELL_LIMIT,15.5,155.0,0.81713,DATA_DRIVEN,19.4,194.0,0.81364,DATA_DRIVEN,1.25,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.5933,True,0.81489,0.81527,0.81566,True,0.012207527476573748,0.5080416105776271,True,0.7239472814759219,SELL,0.02319526471608067,0.6588142213035252,1.0300000000002416,STRESSED,-0.010987737239506922,0.06513306017239673,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,"Sinyal SELL muncul, tetapi status watch-only. Gunakan lot kecil dan tunggu konfirmasi. Akurasi historis resolved sekitar 71.62%.",WATCH_ONLY,0.1598,71.62,80,,0,LONDON_NY_OVERLAP,59.3,PASS,,75.72353640737961
AUDCADm,forex,M15,DYNAMIC_SL_TP,7.6,0.9906,0.9906,0.99078,0.9906900000000001,SELL,NEUTRAL,STRICT,1.0333,0.8443,0.00015542857142861484,TREND,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.97,0.9906,ZF_FIBO_SELL_LIMIT,15.5,155.0,0.99215,DATA_DRIVEN,19.4,194.0,0.98866,DATA_DRIVEN,1.25,1.7999999999995797,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999998529,STRESSED,False,1.029999999999853,0.8902,True,0.98893,0.98932,0.98971,True,0.0055918597754871105,0.48578265319196146,False,0.738139046123058,SELL,0.010553763151940357,0.7061863483054768,1.029999999999853,STRESSED,-0.004961903376453246,0.031952697817581255,0.0,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,"Sinyal SELL muncul, tetapi status watch-only. Gunakan lot kecil dan tunggu konfirmasi. Akurasi historis resolved sekitar 69.23%.",WATCH_ONLY,0.0976,69.23,92,,0,LONDON_NY_OVERLAP,57.98,PASS,,71.57169523061529
AUDCHFm,forex,M15,DYNAMIC_SL_TP,5.39,0.56069,0.56069,0.56078,0.560735,SELL,SELL,STRICT,1.0068,0.8019,0.00012571428571430808,TREND,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,1.58,0.56069,ZF_FIBO_SELL_LIMIT,9.5,95.0,0.56164,DATA_DRIVEN,11.9,119.0,0.5595,DATA_DRIVEN,1.25,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.7229,True,0.55962,0.55999,0.56036,True,0.01263381262030864,0.527121343767339,False,0.6489570286107493,SELL,0.03529979012799813,0.6137801885293396,0.7150000000001208,LAMINAR,-0.02266597750768949,0.035176840081409755,-3.885780586188048e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,"Sinyal SELL muncul, tetapi status watch-only. Gunakan lot kecil dan tunggu konfirmasi. Akurasi historis resolved sekitar 71.58%.",WATCH_ONLY,0.0874,71.58,99,,0,LONDON_NY_OVERLAP,67.56,PASS,,77.87718514305375
EURCADm,forex,M15,DYNAMIC_SL_TP,5.38,1.62431,1.62431,1.62446,1.624385,NEUTRAL,NEUTRAL,NEUTRAL,0.1104,0.2561,-0.0001454285714285792,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.62431,MARKET_REFERENCE,10.7,107.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.4344,False,1.62413,1.62453,1.62494,True,0.023294908779671632,-0.051261389252783056,False,0.6270055092900052,NEUTRAL,0.028029668894874384,0.663155666534944,0.9249999999995534,STRESSED,-0.004734760115202751,-0.03615015724493875,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0665,63.86,89,,0,LONDON_NY_OVERLAP,18.51,NEUTRAL,Belum ada arah BUY/SELL matang.,20.722727546450027
UKOILm,energy,M15,DYNAMIC_SL_TP,5.96,79.956,80.089,80.125,80.107,NEUTRAL,NEUTRAL,NEUTRAL,0.4974,0.4473,0.11577142857142891,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.956,MARKET_REFERENCE,47.2,472.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.6000000000001364,3.15,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.7877,False,78.767,79.113,79.459,True,0.04468192298218297,3.0320794788705023,True,0.4847991138813614,SELL,0.3090287299149373,0.684692791304979,1.1,VOID,-0.2643468069327543,-0.19989367742361758,0.0,True,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,WATCH_ONLY,0.0507,58.75,88,,0,LONDON_NY_OVERLAP,5.9,NEUTRAL,Belum ada arah BUY/SELL matang.,18.732995569406807
XAUUSDm,metal,M15,DYNAMIC_SL_TP,4.85,4358.81,4362.089,4362.369,4362.228999999999,NEUTRAL,SELL,METAL_RESONANCE_BLOCK,1.099,0.8956,4.406828571428669,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,4358.81,MARKET_REFERENCE,1228.0,12280.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,27.999999999974534,24.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.9287,False,4331.847,4337.666,4343.485,False,0.2585412340210144,1.0711091433706834,False,0.7502649417184297,NEUTRAL,0.042326174962075046,0.7381147942931505,1.1,VOID,0.21621505905893937,0.0121501474252792,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,FOCUS,-0.1342,53.49,134,,0,LONDON_NY_OVERLAP,12.61,NEUTRAL,Belum ada arah BUY/SELL matang.,31.47642470859215
