Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDNZD.m,1.20956,1.20956,1.20967,1.2096149999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.1513,0.3021,0.00011771428571428924,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.1000000000005448,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6850000000001906,LAMINAR,False,0.7850000000001905,0.012199161698426341,-0.021062123404717886,True,0.6973060279635835,NEUTRAL,0.0006464875355117178,0.7242866838699893,0.6799999999995028,LAMINAR,0.011552674162914623,-0.02698065590640575,0.10500000000068777,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0447,41.37,750,,0,LONDON,16.78,NEUTRAL,Belum ada arah BUY/SELL matang.,18.08833013981792
AUDUSD.m,0.70715,0.70715,0.7072,0.707175,NEUTRAL,NEUTRAL,NEUTRAL,0.2302,0.3231,-0.00016057142857144876,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5000000000010552,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4750000000003693,LAMINAR,False,0.5750000000003693,0.05018368704896394,-0.11142485004725104,False,0.590956314869437,NEUTRAL,0.05786144995259665,0.5736324838802515,0.5399999999997513,LAMINAR,-0.007677762903632708,0.01732383098918555,0.03500000000061798,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0318,41.72,826,,0,LONDON,22.84,NEUTRAL,Belum ada arah BUY/SELL matang.,22.283181574347182
AUDJPY.m,113.23,113.23,113.243,113.2365,NEUTRAL,NEUTRAL,NEUTRAL,0.4298,0.4592,-0.020485714285720318,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999991019,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.7549999999996856,STRESSED,False,0.8549999999996856,0.03569277865679433,-0.213628141592658,True,0.6418521561718015,NEUTRAL,0.06494644149722492,0.5912978916752831,0.6799999999998448,LAMINAR,-0.029253662840430593,0.05055426449651834,0.17499999999984073,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.1164,49.71,840,,0,LONDON,23.95,NEUTRAL,Belum ada arah BUY/SELL matang.,28.16656078085901
CHFJPY.m,201.806,201.806,201.829,201.8175,NEUTRAL,NEUTRAL,NEUTRAL,0.2519,0.3777,0.011942857142864185,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,13.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.2999999999996135,2.01,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.00803314285995348,0.3186763663306464,True,0.7349995696642406,NEUTRAL,0.002460052484336405,0.7365861668081534,1.030000000000024,STRESSED,0.005573090375617075,-0.001586597143912738,0.06999999999997608,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,AVOID,-0.1405,36.11,838,,0,LONDON,6.22,NEUTRAL,Belum ada arah BUY/SELL matang.,12.891197848321202
EURAUD.m,1.64114,1.64114,1.64123,1.6411850000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.5075,0.5102,0.00014257142857145065,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,11.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.012909249729523535,0.26153251595909977,True,0.6711462957163105,NEUTRAL,0.032389287881398894,0.5795114622187265,0.5750000000003693,LAMINAR,-0.019480038151875358,0.09163483349758395,0.13999999999936286,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0397,45.62,818,-1.0,1,LONDON,21.86,NEUTRAL,Belum ada arah BUY/SELL matang.,27.465931478581552
EURCAD.m,1.6221100000000002,1.6221100000000002,1.62219,1.62215,NEUTRAL,SELL,NEUTRAL,0.6586,0.6058,0.0001842857142857056,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999985795,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999995028,LAMINAR,False,0.6799999999995028,0.005067095425120528,0.3132929963034132,True,0.7012631670356226,SELL,0.02215229339602638,0.6385460297304133,0.6450000000000506,LAMINAR,-0.017085197970905852,0.06271713730520934,0.034999999999452136,True,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: LAMINAR.",AVOID,-0.1581,34.83,757,,0,LONDON,25.36,NEUTRAL,Belum ada arah BUY/SELL matang.,29.51351583517811
EURCHF.m,0.92082,0.92082,0.92089,0.920855,NEUTRAL,NEUTRAL,NEUTRAL,0.4198,0.4354,-0.0001368571428571854,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.01383305411207485,-0.11163638394992405,True,0.608440712074123,NEUTRAL,0.036696776779177286,0.6680777937652118,0.6450000000000506,LAMINAR,-0.022863722667102435,-0.059637081691088834,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0096,43.14,801,,0,LONDON,25.34,NEUTRAL,Belum ada arah BUY/SELL matang.,27.070403560370618
EURGBP.m,0.86401,0.86401,0.86406,0.864035,SELL,SELL,PROJECTED,1.0538,0.8143,0.00017257142857137278,TREND,72,LEARNING,60,3.0,2.0,0.55,0.45,58,2.17,6.9,DATA_DRIVEN,8.6,DATA_DRIVEN,1.25,0.5000000000010552,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4750000000003693,LAMINAR,False,0.5750000000003693,0.02017569376072008,0.20056833929760806,False,0.5954618855600116,SELL,0.024560215673396443,0.5733082735433201,0.5749999999999807,LAMINAR,-0.004384521912676364,0.022153612016691415,3.885780586188048e-13,False,False,LAMINAR,NORMAL,True,PROYEKSI 30M,,LAMINAR,"Pantau SELL. Ini proyeksi 30 menit, tunggu konfirmasi harga sebelum entry. Akurasi historis resolved sekitar 46.30%. Expectancy live 1.2500R.",TRADEABLE,0.0461,46.3,813,1.25,1,LONDON,63.36,PASS,,71.71890942780004
EURJPY.m,185.84,185.84,185.847,185.8435,NEUTRAL,NEUTRAL,NEUTRAL,0.0367,0.2104,-0.016800000000000943,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000005002,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.545000000000175,LAMINAR,False,0.645000000000175,0.019699431282016785,0.07872109596847546,True,0.6195191361869941,NEUTRAL,0.03278826295515883,0.5626796515802034,0.610000000000008,LAMINAR,-0.013088831673142048,0.05683948460679067,0.03500000000016701,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0078,43.87,772,,0,LONDON,18.92,NEUTRAL,Belum ada arah BUY/SELL matang.,17.66279568093497
EURUSD.m,1.16061,1.16061,1.16063,1.16062,NEUTRAL,NEUTRAL,NEUTRAL,0.0837,0.2276,-0.0001605714285714775,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.20000000000131024,0.18,0.0,0.0,0.0,0.0,False,,0.0,0.3700000000004586,LAMINAR,False,0.4700000000004586,0.03488251359255072,0.08181180734312107,True,0.5799011048821814,NEUTRAL,0.022803537742239064,0.6045049522723673,0.4700000000004586,LAMINAR,0.012078975850311657,-0.02460384739018595,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0451,41.05,802,,0,LONDON,22.29,NEUTRAL,Belum ada arah BUY/SELL matang.,19.421405524410908
