Symbol,Asset_Class,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Historical_Optimizer_ZF_Floor,Kelly_Full,Kelly_Risk_Multiplier,Dynamic_Lot,Entry_Price,Entry_Model,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Fibo_Position,Fibo_Aligned,Fibo_382,Fibo_500,Fibo_618,Metal_Gate_Ok,OKX_Status,OKX_Instrument,OKX_Last,OKX_Funding_Rate,OKX_Open_Interest,OKX_Open_Interest_USD,OKX_OI_Change_Pct,OKX_External_Stress,OKX_Funding_Bias,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPCADm,forex,M15,DYNAMIC_SL_TP,4.54,1.87713,1.87713,1.87731,1.8772199999999999,SELL,NEUTRAL,STRICT,1.2465,0.9696,-6.971428571431552e-05,TREND,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.48,1.87713,ZF_FIBO_SELL_LIMIT,15.5,155.0,1.87868,DATA_DRIVEN,19.4,194.0,1.87519,DATA_DRIVEN,1.25,1.80000000000069,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000002415,STRESSED,False,1.0300000000002416,0.6422,True,1.87482,1.87587,1.87692,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.02212122672238969,0.7513962272001028,True,0.7016787486021874,NEUTRAL,0.016573758725609542,0.7176694221570263,1.0300000000002416,STRESSED,0.005547467996780148,-0.015990673554838963,0.0,True,False,RESONANCE_MISMATCH,NORMAL,True,EKSEKUSI,,ANOMALOUS,Setup SELL valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 81.25%.,TRADEABLE,0.633,81.25,17,,0,THIN_SESSION,65.09,PASS,,83.95589374301093
CADCHFm,forex,M15,DYNAMIC_SL_TP,7.28,0.56644,0.56644,0.56652,0.5664800000000001,BUY,NEUTRAL,STRICT,1.25,0.9431,4.771428571429091e-05,RANGE,83,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,1.0,0.56638,ZF_FIBO_BUY_LIMIT,7.0,70.0,0.56568,DATA_DRIVEN,8.8,88.0,0.56726,DATA_DRIVEN,1.25,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.5204,True,0.56603,0.56638,0.56673,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.029096676528454303,-0.5195491681965582,False,0.6215795048271906,BUY,0.022085168049767134,0.6366606304783854,0.68000000000028,LAMINAR,0.007011508478687169,-0.015081125651194793,-3.886890809212673e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,LAMINAR,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 81.25%.,TRADEABLE,0.3989,81.25,17,,0,THIN_SESSION,75.04,PASS,,89.01109752413595
GBPNZDm,forex,M15,DYNAMIC_SL_TP,3.43,2.2976900000000002,2.2976900000000002,2.29793,2.29781,BUY,BUY,STRICT,1.1454,0.9173,-0.0004142857142856387,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.55,0.0,0.5,0.0,2.29769,ZF_FIBO_BUY_LIMIT,16.3,163.0,2.29606,DATA_DRIVEN,20.6,206.0,2.29975,DATA_DRIVEN,1.26,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03,True,2.30144,2.30269,2.30395,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.014047762972193328,-0.681935875748911,True,0.7500447840260582,BUY,0.0163147304475065,0.7424206270078615,1.1,STRESSED,-0.0022669674753131724,0.007624157018196742,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.3584,73.33,15,,0,THIN_SESSION,57.95,PASS,,75.8227239201303
USDCHFm,forex,M15,DYNAMIC_SL_TP,7.1,0.79859,0.79859,0.79872,0.798655,NEUTRAL,NEUTRAL,FIBO_BLOCK,1.25,0.9743,2.5428571428524993e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.0,0.79859,MARKET_REFERENCE,9.6,96.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.726,False,0.79497,0.79622,0.79746,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.010387680767359492,-1.1304057391744242,True,0.6852583658739988,NEUTRAL,0.029122733289836465,0.6671870178627902,0.854999999999872,STRESSED,-0.018735052522476973,0.018071348011208577,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.2677,65.22,29,,0,THIN_SESSION,39.93,NEUTRAL,Belum ada arah BUY/SELL matang.,52.74699182936999
BTCJPYm,crypto,M15,DYNAMIC_SL_TP,4.88,10387749.0,10388933.0,10391173.0,10390053.0,NEUTRAL,NEUTRAL,NEUTRAL,0.3297,0.4139,5783.685714285459,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.55,0.0,0.5,0.0,10387749.0,MARKET_REFERENCE,34011.0,34011.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2240.0,1960.0,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3431,False,10402547.252,10447421.0,10492294.748,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.okx.com'. (_ssl.c:1081)"")))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.014865866732361588,1.8435140563260088,False,0.584594574324589,NEUTRAL,0.015582719739340212,0.5838315001890636,1.1,VOID,-0.0007168530069786242,0.0007630741355253434,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.1932,68.75,16,,0,THIN_SESSION,7.71,NEUTRAL,Belum ada arah BUY/SELL matang.,19.484272871622945
BTCCNHm,crypto,M15,DYNAMIC_SL_TP,6.94,437496.4,437496.4,437798.7,437647.55000000005,NEUTRAL,NEUTRAL,NEUTRAL,0.3106,0.403,233.86857142855465,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,437496.4,MARKET_REFERENCE,14184.9,14185.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3022.9999999998836,2645.12,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3088,False,438679.3,440585.7,442492.0,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.okx.com'. (_ssl.c:1081)"")))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.035664106292022095,1.623635858081592,False,0.5800338512750964,NEUTRAL,0.01162783845623067,0.5855230538966627,1.1,VOID,0.024036267835791426,-0.005489202621566269,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.1491,71.43,16,,0,THIN_SESSION,7.18,NEUTRAL,Belum ada arah BUY/SELL matang.,18.725969256375482
AUDJPYm,forex,M15,DYNAMIC_SL_TP,2.83,112.986,112.986,113.005,112.99549999999999,NEUTRAL,NEUTRAL,NEUTRAL,1.017,0.8374,0.003971428571425166,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.0,112.986,MARKET_REFERENCE,16.1,161.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.8999999999991246,1.66,0.0,0.0,0.0,0.0,False,,0.0,0.9649999999996937,STRESSED,False,1.0649999999996937,0.5889,False,112.803,112.907,113.012,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.026365582021563708,1.1818842440139148,True,0.7173023527675342,NEUTRAL,0.03953923801621343,0.696252459332935,1.0650000000001911,STRESSED,-0.013173655994649723,0.021049893434599176,-4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1447,63.16,21,,0,THIN_SESSION,32.79,NEUTRAL,Belum ada arah BUY/SELL matang.,44.10341176383767
EURCADm,forex,M15,DYNAMIC_SL_TP,6.71,1.6240700000000001,1.6240700000000001,1.62422,1.624145,NEUTRAL,NEUTRAL,NEUTRAL,1.0707,0.8515,-5.8571428571426034e-05,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.5,0.0,0.5,0.0,1.62407,MARKET_REFERENCE,13.5,135.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.5986,False,1.62256,1.62338,1.62421,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.025077044247348888,0.631524131041063,True,0.6715034015147018,NEUTRAL,0.01594818788414304,0.6991071734061107,0.9250000000003306,STRESSED,0.009128856363205849,-0.027603771891408946,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1091,56.25,17,,0,THIN_SESSION,33.93,NEUTRAL,Belum ada arah BUY/SELL matang.,44.5230170075735
BTCUSDm,crypto,M15,DYNAMIC_SL_TP,3.76,64688.45,64688.45,64698.45,64693.45,NEUTRAL,NEUTRAL,NEUTRAL,0.4123,0.4738,40.13828571428577,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,64688.45,MARKET_REFERENCE,21466.3,21466.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1000.0,875.0,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3285,False,64824.76,65125.57,65426.38,True,"ERROR: HTTPSConnectionPool(host='www.okx.com', port=443): Max retries exceeded with url: /api/v5/market/ticker?instId=BTC-USDT-SWAP (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.okx.com'. (_ssl.c:1081)"")))",BTC-USDT-SWAP,,,,,,0.0,NEUTRAL,0.04150532768218798,2.326573055104416,False,0.5768545354756803,NEUTRAL,0.033007350482495444,0.577977483519074,1.1,VOID,0.008497977199692537,-0.0011229480433936345,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.089,69.05,42,,0,THIN_SESSION,7.58,NEUTRAL,Belum ada arah BUY/SELL matang.,19.8860726773784
USDCADm,forex,M15,DYNAMIC_SL_TP,7.31,1.4098,1.4098,1.40994,1.40987,NEUTRAL,BUY,FIBO_BLOCK,1.1285,0.8969,-6.228571428572351e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.45,0.0,0.5,0.0,1.4098,MARKET_REFERENCE,10.2,102.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.4000000000002897,1.23,0.0,0.0,0.0,0.0,False,,0.0,0.7900000000001013,STRESSED,False,0.8900000000001013,0.8104,False,1.40436,1.40585,1.40735,True,NOT_CRYPTO,,,,,,,0.0,NEUTRAL,0.018993412671449994,-0.5099386446117847,True,0.6965907485997326,NEUTRAL,0.007281550814429353,0.7160006872012677,0.8900000000001013,STRESSED,0.01171186185702064,-0.01940993860153517,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0832,63.64,24,,0,THIN_SESSION,35.96,NEUTRAL,Belum ada arah BUY/SELL matang.,47.07375374299866
