Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,82.067,82.067,82.099,82.083,NEUTRAL,NEUTRAL,NEUTRAL,0.49,0.6103,-0.0755142857142811,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,82.067,165.5,1655.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.2000000000010687,2.8,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.7614504290764461,-15.21859236378901,True,0.7210012866480546,NEUTRAL,0.9011927605881324,0.706836926719026,1.1,VOID,-0.13974233151168625,0.014164359929028647,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,THIN_SESSION,23.26,NEUTRAL,Belum ada arah BUY/SELL matang.,39.370806433240276
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,79.13,79.13,79.15,79.14,NEUTRAL,NEUTRAL,NEUTRAL,0.144,0.4031,0.03202857142857032,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,79.13,171.1,1711.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.000000000001023,1.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.9009950467417956,-10.14145843694013,True,0.7222683432271362,NEUTRAL,1.0222464291206008,0.7104743882248699,1.0999999999998609,STRESSED,-0.12125138237880517,0.011793955002266321,1.3922196728799463e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9255,92.55,188,,0,THIN_SESSION,26.69,NEUTRAL,Belum ada arah BUY/SELL matang.,35.40284171613568
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.252,160.252,160.262,160.257,NEUTRAL,NEUTRAL,NEUTRAL,0.0491,0.2336,0.006571428571439749,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.252,27.1,271.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.018161176298258225,0.08593069342160657,False,0.6567353367532875,NEUTRAL,0.018551119860419994,0.6561291014724462,0.7500000000006765,LAMINAR,-0.00038994356216176876,0.0006062352808413607,-9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,THIN_SESSION,32.58,NEUTRAL,Belum ada arah BUY/SELL matang.,36.46987668376644
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,214.73,214.73,214.752,214.74099999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.0082,0.2451,-0.0709428571428514,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,214.73,39.9,399.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.09791243150818243,0.08631696754106208,True,0.6835177278522446,NEUTRAL,0.10902421111902666,0.6722460960263593,1.1,STRESSED,-0.011111779610844225,0.011271631825885309,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,THIN_SESSION,21.66,NEUTRAL,Belum ada arah BUY/SELL matang.,29.752988639261222
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.9936099999999999,1.9936099999999999,1.99383,1.99372,NEUTRAL,NEUTRAL,NEUTRAL,0.1407,0.3192,0.0013445714285715016,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99361,50.4,504.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.1481023849348733,1.3779066084254232,True,0.6509637672440959,NEUTRAL,0.1465343165551649,0.652823182397895,1.1,STRESSED,0.0015680683797083816,-0.001859415153799171,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,THIN_SESSION,23.55,NEUTRAL,Belum ada arah BUY/SELL matang.,32.50971883622048
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64148,1.64148,1.64165,1.641565,NEUTRAL,NEUTRAL,NEUTRAL,0.5712,0.5399,0.00021199999999992232,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64148,38.7,387.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000000348,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000000122,STRESSED,False,0.9950000000000122,0.12167476383873302,-0.5771102359704806,True,0.6461372318792866,NEUTRAL,0.1460453644079017,0.6765028553877157,0.9950000000000122,STRESSED,-0.024370600569168677,-0.030365623508429085,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,THIN_SESSION,34.7,NEUTRAL,Belum ada arah BUY/SELL matang.,44.88688615939644
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.363,114.363,114.38,114.3715,NEUTRAL,NEUTRAL,NEUTRAL,0.0498,0.2321,-0.04028571428571851,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.363,22.1,221.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.08601405701712732,-0.38077385802307573,True,0.6461787936213171,NEUTRAL,0.08109853794875842,0.6528393125353867,0.9949999999998568,STRESSED,0.004915519068368901,-0.006660518914069602,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,THIN_SESSION,24.77,NEUTRAL,Belum ada arah BUY/SELL matang.,30.651193968106586
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.8774199999999999,1.8774199999999999,1.8776000000000002,1.87751,NEUTRAL,NEUTRAL,NEUTRAL,0.0429,0.2811,2.5714285714182478e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87742,32.8,328.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.8000000000029104,1.58,0.0,0.0,0.0,0.0,False,,0.0,0.9300000000010187,STRESSED,False,1.0300000000010188,0.018602181827060436,0.487671025468738,True,0.7714825462107018,NEUTRAL,0.03224802635834895,0.7542802816950269,1.0300000000010188,STRESSED,-0.01364584453128851,0.01720226451567486,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,THIN_SESSION,24.41,NEUTRAL,Belum ada arah BUY/SELL matang.,30.854112731053508
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30698,2.30698,2.30722,2.3071,NEUTRAL,NEUTRAL,NEUTRAL,0.0212,0.2486,0.0017011428571428707,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30698,56.1,561.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.4000000000023998,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.16280842501618978,0.9479341892709348,True,0.6633537400188665,NEUTRAL,0.1533219369374235,0.6524014027426401,1.1,STRESSED,0.009486488078766286,0.010952337276226354,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,THIN_SESSION,18.1,NEUTRAL,Belum ada arah BUY/SELL matang.,26.284568700094333
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.0658,1.0658,1.06595,1.0658750000000001,BUY,NEUTRAL,STRICT,1.0203,0.8377,0.0001311428571428615,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.82,1.0658,18.4,184.0,1.06396,DATA_DRIVEN,23.3,233.0,1.06813,DATA_DRIVEN,1.27,1.4999999999987244,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8249999999995534,STRESSED,False,0.9249999999995534,0.027339224792711544,-0.8397198570085201,True,0.7412013930620258,BUY,0.03613379769612788,0.7282398402895612,0.9250000000003306,STRESSED,-0.008794572903416335,0.01296155277246458,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,True,EKSEKUSI,,STRESSED,Setup BUY valid. Entry manual boleh dipertimbangkan dengan SL/TP yang tampil. Akurasi historis resolved sekitar 79.13%.,TRADEABLE,0.7913,79.13,206,,0,THIN_SESSION,67.57,PASS,,82.99510696531011
